LnID,DID,BLID,FLID,BNID,FNID,JCT,BLID2,BLID3,BLID4,FLID2,FLID3,FLID4,ClossID,Span,LCnt,Lno,LaneType,LimitVel,RefVel,RoadSecID,LaneChgFG,LinkWAID
386,19,385,387,386,387,0,0,0,0,0,0,0,0,1.295,1,1,0,20,20,0,0,0
387,19,386,388,387,388,0,0,0,0,0,0,0,0,1.186,1,1,0,20,20,0,0,0
388,19,387,389,388,389,0,0,0,0,0,0,0,0,1.229,1,1,0,20,20,0,0,0
389,19,388,390,389,390,0,0,0,0,0,0,0,0,1.141,1,1,0,20,20,0,0,0
390,19,389,0,390,391,0,0,0,0,0,0,0,0,1.068,1,1,0,20,20,0,0,0
395,19,1571,396,395,396,0,0,0,0,0,0,0,0,1.079,1,1,0,20,20,0,0,0
396,19,395,397,396,397,0,0,0,0,0,0,0,0,1.012,1,1,0,20,20,0,0,0
397,19,396,398,397,398,0,0,0,0,0,0,0,0,1.014,1,1,0,20,20,0,0,0
398,19,397,399,398,399,0,0,0,0,0,0,0,0,1.013,1,1,0,20,20,0,0,0
399,19,398,400,399,400,0,0,0,0,0,0,0,0,1.009,1,1,0,20,20,0,0,0
400,19,399,401,400,401,0,0,0,0,0,0,0,0,1.11,1,1,0,20,20,0,0,0
401,19,400,402,401,402,0,0,0,0,0,0,0,0,1.173,1,1,0,20,20,0,0,0
402,0,401,1572,402,403,0,0,0,0,0,0,0,0,1.109,1,1,0,20,20,0,0,0
404,0,1572,405,404,405,0,0,0,0,0,0,0,0,1.073,1,1,0,20,20,0,0,0
405,20,404,406,405,406,0,0,0,0,0,0,0,0,1.094,1,1,0,20,20,0,0,0
406,20,405,407,406,407,0,0,0,0,0,0,0,0,1.089,1,1,0,20,20,0,0,0
407,20,406,408,407,408,0,0,0,0,0,0,0,0,1.109,1,1,0,20,20,0,0,0
408,20,407,409,408,409,0,0,0,0,0,0,0,0,1.092,1,1,0,20,20,0,0,0
409,20,408,410,409,410,0,0,0,0,0,0,0,0,1.055,1,1,0,20,20,0,0,0
410,20,409,411,410,1568,0,0,0,0,0,0,0,0,1.034,1,1,0,20,20,0,0,0
411,20,0,412,1568,412,0,1573,410,0,0,0,0,0,1.003,1,1,0,20,20,0,0,0
412,20,411,413,412,413,0,0,0,0,0,0,0,0,1.056,1,1,0,20,20,0,0,0
413,20,412,414,413,414,0,0,0,0,0,0,0,0,1.001,1,1,0,20,20,0,0,0
414,20,413,415,414,415,0,0,0,0,0,0,0,0,1.083,1,1,0,20,20,0,0,0
415,20,414,0,415,416,0,0,0,0,1574,416,0,0,1.022,1,1,0,20,20,0,0,0
416,20,415,417,416,417,0,0,0,0,0,0,0,0,1.168,1,1,0,20,20,0,0,0
417,20,416,418,417,418,0,0,0,0,0,0,0,0,1.034,1,1,0,20,20,0,0,0
418,20,417,419,418,419,0,0,0,0,0,0,0,0,1.043,1,1,0,20,20,0,0,0
419,20,418,420,419,420,0,0,0,0,0,0,0,0,1.142,1,1,0,20,20,0,0,0
420,20,419,421,420,421,0,0,0,0,0,0,0,0,1.206,1,1,0,20,20,0,0,0
421,20,420,422,421,422,0,0,0,0,0,0,0,0,1.041,1,1,0,20,20,0,0,0
422,20,421,423,422,423,0,0,0,0,0,0,0,0,1.124,1,1,0,20,20,0,0,0
423,20,422,424,423,424,0,0,0,0,0,0,0,0,1.177,1,1,0,20,20,0,0,0
424,20,423,425,424,425,0,0,0,0,0,0,0,0,1.143,1,1,0,20,20,0,0,0
425,20,424,426,425,426,0,0,0,0,0,0,0,0,1.008,1,1,0,20,20,0,0,0
426,20,425,427,426,427,0,0,0,0,0,0,0,0,1.099,1,1,0,20,20,0,0,0
427,20,426,428,427,428,0,0,0,0,0,0,0,0,1.144,1,1,0,20,20,0,0,0
428,20,427,429,428,429,0,0,0,0,0,0,0,0,1.024,1,1,0,20,20,0,0,0
429,20,428,430,429,430,0,0,0,0,0,0,0,0,1.283,1,1,0,20,20,0,0,0
430,20,429,431,430,431,0,0,0,0,0,0,0,0,1.02,1,1,0,20,20,0,0,0
431,20,430,432,431,432,0,0,0,0,0,0,0,0,1.026,1,1,0,20,20,0,0,0
432,20,431,1575,432,433,0,0,0,0,0,0,0,0,1.042,1,1,0,20,20,0,0,0
525,0,1579,526,525,526,0,0,0,0,0,0,0,0,1.478,1,1,0,20,20,0,0,0
526,0,525,527,526,527,0,0,0,0,0,0,0,0,1.474,1,1,0,20,20,0,0,0
527,0,526,528,527,528,0,0,0,0,0,0,0,0,1.442,1,1,0,20,20,0,0,0
528,0,527,529,528,529,0,0,0,0,0,0,0,0,1.421,1,1,0,20,20,0,0,0
529,0,528,530,529,530,0,0,0,0,0,0,0,0,1.381,1,1,0,20,20,0,0,0
530,0,529,531,530,531,0,0,0,0,0,0,0,0,1.357,1,1,0,20,20,0,0,0
531,0,530,532,531,532,0,0,0,0,0,0,0,0,1.35,1,1,0,20,20,0,0,0
532,0,531,533,532,533,0,0,0,0,0,0,0,0,1.295,1,1,0,20,20,0,0,0
533,0,532,534,533,534,0,0,0,0,0,0,0,0,1.236,1,1,0,20,20,0,0,0
534,0,533,535,534,535,0,0,0,0,0,0,0,0,1.203,1,1,0,20,20,0,0,0
535,0,534,536,535,536,0,0,0,0,0,0,0,0,1.152,1,1,0,20,20,0,0,0
536,0,535,537,536,537,0,0,0,0,0,0,0,0,1.172,1,1,0,20,20,0,0,0
537,0,536,538,537,538,0,0,0,0,0,0,0,0,1.112,1,1,0,20,20,0,0,0
538,0,537,539,538,539,0,0,0,0,0,0,0,0,1.082,1,1,0,20,20,0,0,0
539,0,538,540,539,540,0,0,0,0,0,0,0,0,1.077,1,1,0,20,20,0,0,0
540,0,539,541,540,541,0,0,0,0,0,0,0,0,1.07,1,1,0,20,20,0,0,0
541,0,540,1580,541,542,0,0,0,0,0,0,0,0,1.026,1,1,0,20,20,0,0,0
562,20,1587,563,562,563,0,0,0,0,0,0,0,0,1.274,1,1,0,20,20,0,0,0
563,20,562,564,563,564,0,0,0,0,0,0,0,0,1.333,1,1,0,20,20,0,0,0
564,20,563,565,564,565,0,0,0,0,0,0,0,0,1.377,1,1,0,20,20,0,0,0
565,20,564,566,565,566,0,0,0,0,0,0,0,0,1.412,1,1,0,20,20,0,0,0
566,20,565,567,566,567,0,0,0,0,0,0,0,0,1.438,1,1,0,20,20,0,0,0
567,20,566,568,567,568,0,0,0,0,0,0,0,0,1.502,1,1,0,20,20,0,0,0
568,20,567,569,568,569,0,0,0,0,0,0,0,0,1.486,1,1,0,20,20,0,0,0
569,20,568,570,569,570,0,0,0,0,0,0,0,0,1.479,1,1,0,20,20,0,0,0
570,20,569,571,570,571,0,0,0,0,0,0,0,0,1.502,1,1,0,20,20,0,0,0
571,20,570,572,571,572,0,0,0,0,0,0,0,0,1.034,1,1,0,20,20,0,0,0
572,20,571,573,572,573,0,0,0,0,0,0,0,0,1.028,1,1,0,20,20,0,0,0
573,20,572,574,573,574,0,0,0,0,0,0,0,0,1.035,1,1,0,20,20,0,0,0
574,20,573,575,574,575,0,0,0,0,0,0,0,0,1.067,1,1,0,20,20,0,0,0
575,20,574,576,575,576,0,0,0,0,0,0,0,0,1.046,1,1,0,20,20,0,0,0
576,20,575,577,576,577,0,0,0,0,0,0,0,0,1.052,1,1,0,20,20,0,0,0
577,20,576,578,577,578,0,0,0,0,0,0,0,0,1.064,1,1,0,20,20,0,0,0
578,20,577,579,578,579,0,0,0,0,0,0,0,0,1.038,1,1,0,20,20,0,0,0
579,20,578,580,579,580,0,0,0,0,0,0,0,0,1.009,1,1,0,20,20,0,0,0
580,20,579,581,580,581,0,0,0,0,0,0,0,0,1.025,1,1,0,20,20,0,0,0
581,20,580,582,581,582,0,0,0,0,0,0,0,0,1.048,1,1,0,20,20,0,0,0
582,20,581,583,582,583,0,0,0,0,0,0,0,0,1.054,1,1,0,20,20,0,0,0
583,20,582,584,583,584,0,0,0,0,0,0,0,0,1.056,1,1,0,20,20,0,0,0
584,20,583,585,584,585,0,0,0,0,0,0,0,0,1.05,1,1,0,20,20,0,0,0
585,20,584,586,585,586,0,0,0,0,0,0,0,0,1.057,1,1,0,20,20,0,0,0
586,20,585,587,586,587,0,0,0,0,0,0,0,0,1.061,1,1,0,20,20,0,0,0
587,20,586,588,587,588,0,0,0,0,0,0,0,0,1.08,1,1,0,20,20,0,0,0
588,20,587,589,588,589,0,0,0,0,0,0,0,0,1.092,1,1,0,20,20,0,0,0
589,20,0,590,589,590,0,588,1589,0,0,0,0,0,1.11,1,1,0,20,20,0,0,0
590,20,589,591,590,591,0,0,0,0,0,0,0,0,1.101,1,1,0,20,20,0,0,0
591,0,590,592,591,592,0,0,0,0,0,0,0,0,1.125,1,1,0,20,20,0,0,0
592,0,591,593,592,593,0,0,0,0,0,0,0,0,1.13,1,1,0,20,20,0,0,0
593,0,592,594,593,594,0,0,0,0,0,0,0,0,1.131,1,1,0,20,20,0,0,0
594,0,593,595,594,595,0,0,0,0,0,0,0,0,1.131,1,1,0,20,20,0,0,0
595,21,594,596,595,596,0,0,0,0,0,0,0,0,1.132,1,1,0,20,20,0,0,0
596,21,595,1590,596,597,0,0,0,0,0,0,0,0,1.143,1,1,0,20,20,0,0,0
598,21,1590,599,598,599,0,0,0,0,0,0,0,0,1.128,1,1,0,20,20,0,0,0
599,21,598,1591,599,600,0,0,0,0,0,0,0,0,1.15,1,1,0,20,20,0,0,0
602,21,1593,603,602,603,0,0,0,0,0,0,0,0,1.155,1,1,0,20,20,0,0,0
603,21,602,604,603,604,0,0,0,0,0,0,0,0,1.134,1,1,0,20,20,0,0,0
604,21,603,605,604,605,0,0,0,0,0,0,0,0,1.152,1,1,0,20,20,0,0,0
605,21,604,606,605,606,0,0,0,0,0,0,0,0,1.17,1,1,0,20,20,0,0,0
606,21,605,607,606,607,0,0,0,0,0,0,0,0,1.174,1,1,0,20,20,0,0,0
607,21,606,608,607,608,0,0,0,0,0,0,0,0,1.187,1,1,0,20,20,0,0,0
608,21,607,609,608,609,0,0,0,0,0,0,0,0,1.19,1,1,0,20,20,0,0,0
609,21,608,610,609,610,0,0,0,0,0,0,0,0,1.195,1,1,0,20,20,0,0,0
610,21,609,611,610,611,0,0,0,0,0,0,0,0,1.205,1,1,0,20,20,0,0,0
611,21,610,612,611,612,0,0,0,0,0,0,0,0,1.186,1,1,0,20,20,0,0,0
612,21,611,613,612,613,0,0,0,0,0,0,0,0,1.175,1,1,0,20,20,0,0,0
613,21,612,614,613,614,0,0,0,0,0,0,0,0,1.168,1,1,0,20,20,0,0,0
614,21,613,615,614,615,0,0,0,0,0,0,0,0,1.183,1,1,0,20,20,0,0,0
615,21,614,616,615,616,0,0,0,0,0,0,0,0,1.181,1,1,0,20,20,0,0,0
616,21,615,617,616,617,0,0,0,0,0,0,0,0,1.205,1,1,0,20,20,0,0,0
617,21,616,618,617,618,0,0,0,0,0,0,0,0,1.183,1,1,0,20,20,0,0,0
618,21,617,619,618,619,0,0,0,0,0,0,0,0,1.146,1,1,0,20,20,0,0,0
