x,y,z,yaw,velocity,change_flag
62.7382,567.5412,22.0576,-0.0509,0,0
63.7503,567.4388,22.2266,-0.0234,4.0012,0
64.8904,567.3725,22.4227,-0.0001,6.4145,0
65.9667,567.3096,22.6617,0.0181,7.1610,0
67.0614,567.2656,22.8479,0.0343,8.2114,0
68.3183,567.2666,23.0885,0.0545,9.8014,0
69.4062,567.2830,23.2884,0.0657,10.4482,0
70.5761,567.3011,23.5550,0.0610,10.9428,0
71.8220,567.2815,23.7681,0.0533,11.3754,0
72.9937,567.2610,23.9896,0.0461,10.2003,0
74.0877,567.2763,24.2286,0.0390,9.7822,0
75.1781,567.2601,24.4360,0.0326,9.8274,0
76.1820,567.2438,24.6185,0.0258,8.9560,0
77.3424,567.2255,24.8467,0.0191,8.0387,0
78.3801,567.1725,25.0477,0.0142,7.0373,0
79.3895,567.1486,25.2184,0.0116,5.5822,0
80.4689,567.1082,25.4082,0.0087,4.4194,0
81.5640,567.0478,25.6341,0.0164,5.1334,0
82.7037,567.0327,25.8520,0.0455,6.6768,0
83.7191,567.0627,26.0323,0.0805,7.7746,0
84.9437,567.1140,26.2714,0.1357,9.3243,0
85.9989,567.2540,26.4502,0.1891,9.9160,0
87.1257,567.4667,26.7046,0.2576,10.8634,0
88.3949,567.7584,26.9478,0.3414,11.5527,0
89.3505,568.1110,27.1460,0.4168,12.8757,0
90.3593,568.5081,27.3340,0.5002,12.7281,0
91.3299,569.0123,27.5559,0.5876,13.5438,0
92.3016,569.6356,27.7758,0.6839,14.5038,0
93.2100,570.3793,27.9892,0.7860,14.0574,0
94.1407,571.2371,28.2048,0.9002,15.7372,0
94.9543,572.2117,28.3798,1.0175,15.3613,0
95.6882,573.3154,28.6113,1.1354,16.4911,0
96.2904,574.5388,28.8350,1.2438,16.1386,0
96.7371,575.8577,29.0684,1.3356,17.2824,0
97.1021,577.2941,29.2467,1.4081,17.7716,0
97.3507,578.7670,29.4199,1.4684,18.3534,0
97.4675,579.8011,29.5349,1.4996,19.1874,0
97.5526,580.8555,29.6407,1.5195,18.7573,0
97.6207,581.9081,29.7563,1.5310,18.9193,0
97.7234,582.9986,29.8610,1.5422,19.8583,0
97.7960,584.1153,29.9596,1.5525,19.9182,0
97.8302,585.2377,30.0558,1.5598,20.1964,0
97.8927,586.3624,30.1638,1.5632,20.1987,0
97.9317,587.4932,30.2678,1.5657,20.3950,0
97.9689,588.6254,30.3608,1.5678,20.3494,0
98.0046,589.7687,30.4559,1.5700,20.4337,0
98.0481,590.9363,30.5606,1.5719,20.9365,0
98.0754,592.0868,30.6611,1.5738,20.5009,0
98.0948,593.2585,30.7760,1.5763,21.1720,0
98.1363,594.4732,30.8793,1.5785,21.8606,0
98.1568,595.6791,30.9777,1.5811,21.6942,0
98.1802,596.9064,31.0885,1.5835,22.1407,0
98.1905,598.1444,31.2087,1.5849,22.2283,0
98.2106,599.3929,31.3066,1.5863,22.2572,0
98.2279,600.6569,31.4061,1.5866,22.7430,0
98.2511,601.9174,31.4977,1.5854,22.6207,0
98.2622,603.1871,31.6033,1.5843,22.6834,0
98.2980,604.4603,31.7370,1.5831,22.9768,0
98.3327,605.7479,31.8760,1.5809,23.1631,0
98.3709,607.0478,31.9985,1.5787,23.2101,0
98.3911,608.3468,32.1219,1.5769,23.4254,0
98.4111,609.6455,32.2058,1.5763,23.2347,0
98.4441,610.9410,32.3240,1.5756,23.1747,0
98.4960,612.2617,32.4633,1.5738,23.9271,0
98.5272,613.5612,32.5873,1.5711,23.3991,0
98.5637,614.8518,32.7273,1.5709,22.9025,0
98.6101,616.1443,32.8272,1.5727,23.1294,0
98.6392,617.4681,32.9304,1.5727,23.7424,0
98.6777,618.7648,33.0602,1.5726,23.1811,0
98.7072,620.0500,33.1959,1.5724,23.0027,0
98.7393,621.3461,33.3195,1.5727,23.1948,0
98.7865,622.6271,33.4271,1.5725,22.9508,0
98.8259,623.9222,33.5477,1.5722,23.3274,0
98.8621,625.2081,33.6576,1.5722,22.7201,0
98.9055,626.5070,33.7781,1.5731,23.5752,0
98.9457,627.8055,33.8979,1.5729,23.3324,0
98.9810,629.1096,34.0111,1.5726,23.2535,0
99.0210,630.4484,34.1211,1.5724,24.1516,0
99.0598,631.7936,34.2587,1.5721,23.9813,0
99.0933,633.1375,34.3788,1.5725,23.9856,0
99.1379,634.4804,34.4878,1.5732,24.2257,0
99.1709,635.8288,34.6080,1.5721,24.2287,0
99.2149,637.2072,34.7396,1.5713,24.6897,0
99.2510,638.6022,34.8398,1.5721,25.0131,0
99.2825,640.0008,34.9482,1.5728,25.0331,0
99.3273,641.3958,35.0704,1.5729,24.9407,0
99.3706,642.8057,35.1869,1.5732,25.4833,0
99.4242,644.2502,35.3099,1.5721,25.9506,0
99.4621,645.6873,35.4213,1.5704,25.7238,0
99.5042,647.1427,35.5571,1.5692,26.1716,0
99.5564,648.6426,35.6821,1.5697,27.2615,0
99.6012,650.1509,35.7954,1.5690,26.7842,0
99.6668,651.6368,35.9211,1.5679,26.6447,0
99.7107,653.1331,36.0479,1.5664,26.8276,0
99.7865,654.6636,36.1822,1.5657,27.6200,0
99.8556,656.2054,36.2975,1.5659,27.5723,0
99.9208,657.7726,36.4178,1.5661,28.1782,0
99.9767,659.3079,36.5305,1.5667,27.2485,0
100.0357,660.8475,36.6547,1.5660,27.6454,0
100.1046,662.4086,36.7699,1.5634,28.2097,0
