x,y,z,yaw,velocity,change_flag
96.0125,543.7866,27.5862,1.4238,6.2270,0
96.2624,544.8290,27.7209,1.3158,6.7991,0
96.6234,545.8058,27.8505,1.2093,8.1884,0
97.1237,546.8718,27.9764,1.0878,8.6382,0
97.8025,547.9050,28.2095,0.9522,9.3979,0
98.4522,548.6972,28.4040,0.8453,9.7396,0
99.2198,549.5026,28.6470,0.7291,10.4904,0
100.2581,550.2848,28.8488,0.6029,12.5414,0
101.1420,550.7918,29.0342,0.5066,12.3947,0
102.1617,551.2918,29.2101,0.4051,14.3575,0
103.3406,551.7947,29.4237,0.3073,15.5506,0
104.5552,552.0703,29.6120,0.2194,14.8315,0
105.8538,552.2545,29.8174,0.1455,16.2117,0
107.1209,552.3497,30.0536,0.0932,14.8046,0
108.3292,552.3718,30.2598,0.0499,14.8653,0
109.5386,552.3387,30.4614,0.0140,14.4698,0
110.7125,552.2676,30.6439,-0.0093,13.9150,0
111.8128,552.1696,30.8224,-0.0178,13.1691,0
112.8727,552.1014,31.0078,-0.0247,12.6843,0
113.9031,552.0238,31.1879,-0.0298,12.5439,0
115.2077,551.9105,31.4075,-0.0260,11.5613,0
116.3911,551.8132,31.6172,-0.0008,10.4203,0
117.5143,551.7979,31.8179,0.0600,10.2229,0
118.6029,551.8431,32.0399,0.1462,9.2739,0
119.8404,552.0997,32.2629,0.2932,10.1607,0
120.8895,552.4305,32.4881,0.4370,10.0364,0
121.9393,552.9153,32.7001,0.6097,10.4503,0
122.9593,553.5687,32.9471,0.7948,11.0921,0
123.8017,554.3624,33.1559,0.9822,9.7887,0
124.3708,555.2892,33.3201,1.1595,9.4677,0
124.7428,556.2648,33.4467,1.3253,8.9882,0
124.9765,557.4909,33.5866,1.5253,8.9440,0
125.0347,558.5219,33.6767,1.6886,9.0913,0
124.8770,559.5989,33.7107,1.8653,9.6809,0
124.4949,560.6921,33.6752,2.0511,10.2419,0
123.9899,561.6902,33.6120,2.2345,9.9554,0
123.3040,562.4321,33.5372,2.4069,9.2348,0
122.3685,563.2078,33.4123,2.6134,7.8026,0
121.3862,563.7072,33.2738,2.8016,7.5455,0
120.2898,563.9764,33.0838,2.9701,6.6566,0
119.2078,564.1513,32.9187,3.0635,6.4160,0
118.0594,564.2415,32.7172,3.1197,7.3280,0
116.9963,564.2968,32.5194,3.1370,8.0751,0
115.8807,564.3351,32.3363,3.1368,8.2891,0
114.7497,564.3934,32.1323,3.1328,8.3542,0
113.6402,564.4509,31.9311,3.1297,7.5646,0
112.5455,564.5204,31.7328,3.1264,6.1199,0
111.4674,564.6030,31.5182,3.1241,4.2343,0
110.3990,564.6871,31.3104,3.1141,4.3884,0
109.3235,564.7868,31.1142,3.0877,4.9149,0
108.2324,564.9044,30.9312,3.0505,4.1730,0
107.2003,565.0661,30.7537,3.0086,4.3748,0
106.1857,565.2825,30.5783,2.9673,5.2484,0
105.2071,565.5128,30.4056,2.9389,6.7863,0
104.1694,565.7708,30.1919,2.9253,8.6885,0
102.9556,566.1099,29.9860,2.9224,9.7705,0
101.8187,566.4294,29.8003,2.9200,10.9445,0
100.5593,566.8065,29.5460,2.9204,12.4156,0
99.5332,567.0676,29.3442,2.9191,13.1525,0
98.4576,567.3848,29.0998,2.9195,14.3042,0
97.2788,567.7332,28.8487,2.9243,14.8428,0
96.0546,568.0536,28.6010,2.9278,15.7323,0
94.7820,568.4147,28.2958,2.9379,16.1330,0
93.4818,568.7571,28.0180,2.9561,16.3349,0
92.1263,569.0723,27.7534,2.9736,16.9914,0
90.7413,569.3869,27.4671,2.9933,17.1568,0
89.3522,569.6600,27.1804,3.0151,17.4320,0
87.9414,569.8965,26.9248,3.0354,17.1802,0
86.5615,570.0920,26.6544,3.0564,16.7979,0
85.1809,570.2556,26.3769,3.0751,16.9846,0
83.7979,570.3965,26.1141,3.0853,16.5234,0
82.4920,570.5656,25.8520,3.0941,15.9521,0
81.2114,570.6671,25.5822,3.1022,15.4220,0
79.9586,570.7876,25.3593,3.1093,15.2824,0
78.7631,570.8851,25.1067,3.1141,14.5809,0
77.5911,570.9805,24.8867,3.1182,13.8778,0
76.4921,571.0561,24.6944,3.1219,12.7951,0
75.4484,571.1428,24.5436,3.1263,12.4868,0
74.3952,571.2361,24.3474,3.1303,12.3200,0
73.1142,571.3247,24.0726,3.1376,11.7053,0
72.1065,571.3284,23.9847,3.1381,12.2063,0
70.7952,571.4349,23.6788,3.1357,12.6410,0
69.7926,571.4830,23.5182,3.1362,12.1899,0
68.4777,571.5375,23.3125,3.1374,11.8510,0
67.1490,571.6125,23.0525,3.1395,12.4562,0
66.1357,571.6569,22.9166,-3.1415,12.2548,0
65.1153,571.7037,22.7136,-3.1385,12.3141,0
63.8092,571.7546,22.4742,-3.1314,12.2457,0
