x,y,z,yaw,velocity,change_flag
66.7104,567.9519,22.8203,-0.0439,9.3210,0
67.8027,567.8577,23.0096,-0.0390,9.9080,0
69.0197,567.7518,23.2277,-0.0247,11.4027,0
70.3163,567.6522,23.4842,-0.0116,12.1142,0
71.3575,567.5785,23.7046,-0.0084,12.6363,0
72.4430,567.4948,23.8993,-0.0053,12.9217,0
73.4974,567.4585,24.1078,-0.0033,12.6286,0
74.8033,567.3901,24.3589,-0.0005,11.8162,0
76.0124,567.3369,24.5771,0.0023,10.1769,0
77.0367,567.2897,24.7846,0.0053,8.9237,0
78.0912,567.2258,24.9855,0.0085,6.7864,0
79.1768,567.2028,25.1771,0.0107,3.7203,0
80.2333,567.1695,25.3697,0.0086,2.9479,0
81.2781,567.0964,25.5819,-0.0286,4.2057,0
82.2857,567.0156,25.7752,-0.0817,6.3291,0
83.4315,566.7876,25.9856,-0.1452,7.6391,0
84.5961,566.5334,26.1691,-0.2084,9.0605,0
85.6047,566.2197,26.3635,-0.2668,10.3226,0
86.7296,565.8034,26.5656,-0.3245,10.8811,0
87.8778,565.2675,26.7599,-0.3831,11.7541,0
89.0807,564.6929,26.9403,-0.4430,12.3600,0
89.9999,564.1773,27.1140,-0.4836,12.6984,0
90.9215,563.6102,27.2528,-0.5211,13.0006,0
91.8239,563.0128,27.4570,-0.5520,12.8704,0
92.7613,562.4108,27.6053,-0.5746,13.5991,0
93.6636,561.7485,27.8396,-0.5885,13.6663,0
94.5870,561.0793,28.0387,-0.5889,13.7683,0
95.4918,560.4164,28.2210,-0.5850,13.4585,0
96.3772,559.7401,28.4278,-0.5688,13.1123,0
97.3063,559.1119,28.6128,-0.5480,13.4681,0
98.1962,558.4697,28.8298,-0.5183,13.2371,0
99.1711,557.8776,29.0808,-0.4859,13.6836,0
100.1677,557.2343,29.2567,-0.4492,14.1886,0
101.2299,556.6475,29.3661,-0.3996,14.7531,0
102.3116,556.1533,29.5030,-0.3512,14.3535,0
103.4216,555.6924,29.6696,-0.3038,14.5085,0
104.5081,555.3102,29.8177,-0.2626,13.7814,0
105.6347,554.9562,29.9680,-0.2264,14.1737,0
106.7548,554.6573,30.1267,-0.1985,13.7962,0
107.8590,554.3918,30.2833,-0.1785,13.6398,0
108.9638,554.1453,30.4744,-0.1626,13.5102,0
110.0212,553.9109,30.6393,-0.1487,12.9813,0
111.0662,553.7175,30.8061,-0.1372,12.9085,0
112.1017,553.5169,30.9807,-0.1268,12.3921,0
113.4050,553.2885,31.1849,-0.1146,11.7399,0
114.5966,553.1025,31.4067,-0.1029,10.5948,0
115.8061,552.9174,31.6015,-0.0881,11.1031,0
117.0927,552.7453,31.8119,-0.0719,12.1054,0
118.1138,552.6108,32.0123,-0.0594,12.6604,0
