x,y,z,yaw,velocity,change_flag
73.3582,567.6208,24.0860,-0.0101,0,0
74.3867,567.5728,24.2817,-0.0106,4.1488,0
75.4599,567.5060,24.4842,-0.0104,3.8769,0
76.6107,567.4613,24.7011,-0.0162,5.8183,0
77.7331,567.3605,24.9296,-0.0240,7.1476,0
78.8968,567.2786,25.1259,-0.0330,6.6957,0
79.9353,567.1796,25.3159,-0.0402,4.0935,0
80.9434,567.0841,25.5082,-0.0523,3.5936,0
82.1134,566.9004,25.7190,-0.1021,6.7325,0
83.2206,566.6761,25.9228,-0.1688,8.9875,0
84.2277,566.4042,26.1075,-0.2361,9.7023,0
85.3726,566.0470,26.2790,-0.3068,11.6684,0
86.6077,565.5456,26.5065,-0.3679,12.3838,0
87.5694,565.0988,26.6687,-0.4100,13.1726,0
88.5706,564.6383,26.8726,-0.4496,13.3577,0
89.6063,564.0679,27.0203,-0.4845,14.3342,0
90.6252,563.4250,27.1933,-0.5043,14.7686,0
91.6556,562.8023,27.4006,-0.5117,14.2825,0
92.7019,562.1517,27.5972,-0.5074,15.1100,0
93.7303,561.4855,27.8380,-0.4954,15.0368,0
94.7668,560.8446,28.0652,-0.4697,14.4633,0
95.8206,560.2164,28.3186,-0.4346,14.8777,0
96.8969,559.7025,28.5788,-0.3850,14.2302,0
97.9775,559.2481,28.8334,-0.3365,14.0264,0
99.0807,558.7566,29.0908,-0.2942,14.7846,0
100.3102,558.2900,29.2952,-0.2504,16.2444,0
101.6180,557.9055,29.4962,-0.1952,16.4372,0
103.0203,557.6029,29.6889,-0.1433,17.6695,0
104.0124,557.4494,29.8227,-0.1163,18.1335,0
105.4750,557.2185,30.0691,-0.0870,18.0863,0
106.9500,557.0370,30.3165,-0.0685,17.8387,0
108.3853,556.8669,30.5519,-0.0577,16.9893,0
109.7549,556.7319,30.7742,-0.0501,16.2341,0
111.0734,556.6060,30.9994,-0.0419,15.8832,0
112.3297,556.4828,31.2156,-0.0336,14.9826,0
113.5790,556.3867,31.4509,-0.0246,15.3755,0
114.7944,556.2916,31.6674,-0.0168,14.4359,0
115.9553,556.2044,31.8684,-0.0107,14.0298,0
117.1357,556.1495,32.0622,-0.0061,14.0123,0
118.2394,556.0741,32.2628,-0.0046,13.1322,0
119.3303,556.0103,32.4626,-0.0019,13.1221,0
120.3824,555.9435,32.6436,0.0008,12.4631,0
121.7119,555.8582,32.8749,0.0042,12.1386,0
122.9396,555.8371,33.0916,0.0286,10.5928,0
124.0908,555.8583,33.3233,0.0931,10.1836,0
125.1591,555.9476,33.5136,0.1827,9.5310,0
126.1850,556.1277,33.7153,0.2997,9.3600,0
127.2451,556.4370,33.9415,0.4394,10.5304,0
128.2791,556.9022,34.1625,0.5937,10.0784,0
129.1460,557.4609,34.3703,0.7483,9.1199,0
129.8932,558.2260,34.5502,0.9170,6.8405,0
130.6188,559.1882,34.6999,1.1174,7.5444,0
131.0389,560.1527,34.8333,1.2922,5.2108,0
131.2764,561.1457,34.9191,1.4601,0.8836,0
131.0950,560.1320,34.8450,1.4643,2.2921,0
130.9906,559.1101,34.7802,1.5523,3.7341,0
131.0452,558.0151,34.7416,1.6883,3.7922,0
131.2046,556.9877,34.6905,1.8315,2.8253,0
131.5007,556.0261,34.6662,1.9706,2.3956,0
130.9984,556.8979,34.6402,2.1103,3.6303,0
130.4576,557.7488,34.5770,2.2502,4.5715,0
129.8015,558.5432,34.5147,2.4249,5.4591,0
128.9319,559.2830,34.3845,2.6266,5.1706,0
127.9646,559.8086,34.2542,2.8216,5.0054,0
126.9186,560.1295,34.0758,2.9787,6.1391,0
