PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE
571,,,40.125,121.0173,285.1195,1,,,
572,,,40.0817,122.308,285.4395,1,,,
573,,,40.1878,123.3368,285.6826,1,,,
574,,,40.133,124.4352,286.0594,1,,,
575,,,40.1549,125.5399,286.6271,1,,,
576,,,40.2321,126.7072,287.2471,1,,,
577,,,40.3037,127.8539,287.9426,1,,,
578,,,40.3588,128.9572,288.7263,1,,,
579,,,40.4576,130.0768,289.6236,1,,,
580,,,40.561,131.1633,290.6068,1,,,
581,,,40.6437,132.1765,291.6143,1,,,
582,,,40.7624,133.1998,292.6448,1,,,
583,,,40.8677,134.2499,293.6854,1,,,
584,,,40.9128,134.948,294.4048,1,,,
585,,,40.9779,135.6783,295.1271,1,,,
586,,,41.0367,136.4451,295.8516,1,,,
587,,,41.1049,137.2077,296.5806,1,,,
588,,,41.183,137.9915,297.3181,1,,,
589,,,41.2311,138.802,298.0622,1,,,
590,,,41.288,139.6543,298.798,1,,,
591,,,41.3446,140.4677,299.5245,1,,,
592,,,41.3778,141.3254,300.2321,1,,,
593,,,41.4285,142.2299,300.9088,1,,,
594,,,41.4957,143.1246,301.6346,1,,,
595,,,41.5158,144.0692,302.3148,1,,,
596,,,41.5587,145.0317,302.9315,1,,,
597,,,41.6112,145.9976,303.5835,1,,,
598,,,41.6315,147.0021,304.2246,1,,,
599,,,41.6439,148.0286,304.8095,1,,,
600,,,41.6731,149.0714,305.3856,1,,,
601,,,41.6736,150.1465,305.9341,1,,,
602,,,41.6786,151.2562,306.4611,1,,,
603,,,41.6711,152.3757,306.9648,1,,,
604,,,41.6742,153.5298,307.4483,1,,,
605,,,41.6637,154.7273,307.9081,1,,,
606,,,41.6573,155.932,308.3278,1,,,
607,,,41.6689,157.1424,308.7504,1,,,
608,,,41.699,158.3672,309.1469,1,,,
609,,,41.6901,159.6073,309.5036,1,,,
610,,,41.6518,160.8793,309.8401,1,,,
611,,,41.6245,162.1474,310.1789,1,,,
612,,,41.679,163.4244,310.5118,1,,,
613,,,41.685,164.7287,310.8069,1,,,
614,,,41.6823,166.029,311.0932,1,,,
615,,,41.6691,167.327,311.3776,1,,,
616,,,41.6497,168.6248,311.6455,1,,,
617,,,41.6528,169.9394,311.8993,1,,,
618,,,41.6865,171.2496,312.1381,1,,,
619,,,41.7332,172.5479,312.3539,1,,,
620,,,41.729,173.8378,312.5739,1,,,
621,,,41.6849,175.1269,312.7593,1,,,
622,,,41.688,176.4096,312.9092,1,,,
623,,,41.6989,177.6629,313.0668,1,,,
624,,,41.7362,178.9068,313.2172,1,,,
625,,,41.7418,180.152,313.3622,1,,,
626,,,41.7408,181.4277,313.4951,1,,,
627,,,41.7671,182.7036,313.6407,1,,,
628,,,41.7912,183.9797,313.785,1,,,
629,,,41.7996,185.2666,313.9153,1,,,
630,,,41.8201,186.544,314.0518,1,,,
631,,,41.8036,187.847,314.2039,1,,,
632,,,41.8546,189.1522,314.3575,1,,,
633,,,41.8913,190.4567,314.4608,1,,,
634,,,41.9039,191.7472,314.5572,1,,,
635,,,41.8977,193.0589,314.6798,1,,,
636,,,41.9488,194.372,314.8076,1,,,
637,,,41.9691,195.722,314.9213,1,,,
638,,,41.9844,197.01,315.0602,1,,,
639,,,42.0007,198.2977,315.1876,1,,,
640,,,42.0,199.6244,315.2899,1,,,
641,,,42.0375,200.9597,315.3999,1,,,
642,,,42.0721,202.2852,315.5158,1,,,
643,,,42.0879,203.6142,315.6323,1,,,
644,,,42.0935,204.9445,315.7386,1,,,
645,,,42.1222,206.2911,315.8426,1,,,
646,,,42.1584,207.6258,315.9799,1,,,
647,,,42.1733,208.9235,316.0992,1,,,
648,,,42.2235,210.2348,316.2151,1,,,
649,,,42.2415,211.5477,316.3383,1,,,
650,,,42.2579,212.8546,316.4656,1,,,
651,,,42.2708,214.1752,316.5898,1,,,
652,,,42.2976,215.4883,316.7059,1,,,
653,,,42.324,216.7619,316.8174,1,,,
654,,,42.3418,218.0606,316.956,1,,,
655,,,42.3647,219.3322,317.0825,1,,,
656,,,42.3681,220.5877,317.1947,1,,,
657,,,42.3932,221.8411,317.3332,1,,,
658,,,42.416,223.0923,317.4579,1,,,
659,,,42.4227,224.3325,317.5893,1,,,
660,,,42.4398,225.5777,317.6995,1,,,
661,,,42.4498,226.7855,317.8082,1,,,
662,,,42.4393,227.9809,317.934,1,,,
663,,,42.4366,229.1917,318.0404,1,,,
664,,,42.4761,230.3792,318.132,1,,,
665,,,42.4713,231.553,318.2551,1,,,
666,,,42.4633,232.7023,318.3637,1,,,
667,,,42.4234,233.883,318.4572,1,,,
668,,,42.437,235.0395,318.5387,1,,,
669,,,42.4228,236.1628,318.6364,1,,,
670,,,42.4336,237.3076,318.7318,1,,,
671,,,42.4327,238.4375,318.8357,1,,,
672,,,42.4141,239.5656,318.923,1,,,
673,,,42.4071,240.6768,319.0023,1,,,
674,,,42.4019,241.8051,319.0816,1,,,
675,,,42.4218,242.9133,319.159,1,,,
676,,,42.4224,244.0313,319.2205,1,,,
677,,,42.4257,245.1402,319.2798,1,,,
678,,,42.4201,246.2569,319.319,1,,,
679,,,42.4204,247.3677,319.3407,1,,,
680,,,42.4258,248.4841,319.3469,1,,,
681,,,42.4263,249.6072,319.3346,1,,,
682,,,42.4288,250.7176,319.3033,1,,,
683,,,42.4107,251.8489,319.2704,1,,,
684,,,42.3781,252.9916,319.2338,1,,,
685,,,42.3538,254.1294,319.159,1,,,
686,,,42.3479,255.2355,319.0534,1,,,
687,,,42.3232,256.3264,318.9259,1,,,
688,,,42.3013,257.4069,318.7634,1,,,
689,,,42.2916,258.5071,318.571,1,,,
690,,,42.2622,259.5814,318.3752,1,,,
691,,,42.2346,260.6241,318.154,1,,,
692,,,42.2148,261.696,317.9174,1,,,
693,,,42.1793,262.7729,317.663,1,,,
694,,,42.1627,263.7984,317.3566,1,,,
695,,,42.1261,264.8424,317.0388,1,,,
696,,,42.0975,265.8757,316.7326,1,,,
697,,,42.0668,266.9023,316.4214,1,,,
698,,,41.9992,267.9551,316.1198,1,,,
699,,,41.9566,268.9811,315.8196,1,,,
700,,,41.9208,270.0211,315.5203,1,,,
701,,,41.8798,271.0548,315.2707,1,,,
702,,,41.8679,272.07,315.0216,1,,,
703,,,41.8463,273.0855,314.7826,1,,,
704,,,41.8341,274.1064,314.5685,1,,,
705,,,41.8332,275.1275,314.378,1,,,
706,,,41.8154,276.1504,314.2085,1,,,
707,,,41.7982,277.1568,314.0753,1,,,
708,,,41.8197,278.1744,313.97,1,,,
709,,,41.8066,279.1894,313.8738,1,,,
710,,,41.7974,280.2215,313.7975,1,,,
711,,,41.8026,281.2579,313.7586,1,,,
712,,,41.8058,282.3015,313.7319,1,,,
713,,,41.8707,283.3347,313.713,1,,,
714,,,41.8987,284.3768,313.7106,1,,,
715,,,41.9592,285.4243,313.7267,1,,,
716,,,41.9746,286.4499,313.7564,1,,,
717,,,42.0082,287.491,313.8107,1,,,
718,,,42.0247,288.5215,313.8763,1,,,
719,,,42.067,289.5405,313.9565,1,,,
720,,,42.1232,290.5434,314.0658,1,,,
721,,,42.188,291.5542,314.1766,1,,,
722,,,42.2556,293.048,314.3506,1,,,
723,,,42.3554,294.5192,314.5661,1,,,
724,,,42.4431,295.9643,314.8523,1,,,
725,,,42.5583,297.3705,315.1877,1,,,
726,,,42.6604,298.7403,315.504,1,,,
727,,,42.7749,300.0308,315.916,1,,,
728,,,42.9389,301.1834,316.3394,1,,,
729,,,43.0533,302.2672,316.7492,1,,,
730,,,43.1854,303.2953,317.2581,1,,,
731,,,43.3179,304.2833,317.842,1,,,
732,,,43.4684,305.1854,318.3883,1,,,
733,,,43.6394,306.0516,319.0078,1,,,
734,,,43.8392,306.8501,319.7114,1,,,
735,,,43.9925,307.5854,320.4008,1,,,
736,,,44.1426,308.4622,321.2535,1,,,
737,,,44.3111,309.1738,321.9858,1,,,
738,,,44.5095,309.9669,322.8265,1,,,
739,,,44.6557,310.7997,323.419,1,,,
740,,,44.8247,311.8037,323.9304,1,,,
741,,,44.9942,312.9401,324.2849,1,,,
742,,,45.0763,313.9995,324.4229,1,,,
743,,,45.1291,315.0959,324.3846,1,,,
744,,,45.2294,316.1325,324.1889,1,,,
745,,,45.2793,317.1683,323.7852,1,,,
746,,,45.2718,318.1048,323.1564,1,,,
747,,,45.1962,318.9225,322.396,1,,,
748,,,45.0971,319.5305,321.5104,1,,,
749,,,44.888,320.0355,320.455,1,,,
750,,,44.7128,320.3,319.3614,1,,,
751,,,44.5508,320.3426,318.243,1,,,
752,,,44.3209,320.1603,317.1647,1,,,
753,,,44.1014,319.7505,316.0937,1,,,
754,,,44.2645,320.2556,316.9809,1,,,
755,,,44.465,320.7397,317.859,1,,,
756,,,44.2636,320.1298,316.9268,1,,,
757,,,44.0929,319.4223,316.0221,1,,,
758,,,43.8935,318.559,315.3249,1,,,
759,,,43.7366,317.5491,314.7371,1,,,
760,,,43.644,316.5925,314.3554,1,,,
761,,,43.4901,315.4602,314.1229,1,,,
762,,,43.3264,314.1375,314.0121,1,,,
763,,,43.1998,313.0847,313.9991,1,,,
764,,,43.1056,311.9807,314.0262,1,,,
765,,,43.0532,310.8229,314.0502,1,,,
766,,,42.9784,309.605,314.0883,1,,,
767,,,42.8685,308.3074,314.1095,1,,,
768,,,42.7881,306.9393,314.1812,1,,,
769,,,42.7354,305.55,314.1491,1,,,
770,,,42.6411,304.1001,314.1327,1,,,
771,,,42.5517,302.6291,314.107,1,,,
772,,,42.4999,301.6097,314.044,1,,,
773,,,42.4499,300.6017,313.9456,1,,,
774,,,42.3916,299.5757,313.8557,1,,,
775,,,42.3266,298.542,313.7933,1,,,
776,,,42.2926,297.4977,313.7156,1,,,
777,,,42.2421,296.4415,313.6112,1,,,
778,,,42.1893,295.3762,313.534,1,,,
779,,,42.1409,294.3078,313.4775,1,,,
780,,,42.1152,293.251,313.4132,1,,,
781,,,42.0831,292.189,313.3523,1,,,
782,,,42.0194,291.1329,313.3306,1,,,
783,,,41.9928,290.0651,313.3096,1,,,
784,,,41.9683,288.9938,313.2765,1,,,
785,,,41.9476,287.9306,313.2467,1,,,
786,,,41.912,286.871,313.2599,1,,,
787,,,41.8612,285.7921,313.303,1,,,
788,,,41.844,284.6922,313.3453,1,,,
789,,,41.8012,283.5641,313.3784,1,,,
790,,,41.8243,282.4383,313.4106,1,,,
791,,,41.8269,281.3407,313.4542,1,,,
792,,,41.795,280.2314,313.55,1,,,
793,,,41.777,279.0957,313.6489,1,,,
794,,,41.7946,277.9344,313.7425,1,,,
795,,,41.7704,276.7688,313.8511,1,,,
796,,,41.7671,275.5808,313.9752,1,,,
797,,,41.7609,274.3651,314.0937,1,,,
798,,,41.7503,273.1917,314.2174,1,,,
799,,,41.754,272.004,314.3477,1,,,
800,,,41.7724,270.8326,314.4897,1,,,
801,,,41.7895,269.6337,314.6151,1,,,
802,,,41.8076,268.4184,314.7627,1,,,
803,,,41.833,267.2131,314.9274,1,,,
804,,,41.8589,266.0095,315.0731,1,,,
805,,,41.8612,264.7883,315.2163,1,,,
806,,,41.8562,263.5679,315.3359,1,,,
807,,,41.8654,262.3479,315.4545,1,,,
808,,,41.8881,261.1152,315.5573,1,,,
809,,,41.9064,259.8909,315.6527,1,,,
810,,,41.9116,258.6706,315.7361,1,,,
811,,,41.9226,257.4335,315.8077,1,,,
812,,,41.9365,256.2014,315.8859,1,,,
813,,,41.9481,254.9708,315.9582,1,,,
814,,,41.9478,253.7338,316.0038,1,,,
815,,,41.9625,252.4929,316.0382,1,,,
816,,,41.9746,251.2503,316.0591,1,,,
817,,,41.9894,250.021,316.0621,1,,,
818,,,41.9863,248.7654,316.0556,1,,,
819,,,41.9924,247.531,316.0427,1,,,
820,,,41.9759,246.2796,316.0295,1,,,
821,,,41.9758,245.0306,315.9878,1,,,
822,,,41.9934,243.7955,315.9291,1,,,
823,,,42.0012,242.5352,315.8737,1,,,
824,,,42.0171,241.2755,315.8089,1,,,
825,,,42.0108,240.0048,315.7399,1,,,
826,,,42.0126,238.7359,315.6702,1,,,
827,,,42.0045,237.4677,315.5754,1,,,
828,,,41.9939,236.2118,315.4757,1,,,
829,,,42.001,234.9616,315.3926,1,,,
830,,,41.9922,233.6534,315.2701,1,,,
831,,,41.9897,232.3663,315.1579,1,,,
832,,,41.9791,231.0926,315.0493,1,,,
833,,,41.9463,229.8101,314.9209,1,,,
834,,,41.9262,228.5076,314.7865,1,,,
835,,,41.899,227.2226,314.6748,1,,,
836,,,41.8661,225.9459,314.571,1,,,
837,,,41.8512,224.6792,314.4237,1,,,
838,,,41.8198,223.3966,314.2882,1,,,
839,,,41.7888,222.1276,314.1655,1,,,
840,,,41.7906,220.8613,314.007,1,,,
841,,,41.7551,219.6078,313.8809,1,,,
842,,,41.7127,218.3556,313.7554,1,,,
843,,,41.6406,217.0988,313.6021,1,,,
844,,,41.6319,215.8568,313.4642,1,,,
845,,,41.6423,214.625,313.343,1,,,
846,,,41.6128,213.3957,313.2263,1,,,
847,,,41.5987,212.1646,313.1016,1,,,
848,,,41.584,210.9342,312.9967,1,,,
849,,,41.5502,209.7037,312.8843,1,,,
850,,,41.5471,208.4644,312.7568,1,,,
851,,,41.5373,207.2275,312.661,1,,,
852,,,41.5085,205.9791,312.5499,1,,,
853,,,41.4707,204.7359,312.4575,1,,,
854,,,41.4442,203.4604,312.3693,1,,,
855,,,41.4523,202.1731,312.2705,1,,,
856,,,41.429,200.8631,312.1597,1,,,
857,,,41.3819,199.513,312.0644,1,,,
858,,,41.3536,198.1622,311.9506,1,,,
859,,,41.3085,196.7824,311.8422,1,,,
860,,,41.2889,195.416,311.7355,1,,,
861,,,41.2991,194.0788,311.6213,1,,,
862,,,41.2926,192.7475,311.4945,1,,,
863,,,41.2844,191.382,311.3698,1,,,
864,,,41.2652,190.0172,311.2461,1,,,
865,,,41.25,188.6663,311.1009,1,,,
866,,,41.2347,187.3126,310.9598,1,,,
867,,,41.2267,185.9357,310.8052,1,,,
868,,,41.2019,184.5598,310.6459,1,,,
869,,,41.1817,183.1903,310.4751,1,,,
870,,,41.1529,181.8153,310.3065,1,,,
871,,,41.1436,180.4413,310.1155,1,,,
872,,,41.1282,179.0501,309.9177,1,,,
873,,,41.0918,177.6762,309.7205,1,,,
874,,,41.0709,176.3053,309.5156,1,,,
875,,,41.0515,174.9437,309.3167,1,,,
876,,,41.0433,173.6023,309.1144,1,,,
877,,,41.0355,172.2436,308.8893,1,,,
878,,,41.0473,170.8813,308.6717,1,,,
879,,,41.0586,169.5333,308.4354,1,,,
880,,,41.0621,168.2428,308.1694,1,,,
881,,,41.0706,166.9425,307.8861,1,,,
882,,,41.0793,165.656,307.6012,1,,,
883,,,41.0705,164.3842,307.3002,1,,,
884,,,41.0836,163.1062,306.9662,1,,,
885,,,41.0999,161.8504,306.5982,1,,,
886,,,41.0616,160.5902,306.2425,1,,,
887,,,41.0632,159.352,305.8546,1,,,
888,,,41.0916,158.1554,305.424,1,,,
889,,,41.0853,156.9638,304.9674,1,,,
890,,,41.0561,155.8049,304.5142,1,,,
891,,,41.0244,154.6789,304.0266,1,,,
892,,,41.0305,153.5889,303.5179,1,,,
893,,,41.017,152.5301,302.9955,1,,,
894,,,41.0153,151.4849,302.4681,1,,,
895,,,41.019,150.4575,301.8947,1,,,
896,,,41.0148,149.4278,301.3226,1,,,
897,,,40.9895,148.4218,300.722,1,,,
898,,,40.9453,147.4304,300.1114,1,,,
899,,,40.9226,146.4603,299.4974,1,,,
900,,,40.9015,145.5196,298.8726,1,,,
901,,,40.8563,144.6163,298.2416,1,,,
902,,,40.8097,143.7507,297.6073,1,,,
903,,,40.7749,142.9067,296.9742,1,,,
904,,,40.7258,142.0959,296.3376,1,,,
905,,,40.666,140.944,295.3985,1,,,
906,,,40.5907,139.8434,294.4485,1,,,
907,,,40.5118,138.8168,293.5406,1,,,
908,,,40.4188,137.8605,292.6404,1,,,
909,,,40.362,136.9908,291.7904,1,,,
910,,,40.2839,136.2369,291.0353,1,,,
911,,,40.1807,135.4502,290.2039,1,,,
912,,,40.1233,134.7726,289.455,1,,,
913,,,40.0431,134.019,288.6215,1,,,
914,,,39.9826,133.336,287.8409,1,,,
915,,,39.8465,132.6816,286.9883,1,,,
916,,,39.7262,132.0533,285.9904,1,,,
917,,,39.6038,131.5631,285.0755,1,,,
918,,,39.4274,131.1001,284.0008,1,,,
919,,,39.2437,130.7086,282.7397,1,,,
920,,,38.9818,130.421,281.436,1,,,
921,,,38.8188,130.3207,280.3808,1,,,
922,,,38.7248,130.3592,279.2752,1,,,
923,,,38.4724,130.4357,278.2084,1,,,
924,,,38.2945,130.6177,277.0929,1,,,
925,,,38.0907,130.9618,275.9552,1,,,
926,,,37.8887,131.4219,274.7944,1,,,
927,,,37.672,131.9522,273.6268,1,,,
928,,,37.4413,132.6272,272.4497,1,,,
929,,,37.1832,133.4439,271.2347,1,,,
930,,,37.0289,134.0641,270.4383,1,,,
931,,,36.8477,134.7262,269.6492,1,,,
932,,,36.6732,135.4287,268.8495,1,,,
933,,,36.5163,136.1886,268.0512,1,,,
934,,,36.3587,136.9696,267.259,1,,,
935,,,36.1727,137.7966,266.4481,1,,,
936,,,35.9866,138.6613,265.6474,1,,,
937,,,35.8068,139.5355,264.8377,1,,,
938,,,35.6296,140.4265,264.0378,1,,,
939,,,35.4735,141.3139,263.2493,1,,,
940,,,35.2813,142.226,262.4479,1,,,
941,,,35.1035,143.1556,261.6551,1,,,
942,,,34.9512,144.0822,260.8543,1,,,
943,,,34.7863,145.0311,260.0356,1,,,
944,,,34.6176,145.9886,259.2276,1,,,
945,,,34.4576,146.9257,258.4194,1,,,
946,,,34.2799,147.879,257.6069,1,,,
947,,,34.1254,148.8484,256.7919,1,,,
948,,,33.9669,149.7848,256.0085,1,,,
949,,,33.8025,150.7454,255.1909,1,,,
950,,,33.6272,151.7055,254.3833,1,,,
951,,,33.4699,152.69,253.5884,1,,,
952,,,33.3163,153.6,252.8154,1,,,
953,,,33.1386,154.6177,251.9918,1,,,
954,,,33.0031,155.6306,251.1882,1,,,
955,,,32.8743,156.6046,250.4213,1,,,
956,,,32.7228,157.585,249.6588,1,,,
957,,,32.581,158.5908,248.919,1,,,
958,,,32.4323,159.6098,248.1827,1,,,
959,,,32.2904,160.6417,247.438,1,,,
960,,,32.1583,161.673,246.7053,1,,,
961,,,32.0411,162.6688,246.0053,1,,,
962,,,31.9017,163.6496,245.3394,1,,,
963,,,31.7699,164.633,244.6872,1,,,
964,,,31.651,165.631,244.0277,1,,,
965,,,31.5376,166.66,243.3754,1,,,
966,,,31.4234,167.6693,242.7182,1,,,
967,,,31.2996,168.6637,242.0997,1,,,
968,,,31.2128,169.6372,241.5017,1,,,
969,,,31.0786,170.6271,240.9107,1,,,
970,,,30.9453,171.5991,240.3253,1,,,
971,,,30.8758,172.5775,239.7704,1,,,
972,,,30.7859,173.5509,239.2189,1,,,
973,,,30.6572,174.5185,238.6566,1,,,
974,,,30.5674,175.4735,238.1187,1,,,
975,,,30.4634,176.4022,237.5941,1,,,
976,,,30.4185,177.325,237.0706,1,,,
977,,,30.3522,178.233,236.579,1,,,
978,,,30.2458,179.1429,236.0756,1,,,
979,,,30.1793,180.0345,235.549,1,,,
980,,,30.1511,180.948,235.0394,1,,,
981,,,30.0594,181.8753,234.537,1,,,
982,,,29.9395,182.8074,234.0063,1,,,
983,,,29.8275,183.7561,233.4518,1,,,
984,,,29.7175,184.731,232.9169,1,,,
985,,,29.6117,185.6949,232.3643,1,,,
986,,,29.6046,186.6603,231.7704,1,,,
987,,,29.4631,187.6199,231.2189,1,,,
988,,,29.3103,188.602,230.637,1,,,
989,,,29.1509,189.574,230.069,1,,,
990,,,29.123,190.5455,229.4605,1,,,
991,,,28.9537,191.5116,228.8544,1,,,
992,,,28.839,192.5098,228.1959,1,,,
993,,,28.7419,193.5288,227.5503,1,,,
994,,,28.6173,194.5637,226.8599,1,,,
995,,,28.4869,195.6133,226.1461,1,,,
996,,,28.3569,196.6442,225.4252,1,,,
997,,,28.2171,197.6906,224.6798,1,,,
998,,,28.0656,198.7387,223.9121,1,,,
999,,,27.9387,199.7905,223.1099,1,,,
1000,,,27.8112,200.8231,222.295,1,,,
1001,,,27.6622,201.8605,221.4678,1,,,
1002,,,27.4963,202.8992,220.6282,1,,,
1003,,,27.3457,203.9187,219.7734,1,,,
1004,,,27.1975,204.9544,218.8902,1,,,
1005,,,27.0543,205.9827,217.9914,1,,,
1006,,,26.891,206.9892,217.0997,1,,,
1007,,,26.7163,207.9791,216.2075,1,,,
1008,,,26.5698,208.9765,215.2984,1,,,
1009,,,26.3821,209.9773,214.402,1,,,
1010,,,26.183,210.994,213.509,1,,,
1011,,,25.9923,211.9997,212.5986,1,,,
1012,,,25.8045,213.0404,211.6769,1,,,
1013,,,25.6166,214.0895,210.7686,1,,,
1014,,,25.4113,215.126,209.8436,1,,,
1015,,,25.2365,216.1706,208.9027,1,,,
1016,,,25.0466,217.2164,207.9673,1,,,
1017,,,24.8356,218.2671,207.0425,1,,,
1018,,,24.6282,219.3216,206.1084,1,,,
1019,,,24.4289,220.4022,205.1503,1,,,
1020,,,24.213,221.4911,204.202,1,,,
1021,,,24.0088,222.5549,203.2533,1,,,
1022,,,23.7967,223.6342,202.3159,1,,,
1023,,,23.5855,224.6958,201.3817,1,,,
1024,,,23.3762,225.7613,200.4374,1,,,
1025,,,23.1553,226.8199,199.5118,1,,,
1026,,,22.9432,227.8705,198.5851,1,,,
1027,,,22.7454,228.9076,197.6738,1,,,
1028,,,22.5288,229.9355,196.7661,1,,,
1029,,,22.3112,230.9739,195.843,1,,,
1030,,,22.08,232.044,194.8956,1,,,
1031,,,21.8533,233.1098,193.9302,1,,,
1032,,,21.6075,234.1733,192.9604,1,,,
1033,,,21.3851,235.2264,192.0019,1,,,
1034,,,21.1584,236.2822,191.05,1,,,
1035,,,20.9097,237.3474,190.0553,1,,,
1036,,,20.659,238.417,189.076,1,,,
1037,,,20.4191,239.492,188.091,1,,,
1038,,,20.1816,240.5649,187.1072,1,,,
1039,,,19.9396,241.6455,186.1352,1,,,
1040,,,19.6899,242.7261,185.1519,1,,,
1041,,,19.4526,243.7961,184.1817,1,,,
1042,,,19.2356,244.8722,183.2119,1,,,
1043,,,18.9915,245.948,182.2451,1,,,
1044,,,18.7389,246.999,181.2937,1,,,
1045,,,18.4935,248.0598,180.3446,1,,,
1046,,,18.2655,249.1269,179.378,1,,,
1047,,,18.0384,250.1963,178.4258,1,,,
1048,,,17.819,251.2655,177.4772,1,,,
1049,,,17.5757,252.3247,176.552,1,,,
1050,,,17.3433,253.3737,175.6129,1,,,
1051,,,17.124,254.4292,174.6884,1,,,
1052,,,16.8891,255.4916,173.7483,1,,,
1053,,,16.6696,256.5551,172.7995,1,,,
1054,,,16.4373,257.6093,171.8651,1,,,
1055,,,16.1927,258.6589,170.9349,1,,,
1056,,,15.9823,259.7208,169.9845,1,,,
1057,,,15.762,260.7753,169.0417,1,,,
1058,,,15.5397,261.828,168.1153,1,,,
1059,,,15.298,262.8945,167.1762,1,,,
1060,,,15.0725,263.9637,166.2377,1,,,
1061,,,14.867,265.0311,165.2917,1,,,
1062,,,14.6358,266.0872,164.359,1,,,
1063,,,14.3996,267.1388,163.4272,1,,,
1064,,,14.1734,268.1981,162.4825,1,,,
1065,,,13.9418,269.2685,161.541,1,,,
1066,,,13.721,270.3299,160.5795,1,,,
1067,,,13.487,271.4456,159.5696,1,,,
1068,,,13.2553,272.5271,158.6223,1,,,
1069,,,13.0369,273.5715,157.6978,1,,,
1070,,,12.8141,274.6348,156.7688,1,,,
1071,,,12.5823,275.7017,155.81,1,,,
1072,,,12.3508,276.7565,154.8752,1,,,
1073,,,12.1316,277.8107,153.9463,1,,,
1074,,,11.8962,278.8644,153.0079,1,,,
1075,,,11.673,279.9188,152.0629,1,,,
1076,,,11.4496,280.972,151.103,1,,,
1077,,,11.2193,282.0067,150.1646,1,,,
1078,,,10.9959,283.0255,149.2101,1,,,
1079,,,10.7888,284.0225,148.268,1,,,
1080,,,10.5658,284.9935,147.3294,1,,,
1081,,,10.3678,285.9147,146.4267,1,,,
1082,,,10.1704,286.805,145.5454,1,,,
1083,,,9.9765,287.6519,144.677,1,,,
1084,,,9.7778,288.47,143.8333,1,,,
1085,,,9.6063,289.2614,143.0215,1,,,
1086,,,9.4314,289.9949,142.2431,1,,,
1087,,,9.2417,290.6842,141.4939,1,,,
1088,,,8.9928,291.6931,140.4073,1,,,
1089,,,8.7869,292.5977,139.3851,1,,,
1090,,,8.5568,293.4712,138.3886,1,,,
1091,,,8.3387,294.2748,137.4382,1,,,
1092,,,8.1256,295.0699,136.5,1,,,
1093,,,7.8997,295.817,135.557,1,,,
1094,,,7.7078,296.5273,134.6404,1,,,
1095,,,7.5019,297.168,133.7994,1,,,
1096,,,7.2811,297.907,132.8029,1,,,
1097,,,7.1052,298.5433,131.9852,1,,,
1098,,,6.9066,299.2533,131.088,1,,,
1099,,,6.7053,300.05,130.1904,1,,,
1100,,,6.4954,300.9094,129.3476,1,,,
1101,,,6.2814,301.887,128.5561,1,,,
1102,,,6.1292,302.7712,127.9637,1,,,
1103,,,5.982,303.736,127.4556,1,,,
1104,,,5.8565,304.7089,127.0704,1,,,
1105,,,5.701,305.8752,126.761,1,,,
1106,,,5.5365,306.9702,126.5359,1,,,
1107,,,5.5011,308.0505,126.3181,1,,,
1108,,,5.4185,309.1806,126.2067,1,,,
1109,,,5.3584,310.3055,126.1337,1,,,
1110,,,5.2841,311.4712,126.1221,1,,,
1111,,,5.2366,312.5737,126.0857,1,,,
1112,,,5.172,313.685,125.996,1,,,
1113,,,5.0985,314.6985,125.7551,1,,,
1114,,,5.1742,313.7061,126.0874,1,,,
1115,,,5.2723,312.717,126.4777,1,,,
1116,,,5.3821,311.7956,126.9099,1,,,
1117,,,5.4795,310.9451,127.4687,1,,,
1118,,,5.3591,311.7629,126.8165,1,,,
1119,,,5.2461,312.569,126.1557,1,,,
1120,,,5.117,313.2759,125.3965,1,,,
1121,,,5.2417,312.6311,126.2143,1,,,
1122,,,5.4032,312.0674,127.0773,1,,,
1123,,,5.251,312.5582,126.14,1,,,
1124,,,5.1097,312.8993,125.0904,1,,,
1125,,,4.9811,313.0605,124.0299,1,,,
1126,,,4.8741,313.0284,123.0163,1,,,
1127,,,4.761,312.7523,121.8832,1,,,
1128,,,4.6753,312.317,120.9357,1,,,
1129,,,4.6289,311.6356,119.9373,1,,,
1130,,,4.5701,310.8472,119.1694,1,,,
1131,,,4.5053,309.9248,118.5208,1,,,
1132,,,4.4847,308.8438,118.0857,1,,,
1133,,,4.511,307.6884,117.8224,1,,,
1134,,,4.5242,306.5124,117.8165,1,,,
1135,,,4.5907,305.4012,118.003,1,,,
1136,,,4.6716,304.2929,118.4172,1,,,
1137,,,4.7698,303.2545,118.9997,1,,,
1138,,,4.9028,302.214,119.803,1,,,
1139,,,4.9971,301.5061,120.5228,1,,,
1140,,,5.1175,300.8004,121.3035,1,,,
1141,,,5.3024,300.1428,122.1695,1,,,
1142,,,5.5379,299.5679,123.0804,1,,,
1143,,,5.7291,298.9167,124.016,1,,,
1144,,,5.9445,298.3263,125.0252,1,,,
1145,,,6.1621,297.6953,126.1264,1,,,
1146,,,6.4046,296.9926,127.2809,1,,,
1147,,,6.6522,296.2017,128.547,1,,,
1148,,,6.8312,295.6454,129.3946,1,,,
1149,,,7.0051,295.0619,130.2429,1,,,
1150,,,7.2055,294.423,131.1581,1,,,
1151,,,7.3911,293.7291,132.0852,1,,,
1152,,,7.5789,293.0554,132.9573,1,,,
1153,,,7.767,292.3794,133.8319,1,,,
