x,y,z,yaw,velocity,change_flag
361.5625,-237.1566,69.0078,-1.4220,27.6918,0
361.7207,-238.7188,69.1341,-1.4215,28.1212,0
361.8781,-240.2759,69.2781,-1.4217,28.0103,0
362.0187,-241.8295,69.4001,-1.4241,27.9592,0
362.1567,-243.3705,69.5341,-1.4265,27.7948,0
362.3196,-244.9327,69.6680,-1.4291,28.1875,0
362.4458,-246.4827,69.8169,-1.4301,27.7456,0
362.5719,-248.0004,69.9508,-1.4304,27.2142,0
362.7163,-249.5418,70.0972,-1.4291,27.7917,0
362.8723,-251.1053,70.2445,-1.4279,28.1763,0
363.0173,-252.7027,70.3947,-1.4268,28.5903,0
363.1580,-254.2695,70.5338,-1.4252,27.9409,0
363.3001,-255.8226,70.6824,-1.4250,27.8880,0
363.4380,-257.3753,70.8216,-1.4240,27.9232,0
363.5709,-258.9186,70.9672,-1.4229,27.7997,0
363.7089,-260.4687,71.1041,-1.4217,27.8579,0
363.8539,-262.0248,71.2579,-1.4201,27.9706,0
363.9965,-263.5902,71.4002,-1.4189,28.0609,0
364.1492,-265.1472,71.5364,-1.4179,27.8527,0
364.2975,-266.6841,71.6784,-1.4181,27.7000,0
364.4446,-268.2359,71.8249,-1.4180,27.8671,0
364.5926,-269.7847,71.9562,-1.4178,27.9527,0
364.7422,-271.3479,72.0831,-1.4179,28.3764,0
364.8891,-272.9022,72.2160,-1.4191,27.9643,0
365.0362,-274.4673,72.3496,-1.4197,28.1736,0
365.1809,-276.0248,72.4715,-1.4205,27.7967,0
365.3204,-277.5788,72.5841,-1.4194,28.0514,0
365.4730,-279.1709,72.7046,-1.4193,28.9409,0
365.6124,-280.7946,72.8372,-1.4201,29.2988,0
365.7631,-282.4166,72.9539,-1.4203,29.1116,0
365.9220,-284.0246,73.0573,-1.4198,28.9463,0
366.0689,-285.6426,73.1795,-1.4192,29.2378,0
366.2149,-287.2498,73.2885,-1.4192,28.9288,0
366.3699,-288.8922,73.4065,-1.4190,29.7523,0
366.5342,-290.5640,73.5162,-1.4188,30.2236,0
366.6964,-292.2661,73.6159,-1.4194,30.6289,0
366.8525,-293.9508,73.7216,-1.4202,30.0772,0
367.0041,-295.6168,73.8572,-1.4191,29.8598,0
367.1741,-297.2876,73.9510,-1.4165,29.9581,0
367.3264,-298.9233,74.0632,-1.4140,29.3304,0
367.5033,-300.5712,74.1501,-1.4127,29.6641,0
367.6826,-302.2484,74.2295,-1.4108,30.3039,0
367.8625,-303.9330,74.3113,-1.4081,30.3433,0
368.0390,-305.6016,74.3957,-1.4062,29.8840,0
368.2356,-307.2600,74.5027,-1.4053,29.8772,0
368.4315,-308.9091,74.5997,-1.4043,29.8052,0
368.6257,-310.6045,74.6658,-1.4038,30.6975,0
368.8360,-312.3115,74.7548,-1.4056,30.7285,0
369.0276,-314.0012,74.8511,-1.4068,30.3306,0
369.2393,-315.6970,74.9199,-1.4087,30.7489,0
369.4358,-317.3997,74.9925,-1.4111,30.6013,0
369.6305,-319.1105,75.0625,-1.4133,30.9294,0
369.8330,-320.8285,75.1529,-1.4144,30.8535,0
370.0113,-322.5246,75.2225,-1.4157,30.4372,0
370.1912,-324.2318,75.2934,-1.4152,30.7454,0
370.3672,-325.9632,75.3551,-1.4140,31.1765,0
370.5464,-327.7340,75.4073,-1.4129,31.9262,0
370.7365,-329.5437,75.4541,-1.4116,32.6165,0
370.9306,-331.3800,75.5299,-1.4116,32.9243,0
371.1359,-333.2088,75.5904,-1.4134,32.9440,0
371.3145,-335.0512,75.6418,-1.4140,32.9534,0
371.4753,-336.8513,75.6908,-1.4133,31.9229,0
371.6682,-338.6600,75.7564,-1.4138,32.6335,0
371.8511,-340.5025,75.8146,-1.4143,33.2948,0
372.0438,-342.3576,75.8227,-1.4137,32.9977,0
372.2146,-344.1665,75.8987,-1.4097,32.7066,0
372.4191,-346.0027,75.9979,-1.4093,33.3351,0
372.6014,-347.8342,76.0000,-1.4105,32.6193,0
372.7917,-349.6269,76.0307,-1.4071,32.5941,0
372.9934,-351.4997,76.1350,-1.4061,33.9237,0
373.1805,-353.3786,76.1749,-1.4066,33.6192,0
373.3742,-355.2422,76.2282,-1.4046,33.4348,0
373.5793,-357.0880,76.2941,-1.4023,33.2562,0
373.7947,-358.9157,76.3377,-1.4003,32.9158,0
374.0075,-360.7275,76.4043,-1.3991,32.5204,0
374.2222,-362.5529,76.4777,-1.3983,32.9587,0
374.4449,-364.3873,76.5281,-1.3972,33.0327,0
374.6583,-366.2069,76.5821,-1.3950,32.4900,0
374.8801,-368.0093,76.6535,-1.3944,32.4086,0
375.0936,-369.8277,76.7069,-1.3952,32.8946,0
375.3098,-371.6533,76.7602,-1.3976,32.8241,0
375.5105,-373.4347,76.8327,-1.3988,31.9066,0
375.7135,-375.2424,76.8895,-1.4005,32.5998,0
375.9107,-377.0500,76.9470,-1.4023,32.2790,0
376.1024,-378.8290,77.0042,-1.4026,31.8176,0
376.3105,-380.6232,77.0794,-1.4035,32.3570,0
376.5107,-382.4056,77.1594,-1.4043,31.8775,0
376.7115,-384.1768,77.2116,-1.4034,31.7627,0
376.9207,-385.9308,77.2765,-1.4035,31.3495,0
377.1102,-387.6713,77.3411,-1.4028,31.3233,0
377.3016,-389.4358,77.3997,-1.4020,31.7008,0
377.5089,-391.1969,77.4574,-1.4014,31.5644,0
377.7251,-392.9616,77.5253,-1.4015,31.6576,0
377.9181,-394.7184,77.5799,-1.4012,31.5098,0
378.1103,-396.4977,77.6476,-1.4030,31.9695,0
378.2969,-398.2904,77.7045,-1.4028,32.1057,0
378.4918,-400.0416,77.7667,-1.4016,31.1251,0
378.6810,-401.7604,77.8208,-1.4014,30.9146,0
378.8652,-403.4887,77.8834,-1.4018,31.0454,0
379.0746,-405.2405,77.9563,-1.4028,31.4799,0
379.2670,-406.9599,78.0248,-1.4028,30.9354,0
379.4587,-408.6837,78.0884,-1.4027,31.1453,0
379.6588,-410.3860,78.1531,-1.4034,30.4037,0
379.8341,-412.0753,78.2420,-1.4027,30.4380,0
380.0390,-413.8079,78.3233,-1.4035,31.4333,0
380.2557,-415.5535,78.3729,-1.4035,31.4473,0
380.4407,-417.2964,78.4537,-1.4030,31.4922,0
380.6237,-419.0903,78.5177,-1.4019,32.2952,0
380.8414,-420.9351,78.5939,-1.4011,33.5651,0
381.0638,-422.8092,78.7190,-1.4014,33.6855,0
381.2807,-424.7022,78.8142,-1.4023,33.9091,0
381.4752,-426.5389,78.9044,-1.4017,32.4016,0
381.6802,-428.3260,78.9841,-1.4000,32.1039,0
381.9009,-430.1891,79.0977,-1.3995,33.7913,0
382.1279,-432.0746,79.2225,-1.4001,34.0705,0
382.3503,-434.0075,79.3225,-1.4014,34.8524,0
382.5608,-435.8877,79.4343,-1.4012,33.6886,0
382.7636,-437.7770,79.5718,-1.4021,33.9512,0
382.9916,-439.6511,79.6676,-1.4025,33.5282,0
383.2123,-441.5529,79.7812,-1.4014,34.2496,0
383.4242,-443.4775,79.8819,-1.4011,34.6436,0
383.6356,-445.3793,79.9834,-1.4004,34.3346,0
383.8632,-447.2896,80.1104,-1.3986,34.4172,0
384.0827,-449.2258,80.2123,-1.3970,34.7257,0
384.2965,-451.1412,80.3261,-1.3950,34.0886,0
384.5143,-453.0527,80.4236,-1.3954,34.4513,0
384.7549,-454.9763,80.5089,-1.3968,34.9320,0
384.9767,-456.8978,80.5942,-1.3982,34.4199,0
385.1798,-458.8080,80.6727,-1.3983,34.3144,0
385.4041,-460.7054,80.7498,-1.3979,34.2595,0
385.6236,-462.5773,80.8408,-1.3977,33.5929,0
385.8618,-464.4816,80.9301,-1.3977,34.3865,0
386.0692,-466.3669,80.9796,-1.3957,33.9051,0
386.2911,-468.2389,81.1175,-1.3970,33.9626,0
386.5187,-470.1094,81.1458,-1.3978,33.4381,0
386.7420,-471.9445,81.2301,-1.3954,33.1477,0
386.9549,-473.8097,81.3094,-1.3960,33.5688,0
387.1810,-475.6752,81.3758,-1.3973,33.5826,0
387.4054,-477.5301,81.4631,-1.3987,33.3235,0
387.6069,-479.3718,81.5358,-1.3992,33.2629,0
387.8041,-481.2262,81.6210,-1.4008,33.3243,0
388.0195,-483.0622,81.6682,-1.4018,32.9803,0
388.2067,-484.8712,81.7357,-1.4010,32.3541,0
388.4180,-486.6994,81.8181,-1.4020,32.6907,0
388.6278,-488.5278,81.8890,-1.4031,32.8372,0
388.8284,-490.3723,81.9581,-1.4037,33.2099,0
389.0472,-492.2093,82.0320,-1.4031,33.0716,0
389.2514,-494.0352,82.1143,-1.4029,32.7084,0
389.4434,-495.8325,82.1909,-1.4021,32.1360,0
389.6501,-497.6095,82.2627,-1.4008,31.7843,0
389.8645,-499.4065,82.3438,-1.3996,32.6238,0
390.0843,-501.2068,82.4062,-1.3986,32.1747,0
390.2837,-502.9417,82.4751,-1.3974,30.8485,0
390.4858,-504.6324,82.5291,-1.3952,30.5588,0
390.6744,-506.3459,82.6008,-1.3933,31.0758,0
390.8963,-508.1189,82.6779,-1.3913,32.3665,0
391.1284,-509.9395,82.7443,-1.3916,32.8136,0
391.3599,-511.7431,82.8063,-1.3936,32.2410,0
391.5605,-513.4783,82.8654,-1.3932,30.8149,0
391.7435,-515.1986,82.9385,-1.3918,31.0158,0
391.9462,-516.9598,83.0144,-1.3919,31.9341,0
392.1766,-518.7552,83.0961,-1.3931,32.6691,0
392.4052,-520.5660,83.1693,-1.3931,32.7352,0
392.6130,-522.3470,83.2405,-1.3942,31.8553,0
392.8059,-524.0988,83.3106,-1.3956,31.4594,0
393.0133,-525.8664,83.3853,-1.3963,31.9773,0
393.2380,-527.6308,83.4786,-1.3979,31.6230,0
393.4302,-529.3691,83.5465,-1.3991,31.3023,0
393.6330,-531.1349,83.6284,-1.3999,31.6635,0
393.8454,-532.8984,83.7151,-1.4006,31.5784,0
394.0518,-534.6276,83.7898,-1.4010,30.8079,0
394.2645,-536.3651,83.8735,-1.4023,31.4760,0
394.4656,-538.1165,83.9543,-1.4050,31.5936,0
394.6617,-539.8278,84.0231,-1.4062,30.6026,0
394.8432,-541.5034,84.1202,-1.4049,30.2274,0
395.0453,-543.1497,84.1910,-1.4045,29.3643,0
395.2235,-544.7618,84.2619,-1.4029,28.7680,0
395.4007,-546.3260,84.3398,-1.4014,28.0220,0
395.5764,-547.8412,84.4149,-1.4012,27.0046,0
395.7559,-549.3055,84.4904,-1.3995,26.1171,0
395.9066,-550.7238,84.5565,-1.3975,25.2676,0
396.0840,-552.0951,84.6134,-1.3978,24.3874,0
396.2296,-553.3903,84.6856,-1.3980,23.1619,0
396.3552,-554.6316,84.7197,-1.3974,22.0543,0
396.5060,-555.8165,84.7733,-1.3973,21.3320,0
396.6321,-556.9665,84.8450,-1.3967,20.1418,0
396.7570,-558.0322,84.8865,-1.3961,18.9416,0
396.8712,-559.0538,84.9238,-1.3962,17.9941,0
397.0482,-560.5081,85.0028,-1.3960,17.2273,0
397.2015,-561.8857,85.1305,-1.3967,16.2382,0
397.3708,-563.2061,85.1393,-1.4002,16.0530,0
397.5296,-564.5388,85.1446,-1.3974,15.9650,0
397.6534,-565.8612,85.3226,-1.3908,15.9509,0
397.8202,-567.1586,85.4194,-1.3939,15.6402,0
397.9748,-568.4946,85.4504,-1.3988,16.5380,0
398.1489,-569.9367,85.4813,-1.4009,17.3804,0
398.2570,-570.9429,85.5658,-1.4020,18.2260,0
398.3825,-572.0083,85.6202,-1.4033,19.1992,0
398.4969,-573.0931,85.7003,-1.4036,19.6209,0
398.6239,-574.1913,85.7609,-1.4050,19.8212,0
398.7431,-575.2952,85.8240,-1.4067,19.9687,0
398.8508,-576.4038,85.9013,-1.4084,20.0061,0
398.9768,-577.5078,85.9638,-1.4099,20.1143,0
399.0771,-578.6306,86.0344,-1.4109,20.1419,0
399.1894,-579.7692,86.1118,-1.4118,20.6728,0
399.3224,-580.9258,86.1884,-1.4137,20.8749,0
399.4360,-582.0652,86.2709,-1.4140,20.3516,0
399.5338,-583.1633,86.3432,-1.4143,19.4981,0
399.6307,-584.2553,86.4367,-1.4149,19.8250,0
399.7520,-585.3795,86.5242,-1.4145,20.3901,0
399.8711,-586.5031,86.5791,-1.4139,20.1652,0
399.9750,-587.6194,86.6329,-1.4119,19.8455,0
400.0765,-588.7208,86.7259,-1.4073,19.8826,0
400.2088,-589.8409,86.7932,-1.4032,20.2510,0
400.3409,-590.9562,86.8417,-1.3965,19.8960,0
400.4637,-592.0430,86.9254,-1.3872,19.6322,0
400.6034,-593.1323,87.0246,-1.3744,19.5225,0
400.7500,-594.2150,87.1091,-1.3583,19.4911,0
400.9297,-595.2833,87.1779,-1.3383,19.3965,0
401.1092,-596.3375,87.2707,-1.3120,19.0750,0
401.3236,-597.3782,87.3661,-1.2793,18.8383,0
401.5753,-598.4025,87.4538,-1.2402,18.9277,0
401.8726,-599.4186,87.5395,-1.1987,18.9111,0
402.2100,-600.4160,87.6710,-1.1565,18.9104,0
402.5771,-601.3800,87.8157,-1.1135,18.6155,0
403.0046,-602.3351,87.9431,-1.0701,18.6565,0
403.4591,-603.2667,88.1022,-1.0251,18.8005,0
403.9628,-604.1833,88.2626,-0.9800,19.0659,0
404.5093,-605.0867,88.4342,-0.9336,18.9215,0
405.0739,-605.9415,88.6189,-0.8867,18.3101,0
405.6733,-606.7467,88.7695,-0.8351,18.2179,0
406.3279,-607.5393,88.9653,-0.7807,18.8618,0
407.0199,-608.2727,89.1880,-0.7238,18.3216,0
407.7457,-608.9666,89.3815,-0.6636,18.2421,0
408.8906,-609.9251,89.7375,-0.5756,18.4491,0
409.7210,-610.5279,89.9610,-0.5134,18.6939,0
