x,y,z,yaw,velocity,change_flag
-49.8271,251.4483,-11.2221,-2.6890,0,0
-50.8568,250.9557,-11.3652,-2.6525,5.2035,0
-51.7823,250.4754,-11.4682,-2.5872,7.2038,0
-52.7813,249.8816,-11.5966,-2.5151,9.2721,0
-53.6846,249.3080,-11.7102,-2.4536,9.6547,0
-54.5729,248.6587,-11.8302,-2.4101,10.2723,0
-55.4769,247.9195,-11.9555,-2.3960,10.4685,0
-56.4640,247.1094,-12.0959,-2.3899,12.2243,0
-57.2525,246.4442,-12.2009,-2.3845,12.6409,0
-58.0997,245.7265,-12.3016,-2.3877,13.5733,0
-59.0227,244.9445,-12.4295,-2.3958,14.8126,0
-59.9803,244.1497,-12.5549,-2.4086,14.8294,0
-60.9845,243.3315,-12.6946,-2.4255,15.6140,0
-62.0128,242.5512,-12.8275,-2.4432,15.7563,0
-63.0928,241.7444,-12.9591,-2.4629,16.2971,0
-64.1982,240.9679,-13.1363,-2.4842,16.2631,0
-65.3468,240.1826,-13.2888,-2.5071,17.0662,0
-66.5911,239.3707,-13.4633,-2.5316,18.0997,0
-67.4474,238.8513,-13.5754,-2.5473,17.9300,0
-68.7368,238.1062,-13.7462,-2.5664,17.8572,0
-70.0265,237.3525,-13.9296,-2.5806,18.1829,0
-70.9227,236.8661,-14.0477,-2.5881,18.1972,0
-72.2137,236.1715,-14.2158,-2.5984,17.4019,0
-73.5252,235.4658,-14.4089,-2.6058,18.1032,0
-74.4356,234.9868,-14.5238,-2.6112,18.3462,0
-75.7640,234.3079,-14.7138,-2.6169,18.0316,0
-76.6740,233.8390,-14.8452,-2.6192,18.4288,0
-77.5763,233.3706,-14.9614,-2.6196,18.0800,0
-78.8950,232.7032,-15.1367,-2.6212,17.6200,0
-80.1867,232.0384,-15.3164,-2.6240,17.3869,0
-81.4792,231.3934,-15.4986,-2.6253,17.2485,0
-82.7820,230.7484,-15.6848,-2.6265,17.3048,0
-84.0607,230.1240,-15.8781,-2.6280,17.0326,0
-85.2992,229.5047,-16.0659,-2.6311,16.2822,0
-86.4911,228.9246,-16.2261,-2.6326,16.0135,0
-87.6529,228.3633,-16.4141,-2.6337,15.1876,0
-88.7253,227.8028,-16.5597,-2.6294,14.2400,0
-89.7905,227.2585,-16.7116,-2.6151,14.3779,0
-90.8379,226.6785,-16.8580,-2.5869,14.1964,0
-91.8247,226.0766,-16.9923,-2.5390,13.9380,0
-92.8430,225.4412,-17.1162,-2.4708,14.5754,0
-93.7483,224.7299,-17.2273,-2.3908,13.5475,0
-94.5722,223.9673,-17.3350,-2.2931,13.4243,0
-95.3721,223.1400,-17.4241,-2.1841,13.4880,0
-96.0494,222.2570,-17.5141,-2.0724,13.0743,0
-96.5973,221.3321,-17.5714,-1.9624,12.8442,0
-97.0103,220.3630,-17.6150,-1.8548,12.2125,0
-97.3440,219.3624,-17.6342,-1.7446,12.6805,0
-97.5523,218.3450,-17.6361,-1.6310,12.3921,0
-97.6222,217.3229,-17.6175,-1.5165,12.2721,0
-97.6238,216.2861,-17.5635,-1.3979,12.0059,0
-97.4355,215.2787,-17.5093,-1.2778,12.3832,0
-97.1656,214.2866,-17.4117,-1.1569,12.1643,0
-96.7771,213.3553,-17.3312,-1.0366,12.1560,0
