PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE
564,,,72.8372,-280.7946,365.6124,1,,,
565,,,72.9539,-282.4166,365.7631,1,,,
566,,,73.0573,-284.0246,365.922,1,,,
567,,,73.1795,-285.6426,366.0689,1,,,
568,,,73.2885,-287.2498,366.2149,1,,,
569,,,73.4065,-288.8922,366.3699,1,,,
570,,,73.5162,-290.564,366.5342,1,,,
571,,,73.6159,-292.2661,366.6964,1,,,
572,,,73.7216,-293.9508,366.8525,1,,,
573,,,73.8572,-295.6168,367.0041,1,,,
574,,,73.951,-297.2876,367.1741,1,,,
575,,,74.0632,-298.9233,367.3264,1,,,
576,,,74.1501,-300.5712,367.5033,1,,,
577,,,74.2295,-302.2484,367.6826,1,,,
578,,,74.3113,-303.933,367.8625,1,,,
579,,,74.3957,-305.6016,368.039,1,,,
580,,,74.5027,-307.26,368.2356,1,,,
581,,,74.5997,-308.9091,368.4315,1,,,
582,,,74.6658,-310.6045,368.6257,1,,,
583,,,74.7548,-312.3115,368.836,1,,,
584,,,74.8511,-314.0012,369.0276,1,,,
585,,,74.9199,-315.697,369.2393,1,,,
586,,,74.9925,-317.3997,369.4358,1,,,
587,,,75.0625,-319.1105,369.6305,1,,,
588,,,75.1529,-320.8285,369.833,1,,,
589,,,75.2225,-322.5246,370.0113,1,,,
590,,,75.2934,-324.2318,370.1912,1,,,
591,,,75.3551,-325.9632,370.3672,1,,,
592,,,75.4073,-327.734,370.5464,1,,,
593,,,75.4541,-329.5437,370.7365,1,,,
594,,,75.5299,-331.38,370.9306,1,,,
595,,,75.5904,-333.2088,371.1359,1,,,
596,,,75.6418,-335.0512,371.3145,1,,,
597,,,75.6908,-336.8513,371.4753,1,,,
598,,,75.7564,-338.66,371.6682,1,,,
599,,,75.8146,-340.5025,371.8511,1,,,
600,,,75.8227,-342.3576,372.0438,1,,,
601,,,75.8987,-344.1665,372.2146,1,,,
602,,,75.9979,-346.0027,372.4191,1,,,
603,,,76.0,-347.8342,372.6014,1,,,
604,,,76.0307,-349.6269,372.7917,1,,,
605,,,76.135,-351.4997,372.9934,1,,,
606,,,76.1749,-353.3786,373.1805,1,,,
607,,,76.2282,-355.2422,373.3742,1,,,
608,,,76.2941,-357.088,373.5793,1,,,
609,,,76.3377,-358.9157,373.7947,1,,,
610,,,76.4043,-360.7275,374.0075,1,,,
611,,,76.4777,-362.5529,374.2222,1,,,
612,,,76.5281,-364.3873,374.4449,1,,,
613,,,76.5821,-366.2069,374.6583,1,,,
614,,,76.6535,-368.0093,374.8801,1,,,
615,,,76.7069,-369.8277,375.0936,1,,,
616,,,76.7602,-371.6533,375.3098,1,,,
617,,,76.8327,-373.4347,375.5105,1,,,
618,,,76.8895,-375.2424,375.7135,1,,,
619,,,76.947,-377.05,375.9107,1,,,
620,,,77.0042,-378.829,376.1024,1,,,
621,,,77.0794,-380.6232,376.3105,1,,,
622,,,77.1594,-382.4056,376.5107,1,,,
623,,,77.2116,-384.1768,376.7115,1,,,
624,,,77.2765,-385.9308,376.9207,1,,,
625,,,77.3411,-387.6713,377.1102,1,,,
626,,,77.3997,-389.4358,377.3016,1,,,
627,,,77.4574,-391.1969,377.5089,1,,,
628,,,77.5253,-392.9616,377.7251,1,,,
629,,,77.5799,-394.7184,377.9181,1,,,
630,,,77.6476,-396.4977,378.1103,1,,,
631,,,77.7045,-398.2904,378.2969,1,,,
632,,,77.7667,-400.0416,378.4918,1,,,
633,,,77.8208,-401.7604,378.681,1,,,
634,,,77.8834,-403.4887,378.8652,1,,,
635,,,77.9563,-405.2405,379.0746,1,,,
636,,,78.0248,-406.9599,379.267,1,,,
637,,,78.0884,-408.6837,379.4587,1,,,
638,,,78.1531,-410.386,379.6588,1,,,
639,,,78.242,-412.0753,379.8341,1,,,
640,,,78.3233,-413.8079,380.039,1,,,
641,,,78.3729,-415.5535,380.2557,1,,,
642,,,78.4537,-417.2964,380.4407,1,,,
643,,,78.5177,-419.0903,380.6237,1,,,
644,,,78.5939,-420.9351,380.8414,1,,,
645,,,78.719,-422.8092,381.0638,1,,,
646,,,78.8142,-424.7022,381.2807,1,,,
647,,,78.9044,-426.5389,381.4752,1,,,
648,,,78.9841,-428.326,381.6802,1,,,
649,,,79.0977,-430.1891,381.9009,1,,,
650,,,79.2225,-432.0746,382.1279,1,,,
651,,,79.3225,-434.0075,382.3503,1,,,
652,,,79.4343,-435.8877,382.5608,1,,,
653,,,79.5718,-437.777,382.7636,1,,,
654,,,79.6676,-439.6511,382.9916,1,,,
655,,,79.7812,-441.5529,383.2123,1,,,
656,,,79.8819,-443.4775,383.4242,1,,,
657,,,79.9834,-445.3793,383.6356,1,,,
658,,,80.1104,-447.2896,383.8632,1,,,
659,,,80.2123,-449.2258,384.0827,1,,,
660,,,80.3261,-451.1412,384.2965,1,,,
661,,,80.4236,-453.0527,384.5143,1,,,
662,,,80.5089,-454.9763,384.7549,1,,,
663,,,80.5942,-456.8978,384.9767,1,,,
664,,,80.6727,-458.808,385.1798,1,,,
665,,,80.7498,-460.7054,385.4041,1,,,
666,,,80.8408,-462.5773,385.6236,1,,,
667,,,80.9301,-464.4816,385.8618,1,,,
668,,,80.9796,-466.3669,386.0692,1,,,
669,,,81.1175,-468.2389,386.2911,1,,,
670,,,81.1458,-470.1094,386.5187,1,,,
671,,,81.2301,-471.9445,386.742,1,,,
672,,,81.3094,-473.8097,386.9549,1,,,
673,,,81.3758,-475.6752,387.181,1,,,
674,,,81.4631,-477.5301,387.4054,1,,,
675,,,81.5358,-479.3718,387.6069,1,,,
676,,,81.621,-481.2262,387.8041,1,,,
677,,,81.6682,-483.0622,388.0195,1,,,
678,,,81.7357,-484.8712,388.2067,1,,,
679,,,81.8181,-486.6994,388.418,1,,,
680,,,81.889,-488.5278,388.6278,1,,,
681,,,81.9581,-490.3723,388.8284,1,,,
682,,,82.032,-492.2093,389.0472,1,,,
683,,,82.1143,-494.0352,389.2514,1,,,
684,,,82.1909,-495.8325,389.4434,1,,,
685,,,82.2627,-497.6095,389.6501,1,,,
686,,,82.3438,-499.4065,389.8645,1,,,
687,,,82.4062,-501.2068,390.0843,1,,,
688,,,82.4751,-502.9417,390.2837,1,,,
689,,,82.5291,-504.6324,390.4858,1,,,
690,,,82.6008,-506.3459,390.6744,1,,,
691,,,82.6779,-508.1189,390.8963,1,,,
692,,,82.7443,-509.9395,391.1284,1,,,
693,,,82.8063,-511.7431,391.3599,1,,,
694,,,82.8654,-513.4783,391.5605,1,,,
695,,,82.9385,-515.1986,391.7435,1,,,
696,,,83.0144,-516.9598,391.9462,1,,,
697,,,83.0961,-518.7552,392.1766,1,,,
698,,,83.1693,-520.566,392.4052,1,,,
699,,,83.2405,-522.347,392.613,1,,,
700,,,83.3106,-524.0988,392.8059,1,,,
701,,,83.3853,-525.8664,393.0133,1,,,
702,,,83.4786,-527.6308,393.238,1,,,
703,,,83.5465,-529.3691,393.4302,1,,,
704,,,83.6284,-531.1349,393.633,1,,,
705,,,83.7151,-532.8984,393.8454,1,,,
706,,,83.7898,-534.6276,394.0518,1,,,
707,,,83.8735,-536.3651,394.2645,1,,,
708,,,83.9543,-538.1165,394.4656,1,,,
709,,,84.0231,-539.8278,394.6617,1,,,
710,,,84.1202,-541.5034,394.8432,1,,,
711,,,84.191,-543.1497,395.0453,1,,,
712,,,84.2619,-544.7618,395.2235,1,,,
713,,,84.3398,-546.326,395.4007,1,,,
714,,,84.4149,-547.8412,395.5764,1,,,
715,,,84.4904,-549.3055,395.7559,1,,,
716,,,84.5565,-550.7238,395.9066,1,,,
717,,,84.6134,-552.0951,396.084,1,,,
718,,,84.6856,-553.3903,396.2296,1,,,
719,,,84.7197,-554.6316,396.3552,1,,,
720,,,84.7733,-555.8165,396.506,1,,,
721,,,84.845,-556.9665,396.6321,1,,,
722,,,84.8865,-558.0322,396.757,1,,,
723,,,84.9238,-559.0538,396.8712,1,,,
724,,,85.0028,-560.5081,397.0482,1,,,
725,,,85.1305,-561.8857,397.2015,1,,,
726,,,85.1393,-563.2061,397.3708,1,,,
727,,,85.1446,-564.5388,397.5296,1,,,
728,,,85.3226,-565.8612,397.6534,1,,,
729,,,85.4194,-567.1586,397.8202,1,,,
730,,,85.4504,-568.4946,397.9748,1,,,
731,,,85.4813,-569.9367,398.1489,1,,,
732,,,85.5658,-570.9429,398.257,1,,,
733,,,85.6202,-572.0083,398.3825,1,,,
734,,,85.7003,-573.0931,398.4969,1,,,
735,,,85.7609,-574.1913,398.6239,1,,,
736,,,85.824,-575.2952,398.7431,1,,,
737,,,85.9013,-576.4038,398.8508,1,,,
738,,,85.9638,-577.5078,398.9768,1,,,
739,,,86.0344,-578.6306,399.0771,1,,,
740,,,86.1118,-579.7692,399.1894,1,,,
741,,,86.1884,-580.9258,399.3224,1,,,
742,,,86.2709,-582.0652,399.436,1,,,
743,,,86.3432,-583.1633,399.5338,1,,,
744,,,86.4367,-584.2553,399.6307,1,,,
745,,,86.5242,-585.3795,399.752,1,,,
746,,,86.5791,-586.5031,399.8711,1,,,
747,,,86.6329,-587.6194,399.975,1,,,
748,,,86.7259,-588.7208,400.0765,1,,,
749,,,86.7932,-589.8409,400.2088,1,,,
750,,,86.8417,-590.9562,400.3409,1,,,
751,,,86.9254,-592.043,400.4637,1,,,
752,,,87.0246,-593.1323,400.6034,1,,,
753,,,87.1091,-594.215,400.75,1,,,
754,,,87.1779,-595.2833,400.9297,1,,,
755,,,87.2707,-596.3375,401.1092,1,,,
756,,,87.3661,-597.3782,401.3236,1,,,
757,,,87.4538,-598.4025,401.5753,1,,,
758,,,87.5395,-599.4186,401.8726,1,,,
759,,,87.671,-600.416,402.21,1,,,
760,,,87.8157,-601.38,402.5771,1,,,
761,,,87.9431,-602.3351,403.0046,1,,,
762,,,88.1022,-603.2667,403.4591,1,,,
763,,,88.2626,-604.1833,403.9628,1,,,
764,,,88.4342,-605.0867,404.5093,1,,,
765,,,88.6189,-605.9415,405.0739,1,,,
766,,,88.7695,-606.7467,405.6733,1,,,
767,,,88.9653,-607.5393,406.3279,1,,,
768,,,89.188,-608.2727,407.0199,1,,,
769,,,89.3815,-608.9666,407.7457,1,,,
770,,,89.7375,-609.9251,408.8906,1,,,
771,,,89.961,-610.5279,409.721,1,,,
772,,,90.2035,-611.0558,410.5823,1,,,
773,,,90.4486,-611.5126,411.4873,1,,,
774,,,90.7077,-611.9357,412.4261,1,,,
775,,,90.977,-612.2949,413.3985,1,,,
776,,,91.2182,-612.5784,414.4036,1,,,
777,,,91.4957,-612.7957,415.4167,1,,,
778,,,91.7719,-612.9844,416.442,1,,,
779,,,92.0529,-613.0884,417.5107,1,,,
780,,,92.3342,-613.1633,418.5756,1,,,
781,,,92.5895,-613.1937,419.6183,1,,,
782,,,92.8613,-613.1757,420.6596,1,,,
783,,,93.1518,-613.1166,421.7188,1,,,
784,,,93.4159,-613.0471,422.7766,1,,,
785,,,93.6935,-612.96,423.8446,1,,,
786,,,93.9518,-612.8577,424.908,1,,,
787,,,94.2416,-612.7493,425.9866,1,,,
788,,,94.5369,-612.6335,427.0978,1,,,
789,,,94.8114,-612.4957,428.2204,1,,,
790,,,95.0898,-612.3513,429.3265,1,,,
791,,,95.3853,-612.2096,430.4409,1,,,
792,,,95.6714,-612.0809,431.5217,1,,,
793,,,95.9417,-611.9532,432.5724,1,,,
794,,,96.1953,-611.8301,433.599,1,,,
795,,,96.4579,-611.6904,434.6041,1,,,
796,,,96.8558,-611.5092,436.0517,1,,,
797,,,97.2151,-611.3196,437.4691,1,,,
798,,,97.5562,-611.1301,438.8336,1,,,
799,,,97.8861,-610.9553,440.1354,1,,,
800,,,98.1884,-610.781,441.394,1,,,
801,,,98.5372,-610.6202,442.6133,1,,,
802,,,98.8218,-610.463,443.7659,1,,,
803,,,99.0943,-610.2881,444.9034,1,,,
804,,,99.4909,-610.1378,446.0721,1,,,
805,,,99.7547,-609.9963,447.2829,1,,,
806,,,100.018,-609.8204,448.5701,1,,,
807,,,100.3851,-609.6243,449.9596,1,,,
808,,,100.7402,-609.4436,451.3901,1,,,
809,,,100.9885,-609.2999,452.4011,1,,,
810,,,101.2466,-609.1412,453.4389,1,,,
811,,,101.5359,-608.9983,454.4963,1,,,
812,,,101.8072,-608.8575,455.5732,1,,,
813,,,102.0946,-608.707,456.6847,1,,,
814,,,102.3901,-608.5368,457.8275,1,,,
815,,,102.6841,-608.3796,459.0107,1,,,
816,,,102.9765,-608.2272,460.2101,1,,,
817,,,103.2849,-608.0538,461.4127,1,,,
818,,,103.5699,-607.8804,462.6366,1,,,
819,,,103.8836,-607.7166,463.8821,1,,,
820,,,104.2074,-607.5411,465.1472,1,,,
821,,,104.532,-607.3638,466.4456,1,,,
822,,,104.8559,-607.1876,467.754,1,,,
823,,,105.1778,-607.012,469.0721,1,,,
824,,,105.5065,-606.83,470.3617,1,,,
825,,,105.855,-606.6515,471.6997,1,,,
826,,,106.196,-606.4814,473.0473,1,,,
827,,,106.5151,-606.3035,474.3888,1,,,
828,,,106.8533,-606.1341,475.7397,1,,,
829,,,107.2055,-605.9984,477.1285,1,,,
830,,,107.561,-605.8664,478.513,1,,,
831,,,107.9094,-605.7488,479.8831,1,,,
832,,,108.2588,-605.6443,481.2643,1,,,
833,,,108.605,-605.5449,482.6709,1,,,
834,,,108.9586,-605.4688,484.0837,1,,,
835,,,109.3164,-605.4127,485.5141,1,,,
836,,,109.6799,-605.3581,486.9171,1,,,
837,,,110.0398,-605.3345,488.3312,1,,,
838,,,110.4204,-605.326,489.7614,1,,,
839,,,110.8028,-605.3322,491.1861,1,,,
840,,,111.1642,-605.3502,492.6024,1,,,
841,,,111.5387,-605.3921,494.0422,1,,,
842,,,111.9334,-605.4259,495.4775,1,,,
843,,,112.3215,-605.482,496.906,1,,,
844,,,112.7185,-605.5563,498.3406,1,,,
845,,,113.0966,-605.6625,499.7548,1,,,
846,,,113.4546,-605.752,501.1643,1,,,
847,,,113.837,-605.8691,502.6079,1,,,
848,,,114.245,-605.992,504.0163,1,,,
849,,,114.6262,-606.1299,505.4599,1,,,
850,,,115.0175,-606.2906,506.9234,1,,,
851,,,115.4251,-606.4655,508.4066,1,,,
852,,,115.8052,-606.6403,509.8582,1,,,
853,,,116.1772,-606.833,511.2595,1,,,
854,,,116.5761,-607.0093,512.6799,1,,,
855,,,116.9856,-607.1862,514.116,1,,,
856,,,117.3832,-607.3761,515.5857,1,,,
857,,,117.7883,-607.5777,517.0568,1,,,
858,,,118.2051,-607.7631,518.4838,1,,,
859,,,118.5961,-607.9505,519.8868,1,,,
860,,,118.9867,-608.1614,521.3281,1,,,
861,,,119.3762,-608.3597,522.7568,1,,,
862,,,119.7783,-608.5607,524.1765,1,,,
863,,,120.1739,-608.7835,525.628,1,,,
864,,,120.5638,-609.018,527.0231,1,,,
865,,,120.9481,-609.2427,528.3893,1,,,
866,,,121.3452,-609.469,529.7309,1,,,
867,,,121.7089,-609.7068,531.0563,1,,,
868,,,122.0617,-609.9409,532.3714,1,,,
869,,,122.422,-610.1741,533.6732,1,,,
870,,,122.7618,-610.4129,534.9179,1,,,
871,,,123.1227,-610.6307,536.1281,1,,,
872,,,123.4676,-610.85,537.312,1,,,
873,,,123.7305,-611.0573,538.5028,1,,,
874,,,124.064,-611.2618,539.666,1,,,
875,,,124.3772,-611.4858,540.7923,1,,,
876,,,124.6691,-611.6821,541.8596,1,,,
877,,,124.9316,-611.8735,542.874,1,,,
878,,,125.309,-612.1386,544.2744,1,,,
879,,,125.6326,-612.3898,545.5284,1,,,
880,,,125.9611,-612.604,546.6233,1,,,
881,,,126.3106,-612.8613,547.8764,1,,,
882,,,126.6026,-613.0974,548.9798,1,,,
883,,,126.883,-613.3441,550.0121,1,,,
884,,,127.2222,-613.6447,551.2093,1,,,
885,,,127.502,-613.8962,552.236,1,,,
886,,,127.8194,-614.2046,553.3013,1,,,
887,,,128.165,-614.5319,554.5689,1,,,
888,,,128.4555,-614.825,555.6021,1,,,
889,,,128.7768,-615.1448,556.7382,1,,,
890,,,129.1226,-615.4946,557.9631,1,,,
891,,,129.4818,-615.8453,559.2585,1,,,
892,,,129.8589,-616.2183,560.6693,1,,,
893,,,130.1374,-616.5061,561.6639,1,,,
894,,,130.4177,-616.7727,562.6827,1,,,
895,,,130.7103,-617.0292,563.7212,1,,,
896,,,130.9987,-617.311,564.7631,1,,,
897,,,131.3123,-617.6096,565.8253,1,,,
898,,,131.6278,-617.9068,566.921,1,,,
899,,,131.9234,-618.178,568.0549,1,,,
900,,,132.2219,-618.4375,569.1536,1,,,
901,,,132.5073,-618.7286,570.2333,1,,,
902,,,132.7782,-619.0226,571.352,1,,,
903,,,133.0599,-619.3095,572.4636,1,,,
904,,,133.3703,-619.5841,573.5435,1,,,
905,,,133.6349,-619.8596,574.6719,1,,,
906,,,133.9084,-620.1258,575.7983,1,,,
907,,,134.1908,-620.3956,576.921,1,,,
908,,,134.4828,-620.6285,578.0585,1,,,
909,,,134.801,-620.8515,579.2336,1,,,
910,,,135.1213,-621.0754,580.3611,1,,,
911,,,135.3589,-621.3011,581.4945,1,,,
912,,,135.6209,-621.5054,582.6176,1,,,
913,,,135.8926,-621.673,583.6994,1,,,
914,,,136.1342,-621.8502,584.8206,1,,,
915,,,136.4055,-622.0309,585.9111,1,,,
916,,,136.645,-622.1606,586.9822,1,,,
917,,,136.8851,-622.275,588.098,1,,,
918,,,137.1259,-622.3973,589.1799,1,,,
919,,,137.3555,-622.5095,590.275,1,,,
920,,,137.5618,-622.5657,591.3654,1,,,
921,,,137.8373,-622.6067,592.4639,1,,,
922,,,138.0305,-622.6698,593.5938,1,,,
923,,,138.274,-622.7054,594.7329,1,,,
924,,,138.5209,-622.7136,595.8032,1,,,
925,,,138.7341,-622.7003,596.9326,1,,,
926,,,138.9684,-622.6843,598.076,1,,,
927,,,139.1885,-622.6564,599.2324,1,,,
928,,,139.3538,-622.6146,600.3759,1,,,
929,,,139.575,-622.558,601.5149,1,,,
930,,,139.8068,-622.4754,602.6365,1,,,
931,,,140.0191,-622.3962,603.7584,1,,,
932,,,140.2397,-622.3048,604.9353,1,,,
933,,,140.4919,-622.2042,606.1325,1,,,
934,,,140.7065,-622.0816,607.3148,1,,,
935,,,140.8997,-621.9284,608.4944,1,,,
936,,,141.1319,-621.7496,609.7078,1,,,
937,,,141.5022,-621.5702,610.9561,1,,,
938,,,141.6622,-621.467,612.1734,1,,,
939,,,141.7607,-621.3223,613.4285,1,,,
940,,,141.9395,-621.1478,614.7227,1,,,
941,,,142.1416,-621.0204,616.0197,1,,,
942,,,142.3645,-620.8502,617.2387,1,,,
943,,,142.6096,-620.6519,618.4159,1,,,
944,,,142.7445,-620.4933,619.6782,1,,,
945,,,142.846,-620.2812,620.8623,1,,,
946,,,143.2292,-620.0617,622.0303,1,,,
947,,,143.5604,-619.8528,623.1923,1,,,
948,,,143.6471,-619.6697,624.457,1,,,
949,,,143.8215,-619.4849,625.7261,1,,,
950,,,144.0107,-619.2034,626.9123,1,,,
951,,,144.3632,-618.9739,628.0834,1,,,
952,,,144.5678,-618.7066,629.277,1,,,
953,,,144.61,-618.3367,630.4048,1,,,
954,,,144.6492,-618.0587,631.5408,1,,,
955,,,144.6711,-617.8539,632.6174,1,,,
956,,,144.9419,-617.6115,633.7188,1,,,
957,,,145.0849,-617.2805,634.7611,1,,,
958,,,145.3544,-617.1063,635.8873,1,,,
959,,,145.894,-616.9441,636.9196,1,,,
960,,,146.1521,-616.5916,638.3183,1,,,
961,,,146.0446,-616.5318,639.3625,1,,,
962,,,146.0872,-616.4658,640.466,1,,,
963,,,146.4128,-616.3879,641.5178,1,,,
964,,,146.7755,-616.2213,642.9914,1,,,
965,,,146.9544,-615.9121,644.3579,1,,,
966,,,146.6842,-615.8021,645.8115,1,,,
967,,,146.5572,-615.8756,646.8842,1,,,
968,,,146.8992,-615.7927,648.2064,1,,,
969,,,147.4623,-615.4372,649.466,1,,,
970,,,147.3587,-615.2264,650.7733,1,,,
971,,,146.9958,-615.1506,652.2295,1,,,
972,,,147.2505,-615.3938,653.4986,1,,,
973,,,147.9494,-615.186,654.6741,1,,,
974,,,148.0204,-614.8293,655.8153,1,,,
975,,,147.804,-614.5999,657.0206,1,,,
976,,,148.3306,-614.512,658.0457,1,,,
977,,,148.6842,-614.6934,659.2006,1,,,
978,,,148.4564,-614.8619,660.2051,1,,,
979,,,148.7478,-614.22,661.3715,1,,,
980,,,148.8459,-613.9669,662.4976,1,,,
981,,,148.9561,-614.8218,663.395,1,,,
982,,,148.7425,-614.8761,664.5205,1,,,
983,,,147.6279,-614.6271,665.4913,1,,,
984,,,146.8858,-614.7493,666.5071,1,,,
985,,,146.5416,-615.5958,667.3448,1,,,
986,,,146.737,-616.601,668.2637,1,,,
987,,,147.4634,-617.4817,669.0536,1,,,
988,,,148.1898,-618.3624,669.8435,1,,,
989,,,149.3021,-619.8109,670.2543,1,,,
990,,,150.0563,-620.8259,670.485,1,,,
991,,,150.8105,-621.8409,670.7157,1,,,
992,,,151.5647,-622.8558,670.9464,1,,,
993,,,152.3188,-623.8704,671.1771,1,,,
994,,,153.0731,-624.8851,671.408,1,,,
995,,,153.8274,-625.8998,671.6389,1,,,
996,,,154.5818,-626.9147,671.8696,1,,,
997,,,155.3362,-627.9296,672.1003,1,,,
998,,,156.0907,-628.9446,672.3311,1,,,
999,,,156.8452,-629.9596,672.5618,1,,,
1000,,,157.5517,-631.1617,672.8449,1,,,
1001,,,158.0428,-632.2908,673.1477,1,,,
1002,,,158.5085,-633.3344,673.4073,1,,,
1003,,,158.9738,-634.3773,673.6667,1,,,
1004,,,159.4394,-635.4205,673.9263,1,,,
1005,,,159.9048,-636.4635,674.1858,1,,,
1006,,,160.3704,-637.5068,674.4454,1,,,
1007,,,160.8359,-638.55,674.7051,1,,,
1008,,,161.3015,-639.5934,674.9647,1,,,
1009,,,161.7671,-640.6369,675.2244,1,,,
1010,,,162.2327,-641.6804,675.4839,1,,,
1011,,,162.6984,-642.7239,675.7436,1,,,
1012,,,163.164,-643.7672,676.0032,1,,,
1013,,,163.6298,-644.8107,676.2629,1,,,
1014,,,164.0956,-645.8542,676.5226,1,,,
1015,,,164.5613,-646.8976,676.7824,1,,,
1016,,,165.0271,-647.941,677.0421,1,,,
1017,,,165.493,-648.9844,677.3019,1,,,
1018,,,165.9588,-650.0279,677.5618,1,,,
1019,,,166.4249,-651.0716,677.8219,1,,,
1020,,,166.8909,-652.1149,678.0818,1,,,
1021,,,167.3569,-653.1584,678.3419,1,,,
1022,,,167.8231,-654.202,678.6021,1,,,
1023,,,168.2891,-655.2454,678.8622,1,,,
1024,,,168.7552,-656.2887,679.1225,1,,,
1025,,,169.2214,-657.3321,679.3829,1,,,
1026,,,169.6876,-658.3752,679.6432,1,,,
1027,,,170.1539,-659.4187,679.9036,1,,,
1028,,,170.6202,-660.4622,680.1641,1,,,
1029,,,171.0865,-661.5059,680.4246,1,,,
1030,,,171.553,-662.5497,680.6852,1,,,
1031,,,172.0193,-663.5932,680.9457,1,,,
1032,,,172.4858,-664.6371,681.2065,1,,,
1033,,,172.9521,-665.6807,681.4671,1,,,
1034,,,173.4187,-666.7247,681.7276,1,,,
1035,,,173.8851,-667.7685,681.988,1,,,
1036,,,174.3517,-668.8124,682.2485,1,,,
1037,,,174.8183,-669.8564,682.5092,1,,,
1038,,,175.2848,-670.9,682.7698,1,,,
1039,,,175.8175,-671.9125,682.9621,1,,,
1040,,,176.7157,-673.3846,683.1481,1,,,
1041,,,177.6137,-674.8568,683.3342,1,,,
1042,,,178.5119,-676.3293,683.5201,1,,,
1043,,,179.4101,-677.8018,683.7061,1,,,
1044,,,180.3083,-679.2743,683.8921,1,,,
1045,,,181.2063,-680.7465,684.0778,1,,,
1046,,,182.1047,-682.2192,684.2635,1,,,
1047,,,183.0027,-683.6915,684.4492,1,,,
1048,,,183.901,-685.1638,684.6348,1,,,
1049,,,184.7993,-686.6362,684.8204,1,,,
