PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE
561,,,36.2392,-106.7842,189.8487,1,,,
562,,,35.9765,-105.8492,188.7392,1,,,
563,,,35.723,-104.904,187.6115,1,,,
564,,,35.449,-103.9669,186.4987,1,,,
565,,,35.1795,-103.0392,185.3801,1,,,
566,,,34.935,-102.1329,184.2862,1,,,
567,,,34.6936,-101.2247,183.1991,1,,,
568,,,34.4267,-100.3095,182.0637,1,,,
569,,,34.1863,-99.403,180.9248,1,,,
570,,,33.9359,-98.5128,179.7975,1,,,
571,,,33.6498,-97.6347,178.655,1,,,
572,,,33.3956,-96.7638,177.4953,1,,,
573,,,33.1073,-95.9295,176.3325,1,,,
574,,,32.8453,-95.1053,175.1653,1,,,
575,,,32.6039,-94.2879,173.9973,1,,,
576,,,32.3544,-93.5042,172.8108,1,,,
577,,,32.0834,-92.7223,171.6283,1,,,
578,,,31.8321,-91.9482,170.4056,1,,,
579,,,31.5609,-91.1899,169.1734,1,,,
580,,,31.2687,-90.4902,167.9534,1,,,
581,,,31.0376,-89.8101,166.7321,1,,,
582,,,30.8033,-89.1427,165.4955,1,,,
583,,,30.5273,-88.5124,164.2534,1,,,
584,,,30.2721,-87.9137,163.0123,1,,,
585,,,30.0538,-87.3499,161.7803,1,,,
586,,,29.8045,-86.8078,160.5612,1,,,
587,,,29.5647,-86.309,159.3224,1,,,
588,,,29.3489,-85.8601,158.1226,1,,,
589,,,29.1085,-85.4406,156.9329,1,,,
590,,,28.8852,-85.0356,155.7301,1,,,
591,,,28.6574,-84.6746,154.5272,1,,,
592,,,28.443,-84.3448,153.3342,1,,,
593,,,28.2294,-84.0441,152.1429,1,,,
594,,,28.0028,-83.7735,150.9218,1,,,
595,,,27.809,-83.5271,149.7114,1,,,
596,,,27.6047,-83.3236,148.4899,1,,,
597,,,27.4036,-83.1521,147.2875,1,,,
598,,,27.2119,-83.014,146.0834,1,,,
599,,,26.9958,-82.9006,144.8464,1,,,
600,,,26.775,-82.8195,143.6111,1,,,
601,,,26.5756,-82.7871,142.4097,1,,,
602,,,26.4001,-82.7695,141.2133,1,,,
603,,,26.2163,-82.7752,140.056,1,,,
604,,,26.0346,-82.8041,138.9446,1,,,
605,,,25.863,-82.8419,137.8558,1,,,
606,,,25.7194,-82.8804,136.8183,1,,,
607,,,25.5659,-82.9493,135.8173,1,,,
608,,,25.3184,-83.0487,134.4005,1,,,
609,,,25.1111,-83.1652,133.0719,1,,,
610,,,24.9161,-83.2898,131.8365,1,,,
611,,,24.7257,-83.4102,130.6915,1,,,
612,,,24.5612,-83.5437,129.6251,1,,,
613,,,24.3898,-83.668,128.5098,1,,,
614,,,24.2403,-83.8316,127.4659,1,,,
615,,,24.1037,-83.9435,126.4652,1,,,
616,,,23.8793,-84.1314,125.2657,1,,,
617,,,23.7368,-84.2542,124.225,1,,,
618,,,23.6003,-84.4029,123.1952,1,,,
619,,,23.423,-84.5649,122.1196,1,,,
620,,,23.2672,-84.6908,121.0186,1,,,
621,,,23.0742,-84.7633,119.8733,1,,,
622,,,22.9062,-84.7078,118.7293,1,,,
623,,,22.7223,-84.5553,117.6729,1,,,
624,,,22.5187,-84.2568,116.4763,1,,,
625,,,22.2732,-83.7787,115.2663,1,,,
626,,,22.0955,-83.3177,114.2935,1,,,
627,,,21.9032,-82.7069,113.2972,1,,,
628,,,21.6946,-81.9744,112.3173,1,,,
629,,,21.4678,-81.1292,111.3218,1,,,
630,,,21.2087,-80.1294,110.2677,1,,,
631,,,21.0269,-79.2893,109.5363,1,,,
632,,,20.8706,-78.4024,108.9053,1,,,
633,,,20.6359,-77.1757,108.0863,1,,,
634,,,20.5112,-76.2959,107.5729,1,,,
635,,,20.352,-75.3381,107.0884,1,,,
636,,,20.2032,-74.3447,106.5811,1,,,
637,,,20.0766,-73.3489,106.0945,1,,,
638,,,19.9163,-72.3138,105.6061,1,,,
639,,,19.7328,-71.2419,105.0949,1,,,
640,,,19.5833,-70.1418,104.603,1,,,
641,,,19.4359,-69.0188,104.1272,1,,,
642,,,19.3073,-67.9025,103.6378,1,,,
643,,,19.1735,-66.7755,103.1651,1,,,
644,,,18.9961,-65.6335,102.6822,1,,,
645,,,18.8478,-64.4926,102.1678,1,,,
646,,,18.7004,-63.3606,101.6892,1,,,
647,,,18.5503,-62.2313,101.1964,1,,,
648,,,18.4015,-61.0783,100.6537,1,,,
649,,,18.2553,-59.9229,100.0987,1,,,
650,,,18.1003,-58.7657,99.5607,1,,,
651,,,17.9443,-57.5827,99.0173,1,,,
652,,,17.7811,-56.4056,98.4408,1,,,
653,,,17.5949,-55.2291,97.8473,1,,,
654,,,17.4247,-54.0576,97.2408,1,,,
655,,,17.2691,-52.8752,96.6307,1,,,
656,,,17.1091,-51.7086,95.9863,1,,,
657,,,16.9207,-50.5273,95.305,1,,,
658,,,16.7541,-49.3496,94.6346,1,,,
659,,,16.5874,-48.2065,93.945,1,,,
660,,,16.4114,-47.0507,93.2297,1,,,
661,,,16.25,-45.8928,92.5027,1,,,
662,,,16.0577,-44.7516,91.7731,1,,,
663,,,15.8854,-43.6026,91.0106,1,,,
664,,,15.7038,-42.4667,90.2402,1,,,
665,,,15.5163,-41.3482,89.4672,1,,,
666,,,15.3396,-40.2325,88.701,1,,,
667,,,15.1544,-39.1303,87.9229,1,,,
668,,,14.9738,-38.0211,87.1116,1,,,
669,,,14.7983,-36.9194,86.3223,1,,,
670,,,14.6039,-35.8462,85.5312,1,,,
671,,,14.4306,-34.812,84.7415,1,,,
672,,,14.2309,-33.7756,83.9515,1,,,
673,,,14.0414,-32.7447,83.1413,1,,,
674,,,13.8673,-31.7378,82.3587,1,,,
675,,,13.7101,-30.7308,81.5497,1,,,
676,,,13.5385,-29.7508,80.7477,1,,,
677,,,13.3639,-28.7722,79.9451,1,,,
678,,,13.1918,-27.807,79.1492,1,,,
679,,,13.0317,-26.8744,78.3625,1,,,
680,,,12.8591,-25.969,77.5917,1,,,
681,,,12.7064,-25.0682,76.8112,1,,,
682,,,12.5536,-24.1708,76.0411,1,,,
683,,,12.3823,-23.2977,75.2692,1,,,
684,,,12.2187,-22.4302,74.506,1,,,
685,,,12.056,-21.5922,73.7745,1,,,
686,,,11.9037,-20.7471,73.0494,1,,,
687,,,11.7588,-19.8998,72.3339,1,,,
688,,,11.6004,-19.0872,71.6444,1,,,
689,,,11.4768,-18.2948,71.0224,1,,,
690,,,11.2922,-17.1636,70.1053,1,,,
691,,,11.1015,-16.039,69.2282,1,,,
692,,,10.938,-14.8521,68.3969,1,,,
693,,,10.7686,-13.6649,67.6337,1,,,
694,,,10.6164,-12.4832,66.9453,1,,,
695,,,10.4618,-11.3643,66.3393,1,,,
696,,,10.3265,-10.2097,65.8008,1,,,
697,,,10.1931,-8.9816,65.3308,1,,,
698,,,10.0707,-7.7314,64.9364,1,,,
699,,,9.9582,-6.4829,64.6241,1,,,
700,,,9.8646,-5.1519,64.392,1,,,
701,,,9.7395,-3.746,64.2267,1,,,
702,,,9.6375,-2.2889,64.194,1,,,
703,,,9.5123,-0.8063,64.2526,1,,,
704,,,9.4833,0.2048,64.3181,1,,,
705,,,9.4444,1.2145,64.4588,1,,,
706,,,9.3773,2.2587,64.6439,1,,,
707,,,9.3311,3.3034,64.8392,1,,,
708,,,9.3209,4.3584,65.0977,1,,,
709,,,9.275,5.4169,65.4081,1,,,
710,,,9.2421,6.493,65.7262,1,,,
711,,,9.2303,7.5804,66.0635,1,,,
712,,,9.2158,8.6668,66.4406,1,,,
713,,,9.2075,9.7518,66.8609,1,,,
714,,,9.1785,10.8385,67.2859,1,,,
715,,,9.1552,11.9548,67.7375,1,,,
716,,,9.1512,13.0825,68.2047,1,,,
717,,,9.1461,14.2289,68.6987,1,,,
718,,,9.1149,15.3726,69.2059,1,,,
719,,,9.0963,16.4993,69.7263,1,,,
720,,,9.1034,17.6438,70.2633,1,,,
721,,,9.1197,18.8055,70.7904,1,,,
722,,,9.0839,19.9182,71.3196,1,,,
723,,,9.0978,21.0427,71.8752,1,,,
724,,,9.1008,22.2175,72.4143,1,,,
725,,,9.0839,23.3912,72.9749,1,,,
726,,,9.0852,24.5435,73.5211,1,,,
727,,,9.0819,25.7044,74.0538,1,,,
728,,,9.0568,26.8725,74.5892,1,,,
729,,,9.0454,28.056,75.1276,1,,,
730,,,9.0287,29.2774,75.6735,1,,,
731,,,9.0355,30.5082,76.2175,1,,,
732,,,8.9992,31.7373,76.769,1,,,
733,,,8.9679,32.9713,77.3191,1,,,
734,,,8.951,34.2262,77.8872,1,,,
735,,,8.9194,35.5165,78.4423,1,,,
736,,,8.8808,36.8342,79.0014,1,,,
737,,,8.8337,38.1178,79.5546,1,,,
738,,,8.7967,39.3699,80.1052,1,,,
739,,,8.7402,40.6571,80.6737,1,,,
740,,,8.7019,41.984,81.2441,1,,,
741,,,8.6609,43.3302,81.8264,1,,,
742,,,8.5953,44.6832,82.3916,1,,,
743,,,8.5407,46.0122,82.9503,1,,,
744,,,8.4806,47.3394,83.5007,1,,,
745,,,8.4467,48.6609,84.029,1,,,
746,,,8.3894,49.9951,84.5805,1,,,
747,,,8.3279,51.3671,85.1327,1,,,
748,,,8.2832,52.7236,85.6782,1,,,
749,,,8.2397,54.0577,86.2295,1,,,
750,,,8.1968,55.3534,86.7765,1,,,
751,,,8.1562,56.6531,87.3037,1,,,
752,,,8.1181,57.9477,87.8383,1,,,
753,,,8.077,59.2547,88.3756,1,,,
754,,,8.0254,60.5429,88.9007,1,,,
755,,,7.9987,61.8562,89.4206,1,,,
756,,,7.9525,63.1342,89.9612,1,,,
757,,,7.9324,64.3381,90.4374,1,,,
758,,,7.8971,65.5087,90.9389,1,,,
759,,,7.8459,66.6355,91.4119,1,,,
760,,,7.8135,67.7209,91.8705,1,,,
761,,,7.7826,68.7738,92.3139,1,,,
762,,,7.7484,69.7884,92.7422,1,,,
763,,,7.7147,70.7726,93.1677,1,,,
764,,,7.6624,71.7158,93.5792,1,,,
765,,,7.6177,73.0819,94.1386,1,,,
766,,,7.5514,74.4402,94.7058,1,,,
767,,,7.5052,75.7783,95.2222,1,,,
768,,,7.4515,77.0809,95.6705,1,,,
769,,,7.3779,78.3711,96.0642,1,,,
770,,,7.3185,79.5989,96.3585,1,,,
771,,,7.2398,80.8,96.5782,1,,,
772,,,7.1505,82.0467,96.6972,1,,,
773,,,7.0409,83.2887,96.7156,1,,,
774,,,6.9036,84.4894,96.6254,1,,,
775,,,6.7619,85.6471,96.397,1,,,
776,,,6.618,86.7263,96.0062,1,,,
777,,,6.4579,87.7558,95.5234,1,,,
778,,,6.3231,88.6765,94.9097,1,,,
779,,,6.1704,89.5194,94.2278,1,,,
780,,,5.9983,90.2789,93.4291,1,,,
781,,,5.8702,90.8902,92.5016,1,,,
782,,,5.6759,91.4271,91.4657,1,,,
783,,,5.5051,91.8199,90.372,1,,,
784,,,5.3471,92.0595,89.2184,1,,,
785,,,5.1873,92.1071,88.0017,1,,,
786,,,5.017,92.0122,86.7811,1,,,
787,,,4.8923,91.7702,85.6003,1,,,
788,,,4.7514,91.32,84.4237,1,,,
789,,,4.6795,90.7241,83.3107,1,,,
790,,,4.6085,90.0078,82.2391,1,,,
791,,,4.5662,89.1006,81.2916,1,,,
792,,,4.5483,88.097,80.4488,1,,,
793,,,4.5569,86.956,79.7102,1,,,
794,,,4.6053,85.7671,79.0445,1,,,
795,,,4.625,84.4812,78.5143,1,,,
796,,,4.6823,83.1816,78.0661,1,,,
797,,,4.7922,81.8104,77.7122,1,,,
798,,,4.8375,80.3965,77.4221,1,,,
799,,,4.9519,78.928,77.1812,1,,,
800,,,5.0317,77.4479,76.9387,1,,,
801,,,5.1112,76.4466,76.8305,1,,,
802,,,5.1849,75.4228,76.7042,1,,,
803,,,5.2589,74.3824,76.5802,1,,,
804,,,5.3187,73.348,76.4326,1,,,
805,,,5.3791,72.2938,76.3018,1,,,
806,,,5.4597,71.2195,76.1863,1,,,
807,,,5.5426,70.1303,76.0652,1,,,
808,,,5.623,69.0418,75.9275,1,,,
809,,,5.6986,67.9511,75.7942,1,,,
810,,,5.7656,66.8634,75.6666,1,,,
811,,,5.8439,65.7504,75.5345,1,,,
812,,,5.9202,64.6026,75.3972,1,,,
813,,,5.9885,63.4567,75.2487,1,,,
814,,,6.0739,62.2992,75.1013,1,,,
815,,,6.1643,61.1474,74.9605,1,,,
816,,,6.239,59.9993,74.7988,1,,,
817,,,6.324,58.8498,74.6503,1,,,
818,,,6.3951,57.6963,74.4899,1,,,
819,,,6.4895,56.5508,74.3271,1,,,
820,,,6.5735,55.4158,74.1682,1,,,
821,,,6.636,54.29,74.0027,1,,,
822,,,6.7131,53.1476,73.8231,1,,,
823,,,6.8125,52.0215,73.6425,1,,,
824,,,6.8847,50.953,73.4578,1,,,
825,,,6.9589,49.8881,73.277,1,,,
826,,,7.0311,48.8359,73.0808,1,,,
827,,,7.0929,47.7617,72.8998,1,,,
828,,,7.1709,46.7305,72.6904,1,,,
829,,,7.2566,45.7127,72.4802,1,,,
830,,,7.3249,44.6978,72.2628,1,,,
831,,,7.3826,43.6754,72.0231,1,,,
832,,,7.4315,42.6401,71.7753,1,,,
833,,,7.4793,41.624,71.4982,1,,,
834,,,7.5229,40.6004,71.2347,1,,,
835,,,7.5924,39.5873,70.9458,1,,,
836,,,7.6285,38.5896,70.6547,1,,,
837,,,7.6632,37.5891,70.3159,1,,,
838,,,7.6998,36.5919,69.9727,1,,,
839,,,7.7213,35.6314,69.6282,1,,,
840,,,7.7344,34.6873,69.2383,1,,,
841,,,7.7523,33.7555,68.8403,1,,,
842,,,7.7945,32.3758,68.2403,1,,,
843,,,7.7858,31.4199,67.792,1,,,
844,,,7.7827,30.4922,67.3218,1,,,
845,,,7.7726,29.5891,66.8593,1,,,
846,,,7.7553,28.3017,66.1731,1,,,
847,,,7.7464,27.0502,65.4509,1,,,
848,,,7.7281,25.8293,64.7418,1,,,
849,,,7.6923,24.7141,64.0271,1,,,
850,,,7.6672,23.6778,63.3319,1,,,
851,,,7.6439,22.6751,62.6585,1,,,
852,,,7.6211,21.7666,62.0001,1,,,
853,,,7.5792,20.9379,61.3776,1,,,
854,,,7.5392,19.9404,60.611,1,,,
855,,,7.4962,19.1116,59.9305,1,,,
856,,,7.4371,18.1898,59.1469,1,,,
857,,,7.3836,17.3402,58.3899,1,,,
858,,,7.3244,16.4246,57.5348,1,,,
859,,,7.2458,15.5972,56.6898,1,,,
860,,,7.161,14.7044,55.7224,1,,,
861,,,7.086,14.0133,54.8836,1,,,
862,,,7.0076,13.3202,53.9718,1,,,
863,,,6.9035,12.6407,53.0171,1,,,
864,,,6.7998,11.9864,51.98,1,,,
865,,,6.7073,11.347,50.8743,1,,,
866,,,6.6112,10.7424,49.7089,1,,,
867,,,6.4774,10.1965,48.4634,1,,,
868,,,6.3478,9.6976,47.1788,1,,,
869,,,6.1858,9.2569,45.8139,1,,,
870,,,5.9993,8.8807,44.3652,1,,,
871,,,5.8765,8.6282,43.3779,1,,,
872,,,5.7379,8.4107,42.3571,1,,,
873,,,5.5979,8.1865,41.3215,1,,,
874,,,5.4565,7.9746,40.2528,1,,,
875,,,5.3198,7.7904,39.1774,1,,,
876,,,5.1704,7.6336,38.1118,1,,,
877,,,5.0394,7.471,37.0458,1,,,
878,,,4.8985,7.3162,35.9822,1,,,
879,,,4.7467,7.1675,34.8952,1,,,
880,,,4.5989,7.0229,33.7662,1,,,
881,,,4.437,6.8518,32.5986,1,,,
882,,,4.2654,6.7283,31.3994,1,,,
883,,,4.0834,6.6003,30.1691,1,,,
884,,,3.9123,6.4931,28.9579,1,,,
885,,,3.7522,6.3699,27.7747,1,,,
886,,,3.5979,6.2854,26.6284,1,,,
887,,,3.4235,6.2024,25.445,1,,,
888,,,3.2688,6.1157,24.1731,1,,,
889,,,3.0842,6.0517,22.9523,1,,,
890,,,2.9353,5.976,21.7666,1,,,
891,,,2.7883,5.8992,20.5961,1,,,
892,,,2.5805,5.8235,19.4168,1,,,
893,,,2.4395,5.7632,18.2169,1,,,
894,,,2.2774,5.7041,16.9964,1,,,
895,,,2.0843,5.6497,15.784,1,,,
896,,,1.909,5.5974,14.5697,1,,,
897,,,1.7437,5.5562,13.3558,1,,,
898,,,1.5767,5.5104,12.1819,1,,,
899,,,1.3898,5.471,10.963,1,,,
900,,,1.231,5.4368,9.7528,1,,,
901,,,1.0684,5.4209,8.5695,1,,,
902,,,0.8743,5.388,7.3775,1,,,
903,,,0.7005,5.3672,6.1885,1,,,
904,,,0.5515,5.355,5.0057,1,,,
905,,,0.3959,5.3469,3.8563,1,,,
906,,,0.2516,5.3579,2.7356,1,,,
907,,,0.0693,5.3495,1.5261,1,,,
908,,,-0.092,5.358,0.3944,1,,,
909,,,-0.2563,5.3808,-0.7382,1,,,
910,,,-0.4103,5.4424,-1.9058,1,,,
911,,,-0.5706,5.493,-3.0404,1,,,
912,,,-0.7467,5.5684,-4.1488,1,,,
913,,,-0.916,5.6646,-5.2338,1,,,
914,,,-1.1097,5.7541,-6.2961,1,,,
915,,,-1.249,5.8773,-7.3331,1,,,
916,,,-1.4133,6.0222,-8.3231,1,,,
917,,,-1.6476,6.2466,-9.7464,1,,,
918,,,-1.8536,6.5094,-11.05,1,,,
919,,,-2.1096,6.7591,-12.2564,1,,,
920,,,-2.3007,7.0501,-13.326,1,,,
921,,,-2.4809,7.3732,-14.3435,1,,,
922,,,-2.627,7.659,-15.3099,1,,,
923,,,-2.607,8.0948,-16.2464,1,,,
924,,,-2.8985,8.4053,-17.2177,1,,,
925,,,-3.039,8.7627,-18.2926,1,,,
926,,,-3.1916,9.0626,-19.3156,1,,,
927,,,-3.3551,9.3936,-20.2608,1,,,
928,,,-3.5907,9.599,-21.284,1,,,
929,,,-3.6454,9.6727,-22.3974,1,,,
930,,,-3.8664,9.5309,-23.448,1,,,
931,,,-3.8039,9.2458,-24.4565,1,,,
932,,,-3.9825,8.809,-25.52,1,,,
933,,,-4.1547,8.1272,-26.254,1,,,
934,,,-4.2278,7.3524,-26.9095,1,,,
935,,,-4.4021,6.4361,-27.3957,1,,,
936,,,-4.4086,7.3265,-26.8726,1,,,
937,,,-4.2862,8.2467,-26.3489,1,,,
938,,,-4.1969,9.2582,-26.0179,1,,,
939,,,-4.2381,8.2622,-26.3836,1,,,
940,,,-4.2529,7.0662,-26.4741,1,,,
941,,,-4.1878,6.075,-26.2669,1,,,
942,,,-4.191,4.9806,-26.0716,1,,,
943,,,-4.143,3.9471,-25.5538,1,,,
944,,,-4.0629,2.9969,-24.9189,1,,,
945,,,-3.8949,2.2308,-24.2515,1,,,
946,,,-3.7993,1.6834,-23.3898,1,,,
947,,,-3.6434,1.2211,-22.3426,1,,,
948,,,-3.524,0.8942,-21.2639,1,,,
949,,,-3.384,0.6791,-20.1903,1,,,
950,,,-3.1943,0.5282,-18.9503,1,,,
951,,,-2.9824,0.4892,-17.946,1,,,
952,,,-2.8537,0.4581,-16.8085,1,,,
953,,,-2.6024,0.4335,-15.6122,1,,,
954,,,-2.3847,0.463,-14.3697,1,,,
955,,,-2.1878,0.4679,-13.0416,1,,,
956,,,-1.9788,0.469,-11.6155,1,,,
957,,,-1.7219,0.4467,-10.1756,1,,,
958,,,-1.5071,0.4259,-8.6786,1,,,
959,,,-1.3394,0.4017,-7.663,1,,,
960,,,-1.1491,0.364,-6.6298,1,,,
961,,,-0.9622,0.3437,-5.5373,1,,,
962,,,-0.7885,0.314,-4.4215,1,,,
963,,,-0.6225,0.2982,-3.3211,1,,,
964,,,-0.4509,0.2467,-2.2393,1,,,
965,,,-0.2713,0.2064,-1.1195,1,,,
966,,,-0.0936,0.1821,-0.0141,1,,,
967,,,0.0902,0.1491,1.1146,1,,,
968,,,0.2519,0.1258,2.2514,1,,,
969,,,0.4252,0.1182,3.3528,1,,,
970,,,0.6059,0.0871,4.4441,1,,,
971,,,0.7591,0.0753,5.5402,1,,,
972,,,0.9042,0.0864,6.6615,1,,,
973,,,1.0716,0.1048,7.7708,1,,,
974,,,1.2327,0.1117,8.8569,1,,,
975,,,1.39,0.1088,9.9639,1,,,
976,,,1.5458,0.105,11.0478,1,,,
977,,,1.7047,0.0961,12.0819,1,,,
978,,,1.9339,0.0615,13.5941,1,,,
979,,,2.0924,0.0065,14.632,1,,,
980,,,2.2689,-0.0656,15.6426,1,,,
981,,,2.4304,-0.1671,16.6624,1,,,
982,,,2.6407,-0.3317,18.1268,1,,,
983,,,2.8722,-0.5165,19.5105,1,,,
984,,,3.1217,-0.7787,20.8587,1,,,
985,,,3.34,-1.1112,22.2239,1,,,
986,,,3.5578,-1.512,23.5731,1,,,
987,,,3.8141,-1.9683,24.9155,1,,,
988,,,4.048,-2.5104,26.2589,1,,,
989,,,4.3159,-3.1427,27.5464,1,,,
990,,,4.5867,-3.8502,28.8191,1,,,
991,,,4.8287,-4.6296,30.0676,1,,,
992,,,5.0791,-5.4571,31.2146,1,,,
993,,,5.3374,-6.3587,32.3514,1,,,
994,,,5.5722,-7.3252,33.4344,1,,,
995,,,5.8049,-8.3084,34.4828,1,,,
996,,,6.048,-9.3221,35.5036,1,,,
997,,,6.2769,-10.2729,36.5042,1,,,
998,,,6.4965,-11.2124,37.5124,1,,,
999,,,6.7518,-12.1171,38.5655,1,,,
1000,,,6.9892,-12.9561,39.6256,1,,,
1001,,,7.1984,-13.7289,40.7318,1,,,
1002,,,7.4407,-14.4338,41.8912,1,,,
1003,,,7.6548,-15.0677,43.0945,1,,,
1004,,,7.8597,-15.6281,44.321,1,,,
1005,,,8.055,-16.1023,45.5759,1,,,
1006,,,8.2397,-16.5003,46.87,1,,,
1007,,,8.4382,-16.8244,48.1498,1,,,
1008,,,8.6267,-17.1181,49.4427,1,,,
1009,,,8.8174,-17.4452,50.77,1,,,
1010,,,9.0181,-17.8035,52.1227,1,,,
1011,,,9.2141,-18.1771,53.5149,1,,,
1012,,,9.4518,-18.5872,54.8972,1,,,
1013,,,9.6513,-19.0872,56.3179,1,,,
1014,,,9.7971,-19.4385,57.2704,1,,,
1015,,,9.9266,-19.8513,58.2124,1,,,
1016,,,10.0534,-20.2865,59.2009,1,,,
1017,,,10.2845,-20.7589,60.2029,1,,,
1018,,,10.4346,-21.2629,61.1949,1,,,
1019,,,10.5683,-21.8028,62.173,1,,,
1020,,,10.7253,-22.3452,63.1424,1,,,
1021,,,10.8872,-22.9056,64.111,1,,,
1022,,,11.0383,-23.5229,65.0677,1,,,
1023,,,11.204,-24.1673,66.0108,1,,,
1024,,,11.3634,-24.8759,66.9161,1,,,
1025,,,11.531,-25.5731,67.8434,1,,,
1026,,,11.6977,-26.298,68.762,1,,,
1027,,,11.8515,-27.0713,69.6564,1,,,
1028,,,12.0175,-27.8881,70.5531,1,,,
1029,,,12.1869,-28.6869,71.4495,1,,,
1030,,,12.3287,-29.4783,72.3038,1,,,
1031,,,12.4861,-30.3004,73.1645,1,,,
1032,,,12.6642,-31.1842,74.0122,1,,,
1033,,,12.81,-32.0805,74.8824,1,,,
1034,,,12.9877,-33.0206,75.7264,1,,,
1035,,,13.1469,-33.9669,76.5735,1,,,
1036,,,13.3078,-34.9224,77.4174,1,,,
1037,,,13.4745,-35.8739,78.2583,1,,,
1038,,,13.6387,-36.8263,79.069,1,,,
1039,,,13.7811,-37.8173,79.8741,1,,,
1040,,,13.9608,-38.8055,80.6808,1,,,
1041,,,14.1492,-39.7752,81.4767,1,,,
1042,,,14.3214,-40.7938,82.2616,1,,,
1043,,,14.4961,-41.815,83.0411,1,,,
1044,,,14.6433,-42.8352,83.8297,1,,,
1045,,,14.8169,-43.838,84.5839,1,,,
1046,,,14.9946,-44.8543,85.3303,1,,,
1047,,,15.1773,-45.8607,86.0757,1,,,
1048,,,15.3454,-46.892,86.8121,1,,,
1049,,,15.5163,-47.8994,87.5258,1,,,
1050,,,15.683,-48.9179,88.2393,1,,,
1051,,,15.8468,-49.9221,88.9437,1,,,
1052,,,16.0293,-50.9416,89.6275,1,,,
1053,,,16.186,-51.9565,90.3118,1,,,
1054,,,16.3471,-52.9767,90.9776,1,,,
1055,,,16.5213,-54.0114,91.6117,1,,,
1056,,,16.6681,-55.0502,92.2535,1,,,
1057,,,16.8259,-56.0682,92.8595,1,,,
1058,,,16.9996,-57.0936,93.4685,1,,,
1059,,,17.1599,-58.1438,94.0524,1,,,
1060,,,17.3028,-59.1595,94.5946,1,,,
1061,,,17.4282,-60.1598,95.0972,1,,,
1062,,,17.5523,-61.1167,95.5566,1,,,
1063,,,17.6705,-62.0427,95.9676,1,,,
1064,,,17.83,-63.3987,96.5518,1,,,
1065,,,17.9779,-64.6791,97.0911,1,,,
1066,,,18.1254,-65.9308,97.566,1,,,
1067,,,18.2437,-67.0624,97.9803,1,,,
1068,,,18.3653,-68.0964,98.3512,1,,,
1069,,,18.474,-69.2929,98.7269,1,,,
1070,,,18.5666,-70.3035,99.0482,1,,,
1071,,,18.6944,-71.3742,99.3438,1,,,
1072,,,18.7976,-72.4809,99.6184,1,,,
1073,,,18.9022,-73.5634,99.8127,1,,,
1074,,,18.9837,-74.713,99.9146,1,,,
1075,,,19.0676,-75.9704,99.8835,1,,,
1076,,,19.097,-77.1494,99.7081,1,,,
1077,,,19.1681,-78.3834,99.3987,1,,,
1078,,,19.1751,-79.3656,99.0732,1,,,
1079,,,19.1734,-80.3555,98.6805,1,,,
1080,,,19.1745,-81.3292,98.2029,1,,,
1081,,,19.1475,-82.3232,97.6401,1,,,
1082,,,19.0937,-83.3081,96.9874,1,,,
1083,,,19.063,-84.2425,96.2156,1,,,
1084,,,18.9762,-85.1902,95.3637,1,,,
1085,,,18.8769,-86.1061,94.4305,1,,,
1086,,,18.7625,-86.9528,93.3707,1,,,
1087,,,18.6151,-87.7617,92.2393,1,,,
1088,,,18.4703,-88.4874,90.9956,1,,,
1089,,,18.2823,-89.1458,89.6838,1,,,
1090,,,18.1367,-89.5301,88.7392,1,,,
1091,,,18.0148,-89.8662,87.7649,1,,,
1092,,,17.8727,-90.2154,86.7606,1,,,
1093,,,17.6768,-90.52,85.691,1,,,
1094,,,17.5071,-90.79,84.5641,1,,,
1095,,,17.3226,-91.0737,83.3893,1,,,
1096,,,17.138,-91.3023,82.2261,1,,,
1097,,,16.9415,-91.4844,81.0518,1,,,
1098,,,16.7382,-91.666,79.9023,1,,,
1099,,,16.5312,-91.8611,78.7434,1,,,
1100,,,16.3315,-92.0559,77.5776,1,,,
1101,,,16.1378,-92.2568,76.3909,1,,,
1102,,,15.9284,-92.4565,75.189,1,,,
1103,,,15.7307,-92.665,74.0001,1,,,
1104,,,15.5425,-92.8993,72.7969,1,,,
1105,,,15.3312,-93.1454,71.5811,1,,,
1106,,,15.1325,-93.3916,70.3515,1,,,
1107,,,14.927,-93.6295,69.1139,1,,,
1108,,,14.7301,-93.8652,67.8891,1,,,
1109,,,14.5352,-94.099,66.6518,1,,,
1110,,,14.3432,-94.3283,65.4075,1,,,
1111,,,14.1474,-94.5741,64.1627,1,,,
1112,,,13.9409,-94.8187,62.9068,1,,,
1113,,,13.7343,-95.0517,61.6423,1,,,
1114,,,13.5236,-95.2881,60.3739,1,,,
1115,,,13.3069,-95.5241,59.0838,1,,,
1116,,,13.0996,-95.7598,57.7938,1,,,
1117,,,12.8899,-96.0,56.5039,1,,,
1118,,,12.665,-96.2406,55.1984,1,,,
1119,,,12.4598,-96.4776,53.8879,1,,,
1120,,,12.242,-96.7084,52.6125,1,,,
1121,,,12.0492,-96.9494,51.3172,1,,,
1122,,,11.8426,-97.2184,50.0004,1,,,
1123,,,11.6382,-97.5109,48.698,1,,,
1124,,,11.4471,-97.8287,47.3848,1,,,
1125,,,11.2493,-98.1697,46.0902,1,,,
