PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
1141,0,0,11.0811,-65.261,81.4693,1,0,0,0
1142,0,0,11.0636,-66.7944,81.5118,1,0,0,0
1143,0,0,11.066,-68.3494,81.5546,1,0,0,0
1144,0,0,11.065,-69.9177,81.6056,1,0,0,0
1145,0,0,11.0552,-71.5032,81.6427,1,0,0,0
1146,0,0,10.9989,-73.0777,81.6777,1,0,0,0
1147,0,0,11.0045,-74.699,81.726,1,0,0,0
1148,0,0,10.9912,-76.3195,81.7822,1,0,0,0
1149,0,0,10.9641,-77.8943,81.8246,1,0,0,0
1150,0,0,10.9686,-79.4765,81.8866,1,0,0,0
1151,0,0,10.9516,-81.0609,81.9196,1,0,0,0
1152,0,0,10.9527,-82.6736,81.962,1,0,0,0
1153,0,0,10.9596,-84.2958,82.0283,1,0,0,0
1154,0,0,10.9488,-85.9086,82.0855,1,0,0,0
1155,0,0,10.9401,-87.4859,82.1334,1,0,0,0
1443,0,0,14.0482,-39.0073,96.7212,1,0,0,0
1444,0,0,14.0695,-37.8023,97.0485,1,0,0,0
1445,0,0,14.1369,-36.7377,97.4137,1,0,0,0
1446,0,0,14.2031,-35.6126,97.9499,1,0,0,0
1447,0,0,14.259,-34.4777,98.6657,1,0,0,0
1448,0,0,14.3508,-33.6076,99.2976,1,0,0,0
1449,0,0,14.4233,-32.7633,100.0659,1,0,0,0
1450,0,0,14.5263,-31.9488,100.9117,1,0,0,0
1451,0,0,14.6611,-31.1594,101.9319,1,0,0,0
1452,0,0,14.7657,-30.4267,103.0719,1,0,0,0
1453,0,0,14.9021,-29.7707,104.3902,1,0,0,0
1454,0,0,15.0254,-29.2152,105.7993,1,0,0,0
1455,0,0,15.0983,-28.8675,106.8189,1,0,0,0
1456,0,0,15.2176,-28.581,107.8649,1,0,0,0
1457,0,0,15.3106,-28.3221,108.9387,1,0,0,0
1458,0,0,15.3837,-28.1093,110.0766,1,0,0,0
1459,0,0,15.5013,-27.9458,111.1969,1,0,0,0
1460,0,0,15.6044,-27.8343,112.3293,1,0,0,0
1461,0,0,15.6995,-27.7476,113.4848,1,0,0,0
1462,0,0,15.8026,-27.6992,114.6062,1,0,0,0
1463,0,0,15.9071,-27.6639,115.7417,1,0,0,0
1464,0,0,15.9998,-27.6249,116.9046,1,0,0,0
1465,0,0,16.1017,-27.585,118.0706,1,0,0,0
1466,0,0,16.1963,-27.5573,119.2579,1,0,0,0
1467,0,0,16.2984,-27.5234,120.4329,1,0,0,0
1468,0,0,16.3949,-27.478,121.6212,1,0,0,0
1469,32.595911,129.3004732,16.49,-27.42,122.83,1,4929,34,90
1470,32.5959114,129.3004779,16.583,-27.29,124.056,1,4929,34,90
1471,32.5959116,129.3004826,16.677,-27.216,125.271,1,4929,34,90
1472,32.5959121,129.3004873,16.769,-27.091,126.497,1,4929,34,90
1473,32.5959125,129.3004921,16.868,-26.953,127.744,1,4929,34,90
1474,32.595913,129.300497,16.958,-26.794,128.999,1,4929,34,90
1514,32.5959506,129.300253,10.042,-15.204,65.673,1,4929,34,90
1515,32.5959583,129.3002563,10.042,-12.854,66.523,1,4929,34,90
1516,32.5959934,129.3002877,12.469,-2.034,74.68,1,4929,34,90
1517,32.5959947,129.3003097,12.469,-1.634,80.38,1,4929,34,90
1518,32.5959312,129.3004474,12.469,-21.185,116.14,1,4929,34,90
1519,32.5959585,129.3004445,12.469,-12.785,115.39,1,4929,34,90
1520,32.5958703,129.3003522,12.469,-39.962,91.416,1,4929,34,90
1521,32.595869,129.3003844,12.469,-40.362,99.766,1,4929,34,90
1522,32.5957109,129.3003166,10.931,-89.063,82.181,1,4929,34,90
1523,32.5957057,129.3003168,10.922,-90.64,82.229,1,4929,34,90
1524,32.5957006,129.300317,10.913,-92.217,82.277,1,4929,34,90
1525,32.5956955,129.3003172,10.904,-93.794,82.325,1,4929,34,90
1526,32.5956904,129.3003173,10.895,-95.371,82.373,1,4929,34,90
1527,32.5956853,129.3003173,10.886,-96.948,82.371,1,4929,34,90
1528,32.5956802,129.3003175,10.877,-98.525,82.419,1,4929,34,90
1529,32.595675,129.3003177,10.868,-100.102,82.467,1,4929,34,90
1530,32.5956699,129.3003179,10.859,-101.679,82.515,1,4929,34,90
1531,32.5956648,129.3003181,10.85,-103.256,82.563,1,4929,34,90
1532,32.5956597,129.3003183,10.841,-104.833,82.611,1,4929,34,90
1533,32.5956546,129.3003183,10.832,-106.41,82.609,1,4929,34,90
1534,32.5956494,129.3003182,10.823,-107.987,82.607,1,4929,34,90
1535,32.5956443,129.3003182,10.814,-109.564,82.605,1,4929,34,90
1536,32.5956392,129.3003182,10.805,-111.141,82.603,1,4929,34,90
1537,32.5956341,129.3003182,10.796,-112.718,82.601,1,4929,34,90
1538,32.595629,129.3003182,10.787,-114.295,82.599,1,4929,34,90
1539,32.5956238,129.3003182,10.778,-115.872,82.597,1,4929,34,90
1540,32.5956187,129.3003186,10.769,-117.449,82.695,1,4929,34,90
1541,32.5956136,129.3003188,10.76,-119.026,82.743,1,4929,34,90
1542,32.5956085,129.300319,10.751,-120.603,82.791,1,4929,34,90
1543,32.5956034,129.3003191,10.742,-122.18,82.839,1,4929,34,90
1544,32.5955982,129.3003191,10.733,-123.757,82.837,1,4929,34,90
1545,32.5955931,129.3003193,10.724,-125.334,82.885,1,4929,34,90
1546,32.595588,129.3003195,10.715,-126.911,82.933,1,4929,34,90
1547,32.5955829,129.3003197,10.706,-128.488,82.981,1,4929,34,90
1548,32.5955778,129.3003199,10.697,-130.065,83.029,1,4929,34,90
1549,32.5955726,129.3003201,10.688,-131.642,83.077,1,4929,34,90
1550,32.5955675,129.3003202,10.679,-133.219,83.125,1,4929,34,90
1551,32.5955624,129.3003204,10.67,-134.796,83.173,1,4929,34,90
1552,32.5955573,129.3003206,10.661,-136.373,83.221,1,4929,34,90
1553,32.5955522,129.3003208,10.652,-137.95,83.269,1,4929,34,90
1554,32.595547,129.300321,10.643,-139.527,83.317,1,4929,34,90
1555,32.5955419,129.300321,10.634,-141.104,83.315,1,4929,34,90
1556,32.5955368,129.3003212,10.625,-142.681,83.363,1,4929,34,90
1557,32.5955317,129.3003213,10.616,-144.258,83.411,1,4929,34,90
1558,32.5955266,129.3003215,10.607,-145.835,83.459,1,4929,34,90
1559,32.5955214,129.3003215,10.598,-147.412,83.457,1,4929,34,90
1560,32.5955163,129.3003217,10.589,-148.989,83.505,1,4929,34,90
1561,32.5955112,129.3003219,10.58,-150.566,83.553,1,4929,34,90
1562,32.5955061,129.3003221,10.571,-152.143,83.601,1,4929,34,90
1563,32.595501,129.3003223,10.562,-153.72,83.649,1,4929,34,90
1564,32.5954958,129.3003223,10.553,-155.297,83.647,1,4929,34,90
1565,32.5954907,129.3003224,10.544,-156.874,83.695,1,4929,34,90
1566,32.5954856,129.3003224,10.535,-158.451,83.693,1,4929,34,90
1567,32.5954805,129.3003226,10.526,-160.028,83.741,1,4929,34,90
1568,32.5954754,129.3003228,10.517,-161.605,83.789,1,4929,34,90
1569,32.5954703,129.300323,10.508,-163.182,83.837,1,4929,34,90
1570,32.5954651,129.300323,10.499,-164.759,83.835,1,4929,34,90
1571,32.59546,129.3003232,10.49,-166.336,83.883,1,4929,34,90
1572,32.5954549,129.3003233,10.481,-167.913,83.931,1,4929,34,90
1573,32.5954498,129.3003235,10.472,-169.49,83.979,1,4929,34,90
1574,32.5954447,129.3003237,10.463,-171.067,84.027,1,4929,34,90
1575,32.5954395,129.3003237,10.454,-172.644,84.025,1,4929,34,90
1576,32.5954344,129.3003237,10.445,-174.221,84.023,1,4929,34,90
1577,32.5954293,129.3003239,10.436,-175.798,84.071,1,4929,34,90
1578,32.5954242,129.3003241,10.427,-177.375,84.119,1,4929,34,90
1579,32.5954191,129.3003243,10.418,-178.952,84.167,1,4929,34,90
1580,32.5954139,129.3003244,10.409,-180.529,84.215,1,4929,34,90
1581,32.5954088,129.3003246,10.4,-182.106,84.263,1,4929,34,90
1582,32.5954037,129.3003248,10.391,-183.683,84.311,1,4929,34,90
1583,32.5953986,129.3003248,10.382,-185.26,84.309,1,4929,34,90
1584,32.5953935,129.3003248,10.373,-186.837,84.307,1,4929,34,90
1585,32.5953883,129.300325,10.364,-188.414,84.355,1,4929,34,90
1586,32.5953832,129.300325,10.355,-189.991,84.353,1,4929,34,90
1587,32.5953781,129.300325,10.346,-191.568,84.351,1,4929,34,90
1588,32.595373,129.300325,10.337,-193.145,84.349,1,4929,34,90
1589,32.5953679,129.3003249,10.328,-194.722,84.347,1,4929,34,90
1590,32.5953627,129.3003249,10.319,-196.299,84.345,1,4929,34,90
1591,32.5953576,129.3003251,10.31,-197.876,84.393,1,4929,34,90
1592,32.5953525,129.3003253,10.301,-199.453,84.441,1,4929,34,90
1593,32.5953474,129.3003253,10.292,-201.03,84.439,1,4929,34,90
1594,32.5953423,129.3003253,10.283,-202.607,84.437,1,4929,34,90
1595,32.5953371,129.3003253,10.274,-204.184,84.435,1,4929,34,90
1596,32.595332,129.3003253,10.265,-205.761,84.433,1,4929,34,90
1597,32.5953269,129.3003253,10.256,-207.338,84.431,1,4929,34,90
1598,32.5953218,129.3003253,10.247,-208.915,84.429,1,4929,34,90
1599,32.5953167,129.3003253,10.238,-210.492,84.427,1,4929,34,90
1600,32.5953115,129.3003252,10.229,-212.069,84.425,1,4929,34,90
1601,32.5953064,129.3003252,10.22,-213.646,84.423,1,4929,34,90
1602,32.5953013,129.300325,10.211,-215.223,84.371,1,4929,34,90
1603,32.5952962,129.3003248,10.202,-216.8,84.319,1,4929,34,90
1604,32.5952911,129.3003244,10.193,-218.377,84.217,1,4929,34,90
1605,32.5952859,129.3003241,10.184,-219.954,84.115,1,4929,34,90
1606,32.5952808,129.3003237,10.175,-221.531,84.013,1,4929,34,90
1607,32.5952757,129.3003231,10.166,-223.108,83.861,1,4929,34,90
1608,32.5952706,129.3003223,10.157,-224.685,83.659,1,4929,34,90
1609,32.5952655,129.3003217,10.148,-226.262,83.507,1,4929,34,90
1610,32.5952604,129.3003209,10.139,-227.839,83.305,1,4929,34,90
1611,32.5952552,129.3003203,10.13,-229.416,83.153,1,4929,34,90
1612,32.5952501,129.3003198,10.121,-230.993,83.001,1,4929,34,90
1613,32.595245,129.3003192,10.112,-232.57,82.849,1,4929,34,90
1614,32.5952399,129.3003186,10.103,-234.147,82.697,1,4929,34,90
1615,32.5952348,129.300318,10.094,-235.724,82.545,1,4929,34,90
1616,32.5952296,129.3003176,10.085,-237.301,82.443,1,4929,34,90
1617,32.5952245,129.3003174,10.076,-238.878,82.391,1,4929,34,90
1618,32.5952194,129.3003174,10.067,-240.455,82.389,1,4929,34,90
1619,32.5952143,129.3003176,10.058,-242.032,82.437,1,4929,34,90
1620,32.5952092,129.3003178,10.049,-243.609,82.485,1,4929,34,90
1621,32.595204,129.3003185,10.04,-245.186,82.683,1,4929,34,90
1622,32.5951991,129.3003195,10.031,-246.713,82.931,1,4929,34,90
1623,32.5951941,129.3003208,10.022,-248.24,83.279,1,4929,34,90
1624,32.5951892,129.3003227,10.013,-249.767,83.777,1,4929,34,90
1625,32.5951842,129.3003252,10.004,-251.294,84.425,1,4929,34,90
1626,32.5951793,129.3003287,9.995,-252.821,85.323,1,4929,34,90
1627,32.5951743,129.3003335,9.986,-254.348,86.571,1,4929,34,90
1628,32.5951703,129.3003389,9.977,-255.575,87.969,1,4929,34,90
1629,32.5951673,129.3003447,9.968,-256.502,89.467,1,4929,34,90
1630,32.5951649,129.3003502,9.959,-257.229,90.915,1,4929,34,90
1631,32.5951637,129.3003558,9.95,-257.606,92.363,1,4929,34,90
1632,32.5951631,129.3003614,9.941,-257.783,93.811,1,4929,34,90
1633,32.5951631,129.300367,9.932,-257.81,95.259,1,4929,34,90
1634,32.5951636,129.3003726,9.923,-257.637,96.707,1,4929,34,90
1635,32.595165,129.3003781,9.914,-257.214,98.155,1,4929,34,90
1636,32.595167,129.3003837,9.905,-256.591,99.603,1,4929,34,90
1637,32.5951697,129.3003887,9.896,-255.768,100.901,1,4929,34,90
1638,32.5951728,129.3003931,9.887,-254.795,102.049,1,4929,34,90
1639,32.5951766,129.3003972,9.878,-253.622,103.097,1,4929,34,90
1640,32.5951805,129.3004004,9.869,-252.449,103.945,1,4929,34,90
1641,32.5951844,129.3004029,9.86,-251.226,104.593,1,4929,34,90
1642,32.5951887,129.3004047,9.851,-249.903,105.041,1,4929,34,90
1643,32.595193,129.300406,9.842,-248.58,105.389,1,4929,34,90
1644,32.5951973,129.3004066,9.833,-247.257,105.537,1,4929,34,90
1645,32.5952016,129.3004066,9.824,-245.934,105.535,1,4929,34,90
1646,32.5952059,129.300406,9.815,-244.611,105.383,1,4929,34,90
1647,32.5952102,129.3004052,9.806,-243.288,105.181,1,4929,34,90
1648,32.5952145,129.300404,9.797,-241.965,104.879,1,4929,34,90
1649,32.5952188,129.3004027,9.788,-240.642,104.527,1,4929,34,90
1650,32.5952231,129.3004013,9.779,-239.319,104.175,1,4929,34,90
1651,32.5952274,129.3003998,9.77,-237.996,103.773,1,4929,34,90
1652,32.5952317,129.300398,9.761,-236.673,103.321,1,4929,34,90
1653,32.595236,129.3003963,9.752,-235.35,102.869,1,4929,34,90
1654,32.5952403,129.3003946,9.743,-234.027,102.417,1,4929,34,90
1655,32.5952446,129.3003932,9.734,-232.704,102.065,1,4929,34,90
1656,32.5952489,129.3003917,9.725,-231.381,101.663,1,4929,34,90
1657,32.5952531,129.3003901,9.716,-230.058,101.261,1,4929,34,90
1658,32.5952574,129.3003888,9.707,-228.735,100.909,1,4929,34,90
1659,32.5952617,129.3003874,9.698,-227.412,100.557,1,4929,34,90
1660,32.595266,129.300386,9.689,-226.089,100.205,1,4929,34,90
1661,32.5952703,129.3003849,9.68,-224.766,99.903,1,4929,34,90
1662,32.5952746,129.3003839,9.671,-223.443,99.651,1,4929,34,90
1663,32.5952789,129.3003829,9.662,-222.12,99.399,1,4929,34,90
1664,32.5952832,129.3003822,9.653,-220.797,99.197,1,4929,34,90
1665,32.5952875,129.3003814,9.644,-219.474,98.995,1,4929,34,90
1666,32.5952918,129.3003808,9.635,-218.151,98.843,1,4929,34,90
1667,32.5952961,129.3003802,9.626,-216.828,98.691,1,4929,34,90
1668,32.5953004,129.3003796,9.617,-215.505,98.539,1,4929,34,90
1669,32.5953047,129.3003792,9.608,-214.182,98.437,1,4929,34,90
1670,32.595309,129.3003788,9.599,-212.859,98.335,1,4929,34,90
1671,32.5953133,129.3003784,9.59,-211.536,98.233,1,4929,34,90
1672,32.5953176,129.300378,9.581,-210.213,98.131,1,4929,34,90
1673,32.5953219,129.3003777,9.572,-208.89,98.029,1,4929,34,90
1674,32.5953262,129.3003773,9.563,-207.567,97.927,1,4929,34,90
1675,32.5953305,129.3003769,9.554,-206.244,97.825,1,4929,34,90
1676,32.5953348,129.3003767,9.545,-204.921,97.773,1,4929,34,90
1677,32.595339,129.3003763,9.536,-203.598,97.671,1,4929,34,90
1678,32.5953433,129.3003761,9.527,-202.275,97.619,1,4929,34,90
1679,32.5953476,129.3003759,9.518,-200.952,97.567,1,4929,34,90
1680,32.5953519,129.3003757,9.509,-199.629,97.515,1,4929,34,90
1681,32.5953562,129.3003755,9.5,-198.306,97.463,1,4929,34,90
1682,32.5953605,129.3003753,9.491,-196.983,97.411,1,4929,34,90
1683,32.5953648,129.3003751,9.482,-195.66,97.359,1,4929,34,90
1684,32.5953691,129.3003749,9.473,-194.337,97.307,1,4929,34,90
1685,32.5953734,129.3003747,9.464,-193.014,97.255,1,4929,34,90
1686,32.5953777,129.3003745,9.455,-191.691,97.203,1,4929,34,90
1687,32.595382,129.3003743,9.446,-190.368,97.151,1,4929,34,90
1688,32.5953863,129.3003741,9.437,-189.045,97.099,1,4929,34,90
1689,32.5953906,129.3003739,9.428,-187.722,97.047,1,4929,34,90
1690,32.5953949,129.3003737,9.419,-186.399,96.995,1,4929,34,90
1691,32.5953992,129.3003735,9.41,-185.076,96.943,1,4929,34,90
1692,32.5954035,129.3003733,9.401,-183.753,96.891,1,4929,34,90
1693,32.5954078,129.3003731,9.392,-182.43,96.839,1,4929,34,90
1694,32.5954121,129.3003729,9.383,-181.107,96.787,1,4929,34,90
1695,32.5954164,129.3003727,9.374,-179.784,96.735,1,4929,34,90
1696,32.5954206,129.3003725,9.365,-178.461,96.683,1,4929,34,90
1697,32.5954249,129.3003723,9.356,-177.138,96.631,1,4929,34,90
1698,32.5954292,129.3003723,9.347,-175.815,96.629,1,4929,34,90
1699,32.5954335,129.3003721,9.338,-174.492,96.577,1,4929,34,90
1700,32.5954378,129.3003719,9.329,-173.169,96.525,1,4929,34,90
1701,32.5954421,129.3003719,9.32,-171.846,96.523,1,4929,34,90
1702,32.5954464,129.3003717,9.311,-170.523,96.471,1,4929,34,90
1703,32.5954507,129.3003715,9.302,-169.2,96.419,1,4929,34,90
1704,32.595455,129.3003714,9.293,-167.877,96.417,1,4929,34,90
1705,32.5954593,129.3003714,9.284,-166.554,96.415,1,4929,34,90
1706,32.5954636,129.3003712,9.275,-165.231,96.363,1,4929,34,90
1707,32.5954679,129.300371,9.266,-163.908,96.311,1,4929,34,90
1708,32.5954722,129.3003708,9.257,-162.585,96.259,1,4929,34,90
1709,32.5954765,129.3003708,9.248,-161.262,96.257,1,4929,34,90
1710,32.5954808,129.3003708,9.239,-159.939,96.255,1,4929,34,90
1711,32.5954851,129.3003708,9.23,-158.616,96.253,1,4929,34,90
1712,32.5954894,129.3003706,9.221,-157.293,96.201,1,4929,34,90
1713,32.5954937,129.3003704,9.212,-155.97,96.149,1,4929,34,90
1714,32.595498,129.3003702,9.203,-154.647,96.097,1,4929,34,90
1715,32.5955023,129.30037,9.194,-153.324,96.045,1,4929,34,90
1716,32.5955065,129.3003698,9.185,-152.001,95.993,1,4929,34,90
1717,32.5955108,129.3003698,9.176,-150.678,95.991,1,4929,34,90
1718,32.5955151,129.3003696,9.167,-149.355,95.939,1,4929,34,90
1719,32.5955194,129.3003694,9.158,-148.032,95.887,1,4929,34,90
1720,32.5955237,129.3003694,9.149,-146.709,95.885,1,4929,34,90
1721,32.595528,129.3003694,9.14,-145.386,95.883,1,4929,34,90
1722,32.5955323,129.3003692,9.131,-144.063,95.831,1,4929,34,90
1723,32.5955366,129.300369,9.122,-142.74,95.779,1,4929,34,90
1724,32.5955409,129.300369,9.113,-141.417,95.777,1,4929,34,90
1725,32.5955452,129.300369,9.104,-140.094,95.775,1,4929,34,90
1726,32.5955495,129.300369,9.095,-138.771,95.773,1,4929,34,90
1727,32.5955538,129.300369,9.086,-137.448,95.771,1,4929,34,90
1728,32.5955581,129.300369,9.077,-136.125,95.769,1,4929,34,90
1729,32.5955613,129.3003689,9.07,-135.125,95.767,1,4929,34,90
1731,32.5955646,129.3003689,9.063,-134.125,95.765,1,4929,34,90
1732,32.5955678,129.3003689,9.056,-133.125,95.763,1,4929,34,90
1733,32.5955711,129.3003687,9.049,-132.125,95.711,1,4929,34,90
1734,32.5955743,129.3003685,9.042,-131.125,95.659,1,4929,34,90
1735,32.5955776,129.3003683,9.035,-130.125,95.607,1,4929,34,90
1736,32.5955808,129.3003681,9.028,-129.125,95.555,1,4929,34,90
1737,32.5955841,129.3003681,9.021,-128.125,95.553,1,4929,34,90
1738,32.5955873,129.3003681,9.014,-127.125,95.551,1,4929,34,90
1739,32.5955906,129.3003679,9.007,-126.125,95.499,1,4929,34,90
1740,32.5955938,129.3003677,9,-125.125,95.447,1,4929,34,90
1741,32.595597,129.3003675,8.993,-124.125,95.395,1,4929,34,90
1742,32.5956003,129.3003675,8.986,-123.125,95.393,1,4929,34,90
1743,32.5956035,129.3003675,8.979,-122.125,95.391,1,4929,34,90
1744,32.5956068,129.3003675,8.972,-121.125,95.389,1,4929,34,90
1745,32.59561,129.3003675,8.965,-120.125,95.387,1,4929,34,90
1746,32.5956133,129.3003673,8.958,-119.125,95.335,1,4929,34,90
1747,32.5956165,129.3003671,8.951,-118.125,95.283,1,4929,34,90
1748,32.5956198,129.3003671,8.944,-117.125,95.281,1,4929,34,90
1749,32.595623,129.3003671,8.937,-116.125,95.279,1,4929,34,90
1750,32.5956263,129.3003671,8.93,-115.125,95.277,1,4929,34,90
1751,32.5956295,129.3003671,8.923,-114.125,95.275,1,4929,34,90
1752,32.5956328,129.300367,8.916,-113.125,95.273,1,4929,34,90
1753,32.595636,129.3003668,8.909,-112.125,95.221,1,4929,34,90
1754,32.5956392,129.3003668,8.902,-111.125,95.219,1,4929,34,90
1755,32.5956425,129.3003668,8.895,-110.125,95.217,1,4929,34,90
1756,32.5956457,129.3003668,8.888,-109.125,95.215,1,4929,34,90
1757,32.595649,129.3003668,8.881,-108.125,95.213,1,4929,34,90
1758,32.5956522,129.3003668,8.874,-107.125,95.211,1,4929,34,90
1759,32.5956555,129.3003666,8.867,-106.125,95.159,1,4929,34,90
1760,32.5956587,129.3003664,8.86,-105.125,95.107,1,4929,34,90
1761,32.595662,129.3003662,8.853,-104.125,95.055,1,4929,34,90
1762,32.5956652,129.300366,8.846,-103.125,95.003,1,4929,34,90
1763,32.5956685,129.300366,8.839,-102.125,95.001,1,4929,34,90
1764,32.5956717,129.300366,8.832,-101.125,94.999,1,4929,34,90
1765,32.595675,129.300366,8.825,-100.125,94.997,1,4929,34,90
1766,32.5956782,129.3003658,8.818,-99.125,94.945,1,4929,34,90
1767,32.5956814,129.3003656,8.811,-98.125,94.893,1,4929,34,90
1768,32.5956847,129.3003654,8.804,-97.125,94.841,1,4929,34,90
1769,32.5956879,129.3003652,8.797,-96.125,94.789,1,4929,34,90
1770,32.5956912,129.300365,8.79,-95.125,94.737,1,4929,34,90
1771,32.5956944,129.3003648,8.783,-94.125,94.685,1,4929,34,90
1772,32.5956977,129.3003646,8.776,-93.125,94.633,1,4929,34,90
1773,32.5957009,129.3003644,8.769,-92.125,94.581,1,4929,34,90
1774,32.5957043,129.3003644,8.762,-91.075,94.579,1,4929,34,90
1775,32.5957077,129.3003644,8.755,-90.025,94.577,1,4929,34,90
1776,32.5957112,129.3003644,8.748,-88.975,94.575,1,4929,34,90
1777,32.5959904,129.3002991,12.087,-2.966,77.633,1,4929,34,90
1778,32.595987,129.3002984,12.036,-4.001,77.447,1,4929,34,90
1779,32.5959835,129.3002975,11.985,-5.086,77.211,1,4929,34,90
1780,32.5959798,129.3002958,11.934,-6.221,76.775,1,4929,34,90
1781,32.5959761,129.3002937,11.883,-7.356,76.239,1,4929,34,90
1782,32.5959731,129.3002915,11.832,-8.291,75.653,1,4929,34,90
1783,32.5959707,129.3002888,11.781,-9.026,74.967,1,4929,34,90
1784,32.5959683,129.3002858,11.73,-9.761,74.181,1,4929,34,90
1785,32.5959664,129.3002822,11.679,-10.346,73.245,1,4929,34,90
1786,32.5959653,129.3002782,11.628,-10.681,72.209,1,4929,34,90
1787,32.5959647,129.3002738,11.577,-10.866,71.073,1,4929,34,90
1788,32.5959646,129.3002691,11.526,-10.901,69.837,1,4929,34,90
1789,32.5959719,129.3002312,9.162,-8.649,60.018,1,4929,34,90
1790,32.595973,129.3002265,8.986,-8.318,58.781,1,4929,34,90
1791,32.5959741,129.3002217,8.81,-7.987,57.544,1,4929,34,90
1792,32.5959751,129.3002169,8.634,-7.656,56.307,1,4929,34,90
1793,32.5959762,129.3002122,8.458,-7.325,55.07,1,4929,34,90
1794,32.5959773,129.3002074,8.282,-6.994,53.833,1,4929,34,90
1795,32.5959883,129.3003002,12.087,-3.616,77.933,1,4929,34,90
1796,32.5959804,129.3003013,12.036,-6.051,78.197,1,4929,34,90
1797,32.5959733,129.3003027,11.985,-8.236,78.561,1,4929,34,90
1798,32.5959658,129.3003046,11.934,-10.521,79.075,1,4929,34,90
1799,32.5959588,129.3003078,11.883,-12.706,79.889,1,4929,34,90
1800,32.5959534,129.3003111,11.832,-14.341,80.753,1,4929,34,90
1801,32.5959488,129.3003146,11.781,-15.776,81.667,1,4929,34,90
1802,32.5959451,129.3003181,11.73,-16.911,82.581,1,4929,34,90
1803,32.5959413,129.3003226,11.679,-18.096,83.745,1,4929,34,90
1804,32.5959377,129.3003271,11.628,-19.181,84.909,1,4929,34,90
1805,32.5959345,129.3003322,11.577,-20.166,86.223,1,4929,34,90
1806,32.595932,129.3003369,11.526,-20.951,87.437,1,4929,34,90
1807,32.5959301,129.3003406,11.475,-21.536,88.401,1,4929,34,90
1808,32.5959285,129.3003443,11.424,-22.021,89.365,1,4929,34,90
1809,32.5959517,129.300596,18.696,-14.871,154.7,1,4929,34,90
1810,32.5959513,129.3005875,18.674,-14.993,152.502,1,4929,34,90
1811,32.5959511,129.3005794,18.652,-15.065,150.404,1,4929,34,90
1812,32.5959509,129.3005714,18.63,-15.137,148.306,1,4929,34,90
1813,32.5959506,129.3005633,18.608,-15.209,146.208,1,4929,34,90
1814,32.5959504,129.3005552,18.586,-15.281,144.11,1,4929,34,90
1815,32.5959502,129.3005471,18.564,-15.353,142.012,1,4929,34,90
1816,32.5959499,129.300539,18.542,-15.425,139.914,1,4929,34,90
1817,32.5959497,129.3005309,18.52,-15.497,137.816,1,4929,34,90
1818,32.5959495,129.3005229,18.498,-15.569,135.718,1,4929,34,90
1819,32.5959492,129.3005148,18.476,-15.641,133.62,1,4929,34,90
1820,32.595949,129.3005067,18.454,-15.713,131.522,1,4929,34,90
1821,32.5959488,129.3004986,18.432,-15.785,129.424,1,4929,34,90
1822,32.5959485,129.3004905,18.41,-15.857,127.326,1,4929,34,90
1823,32.5959483,129.3004825,18.388,-15.929,125.228,1,4929,34,90
1824,32.5959482,129.3004761,18.366,-15.951,123.58,1,4929,34,90
1825,32.5959481,129.3004698,18.344,-15.973,121.932,1,4929,34,90
1826,32.5959482,129.3004632,18.322,-15.945,120.234,1,4929,34,90
1827,32.5959485,129.3004567,18.3,-15.867,118.536,1,4929,34,90
1828,32.5959491,129.3004507,18.278,-15.689,116.988,1,4929,34,90
1829,32.5959498,129.3004455,18.256,-15.461,115.64,1,4929,34,90
1830,32.5959515,129.3004403,18.234,-14.933,114.292,1,4929,34,90
1831,32.5959534,129.3004361,18.212,-14.355,113.194,1,4929,34,90
1832,32.5959559,129.3004319,18.19,-13.577,112.096,1,4929,34,90
1833,32.5959589,129.300428,18.168,-12.649,111.098,1,4929,34,90
1834,32.5959615,129.3004249,18.146,-11.871,110.3,1,4929,34,90
1835,32.5959646,129.3004217,18.124,-10.893,109.452,1,4929,34,90
1836,32.5959681,129.3004198,18.102,-9.815,108.954,1,4929,34,90
1837,32.5959711,129.300418,18.08,-8.887,108.506,1,4929,34,90
1838,32.5959745,129.3004167,18.058,-7.859,108.158,1,4929,34,90
1839,32.5959778,129.3004159,18.036,-6.831,107.96,1,4929,34,90
1840,32.595982,129.3004152,18.014,-5.553,107.762,1,4929,34,90
1841,32.5959851,129.3004148,17.992,-4.575,107.664,1,4929,34,90
1842,32.5959883,129.3004144,17.97,-3.597,107.566,1,4929,34,90
1843,32.5959915,129.300414,17.948,-2.619,107.468,1,4929,34,90
1844,32.5959947,129.3004138,17.926,-1.641,107.42,1,4929,34,90
1845,32.5959988,129.3004137,17.904,-0.363,107.372,1,4929,34,90
1846,32.5959477,129.3004492,18.19,-16.12,116.597,1,4929,34,90
1847,32.5959471,129.3004223,18.014,-16.289,109.614,1,4929,34,90
1848,32.5959471,129.3003954,17.838,-16.308,102.631,1,4929,34,90
1849,32.5959476,129.3003685,17.662,-16.127,95.648,1,4929,34,90
1850,32.5959497,129.3003418,17.486,-15.496,88.715,1,4929,34,90
1851,32.5959526,129.3003185,17.31,-14.615,82.682,1,4929,34,90
1852,32.5959546,129.3003067,17.134,-13.984,79.599,1,4929,34,90
1853,32.5959568,129.3002956,16.958,-13.303,76.716,1,4929,34,90
