PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE
64,,,8.6754,-0.7915,65.6529,1,,,
65,,,8.8434,-0.8088,66.9883,1,,,
66,,,9.0263,-0.8109,68.3051,1,,,
67,,,9.2054,-0.8145,69.6161,1,,,
68,,,9.3807,-0.8288,70.9448,1,,,
69,,,9.5341,-0.8508,72.2641,1,,,
70,,,9.7007,-0.8585,73.5925,1,,,
71,,,9.8806,-0.8815,74.9263,1,,,
72,,,10.0661,-0.8965,76.2378,1,,,
73,,,10.2269,-0.9123,77.5498,1,,,
74,,,10.3862,-0.9249,78.8803,1,,,
75,,,10.5584,-0.9483,80.2107,1,,,
76,,,10.7196,-0.9787,81.5282,1,,,
77,,,10.9019,-0.9984,82.844,1,,,
78,,,11.0789,-1.0208,84.1509,1,,,
79,,,11.2454,-1.0496,85.493,1,,,
80,,,11.4081,-1.0797,86.8158,1,,,
81,,,11.5798,-1.1155,88.1272,1,,,
82,,,11.7502,-1.1355,89.4469,1,,,
83,,,11.9071,-1.1583,90.7701,1,,,
84,,,12.0816,-1.187,92.0563,1,,,
85,,,12.2433,-1.203,93.3447,1,,,
86,,,12.398,-1.228,94.636,1,,,
87,,,12.5488,-1.2337,95.925,1,,,
88,,,12.7245,-1.2296,97.2164,1,,,
89,,,12.9001,-1.2275,98.5105,1,,,
90,,,13.0558,-1.2361,99.7649,1,,,
91,,,13.231,-1.23,100.9708,1,,,
92,,,13.375,-1.2133,102.1537,1,,,
93,,,13.5124,-1.1914,103.3065,1,,,
94,,,13.669,-1.1627,104.4084,1,,,
95,,,13.8149,-1.1299,105.4661,1,,,
96,,,13.9518,-1.091,106.4897,1,,,
97,,,14.0727,-1.0472,107.5211,1,,,
98,,,14.2168,-0.9992,108.5375,1,,,
99,,,14.3609,-0.9239,109.5497,1,,,
100,,,14.5494,-0.7917,111.0311,1,,,
101,,,14.7348,-0.6389,112.4977,1,,,
102,,,14.92,-0.4746,113.8526,1,,,
103,,,15.099,-0.2914,115.1413,1,,,
104,,,15.2304,-0.1148,116.3306,1,,,
105,,,15.3686,0.0726,117.437,1,,,
106,,,15.4822,0.2563,118.4568,1,,,
107,,,15.6421,0.4907,119.7096,1,,,
108,,,15.7797,0.7197,120.7857,1,,,
109,,,15.9105,0.9545,121.9172,1,,,
110,,,16.0623,1.1857,122.9943,1,,,
111,,,16.1887,1.3751,124.0041,1,,,
112,,,16.3119,1.5578,125.1517,1,,,
113,,,16.4532,1.6452,126.2639,1,,,
114,,,16.5657,1.6264,127.3408,1,,,
115,,,16.7176,1.5122,128.5781,1,,,
116,,,16.8518,1.3217,129.6386,1,,,
117,,,16.9798,0.9689,130.8078,1,,,
118,,,17.0664,0.458,131.9639,1,,,
119,,,17.1687,-0.2065,133.1019,1,,,
120,,,17.3163,-0.9702,134.1785,1,,,
121,,,17.4038,-1.6336,134.9268,1,,,
122,,,17.491,-2.4089,135.6262,1,,,
123,,,17.5902,-3.2535,136.3262,1,,,
124,,,17.6493,-4.1909,136.9806,1,,,
125,,,17.7142,-5.1643,137.5912,1,,,
126,,,17.7414,-6.2348,138.1647,1,,,
127,,,17.7955,-7.3537,138.7389,1,,,
128,,,17.8314,-8.5404,139.3286,1,,,
129,,,17.8604,-9.7637,139.9258,1,,,
130,,,17.917,-11.0245,140.4935,1,,,
131,,,17.9608,-12.312,141.0955,1,,,
132,,,17.9849,-13.6123,141.7133,1,,,
133,,,18.0307,-14.9607,142.3073,1,,,
134,,,18.0804,-16.3111,142.9068,1,,,
135,,,18.0843,-17.2297,143.3057,1,,,
136,,,18.0946,-18.15,143.7053,1,,,
137,,,18.1307,-19.0754,144.1024,1,,,
138,,,18.1667,-20.0335,144.4864,1,,,
139,,,18.1775,-20.9985,144.8828,1,,,
140,,,18.1877,-21.9639,145.2849,1,,,
141,,,18.184,-22.9518,145.6831,1,,,
142,,,18.2063,-23.9447,146.0874,1,,,
143,,,18.2134,-24.9456,146.475,1,,,
144,,,18.233,-25.9662,146.812,1,,,
145,,,18.2337,-26.9946,147.142,1,,,
146,,,18.2471,-28.0483,147.4903,1,,,
147,,,18.2633,-29.0966,147.8065,1,,,
148,,,18.2593,-30.1646,148.1163,1,,,
149,,,18.2561,-31.2281,148.407,1,,,
150,,,18.2462,-32.2985,148.6887,1,,,
151,,,18.2376,-33.3765,148.9668,1,,,
152,,,18.2265,-34.4605,149.2319,1,,,
153,,,18.2373,-35.5475,149.4784,1,,,
154,,,18.2341,-36.6403,149.7086,1,,,
155,,,18.2076,-37.7604,149.9277,1,,,
156,,,18.1961,-38.8583,150.1209,1,,,
157,,,18.1862,-39.9451,150.3188,1,,,
158,,,18.1636,-41.0487,150.5071,1,,,
159,,,18.1415,-42.1572,150.6625,1,,,
160,,,18.1144,-43.2668,150.8291,1,,,
161,,,18.1141,-44.3752,150.9775,1,,,
162,,,18.0991,-45.5,151.0902,1,,,
163,,,18.0727,-46.6437,151.1922,1,,,
164,,,18.054,-47.7873,151.2835,1,,,
165,,,18.0512,-48.9307,151.3606,1,,,
166,,,18.0409,-50.0632,151.411,1,,,
167,,,18.0274,-51.1785,151.4429,1,,,
168,,,18.0075,-52.304,151.4377,1,,,
169,,,17.9935,-53.4411,151.4354,1,,,
170,,,18.0314,-54.5498,151.4341,1,,,
171,,,18.0349,-55.6562,151.4157,1,,,
172,,,17.9971,-56.7937,151.3848,1,,,
173,,,17.9848,-57.9192,151.3736,1,,,
174,,,17.9941,-58.9738,151.3754,1,,,
175,,,17.9897,-59.9961,151.3496,1,,,
176,,,17.9837,-61.011,151.3064,1,,,
177,,,17.979,-62.4685,151.2656,1,,,
178,,,17.9694,-63.8559,151.2019,1,,,
179,,,17.9674,-65.2467,151.106,1,,,
180,,,17.9535,-66.5943,151.0087,1,,,
181,,,17.9372,-67.8404,150.8752,1,,,
182,,,17.9099,-68.9933,150.6991,1,,,
183,,,17.8783,-70.0618,150.496,1,,,
184,,,17.8669,-71.3346,150.1763,1,,,
185,,,17.8167,-72.5181,149.8143,1,,,
186,,,17.7782,-73.6646,149.3894,1,,,
187,,,17.7343,-74.7165,148.9255,1,,,
188,,,17.679,-75.6404,148.4729,1,,,
189,,,17.5652,-76.645,147.9353,1,,,
190,,,17.4907,-77.6123,147.2679,1,,,
191,,,17.3584,-78.5169,146.5546,1,,,
192,,,17.215,-79.3307,145.7934,1,,,
193,,,17.0932,-80.0961,144.9789,1,,,
194,,,16.9393,-80.8067,144.1721,1,,,
195,,,16.8083,-81.465,143.3914,1,,,
196,,,16.6936,-82.1451,142.5957,1,,,
197,,,16.5458,-82.8705,141.7256,1,,,
198,,,16.413,-83.6918,140.9684,1,,,
199,,,16.2919,-84.6018,140.2688,1,,,
200,,,16.1472,-85.6002,139.646,1,,,
201,,,16.0808,-86.711,139.2507,1,,,
202,,,16.017,-87.8644,139.0326,1,,,
203,,,16.0216,-89.0469,139.076,1,,,
204,,,16.0289,-90.1422,139.3127,1,,,
205,,,16.09,-91.1195,139.738,1,,,
206,,,16.2099,-91.9779,140.2932,1,,,
207,,,16.3476,-92.8501,141.1245,1,,,
208,,,16.499,-93.418,141.9863,1,,,
209,,,16.7051,-93.8976,143.0678,1,,,
210,,,16.9002,-94.0994,144.1005,1,,,
211,,,17.1181,-94.1249,145.1979,1,,,
212,,,17.3391,-94.0079,146.1987,1,,,
213,,,17.1348,-94.234,145.2135,1,,,
214,,,16.9382,-94.4126,144.2112,1,,,
215,,,16.7099,-94.5968,143.1945,1,,,
216,,,16.9084,-94.2771,144.2868,1,,,
217,,,17.1146,-93.8712,145.2664,1,,,
218,,,17.2561,-93.3139,146.1588,1,,,
219,,,17.4278,-92.6276,146.9905,1,,,
220,,,17.5916,-91.7816,147.6968,1,,,
221,,,17.705,-90.7645,148.2667,1,,,
222,,,17.8146,-89.7561,148.6338,1,,,
223,,,17.8832,-88.6617,148.9207,1,,,
224,,,17.9302,-87.5068,149.1021,1,,,
225,,,17.9518,-86.5119,149.2627,1,,,
226,,,17.9886,-85.4607,149.4123,1,,,
227,,,18.0321,-84.3096,149.5793,1,,,
228,,,18.0413,-83.1338,149.8149,1,,,
229,,,18.0832,-81.8901,150.0993,1,,,
230,,,18.1042,-80.5942,150.4433,1,,,
231,,,18.1393,-79.5676,150.7659,1,,,
232,,,18.1683,-78.5452,151.1301,1,,,
233,,,18.2124,-77.4839,151.4683,1,,,
234,,,18.2339,-76.4174,151.8466,1,,,
235,,,18.2606,-75.2823,152.2134,1,,,
236,,,18.3076,-74.1243,152.5862,1,,,
237,,,18.3602,-72.8872,152.9858,1,,,
238,,,18.3629,-71.5665,153.2931,1,,,
239,,,18.4074,-70.2166,153.6223,1,,,
240,,,18.4139,-68.8287,153.8854,1,,,
241,,,18.4549,-67.3881,154.127,1,,,
242,,,18.4629,-65.9232,154.3321,1,,,
243,,,18.4697,-64.9228,154.4361,1,,,
244,,,18.5023,-63.9215,154.5452,1,,,
245,,,18.4911,-62.8954,154.627,1,,,
246,,,18.4887,-61.8542,154.7014,1,,,
247,,,18.4955,-60.8202,154.7529,1,,,
248,,,18.4983,-59.7569,154.7932,1,,,
249,,,18.4986,-58.7089,154.8389,1,,,
250,,,18.5387,-57.6375,154.8543,1,,,
251,,,18.5423,-56.5522,154.8573,1,,,
252,,,18.5381,-55.4691,154.8638,1,,,
253,,,18.5716,-54.4011,154.8384,1,,,
254,,,18.5733,-53.3335,154.8018,1,,,
255,,,18.5692,-52.2599,154.7767,1,,,
256,,,18.5772,-51.1823,154.7371,1,,,
257,,,18.5794,-50.1135,154.6949,1,,,
258,,,18.5942,-49.0435,154.6235,1,,,
259,,,18.6018,-47.9563,154.5392,1,,,
260,,,18.6267,-46.8665,154.4516,1,,,
261,,,18.6332,-45.7911,154.3534,1,,,
262,,,18.6178,-44.7362,154.2461,1,,,
263,,,18.6183,-43.6574,154.1267,1,,,
264,,,18.6274,-42.5841,154.0078,1,,,
265,,,18.6411,-41.536,153.8777,1,,,
266,,,18.6319,-40.4945,153.7343,1,,,
267,,,18.6378,-39.448,153.5797,1,,,
268,,,18.6624,-38.4171,153.4015,1,,,
269,,,18.6665,-37.3888,153.2003,1,,,
270,,,18.6671,-36.3592,152.9897,1,,,
271,,,18.679,-35.3189,152.7751,1,,,
272,,,18.7,-34.2685,152.5357,1,,,
273,,,18.6949,-33.2184,152.2843,1,,,
274,,,18.693,-32.1861,152.0297,1,,,
275,,,18.7036,-31.1722,151.7378,1,,,
276,,,18.7045,-30.1506,151.4516,1,,,
277,,,18.6974,-29.145,151.1609,1,,,
278,,,18.6988,-28.1472,150.8559,1,,,
279,,,18.7015,-27.1639,150.541,1,,,
280,,,18.6984,-26.1694,150.2222,1,,,
281,,,18.6838,-25.1875,149.9015,1,,,
282,,,18.6973,-23.804,149.4228,1,,,
283,,,18.6685,-22.4749,148.9073,1,,,
284,,,18.6846,-21.1562,148.3899,1,,,
285,,,18.6649,-19.8749,147.8961,1,,,
286,,,18.6265,-18.5648,147.3552,1,,,
287,,,18.6097,-17.3167,146.8203,1,,,
288,,,18.5748,-16.1372,146.3238,1,,,
289,,,18.5486,-15.0254,145.8234,1,,,
290,,,18.5277,-13.9577,145.3745,1,,,
291,,,18.5056,-12.9564,144.936,1,,,
292,,,18.5155,-12.0116,144.5177,1,,,
293,,,18.4912,-10.8527,144.0166,1,,,
294,,,18.4685,-9.7989,143.5611,1,,,
295,,,18.4701,-8.8718,143.1674,1,,,
296,,,18.4723,-7.8399,142.7305,1,,,
297,,,18.4596,-6.876,142.3284,1,,,
298,,,18.4492,-5.8583,141.9599,1,,,
299,,,18.4834,-4.7345,141.5901,1,,,
300,,,18.5176,-3.678,141.3514,1,,,
301,,,18.5345,-2.4308,141.1654,1,,,
302,,,18.5838,-1.3314,141.1228,1,,,
303,,,18.6539,-0.2087,141.1655,1,,,
304,,,18.7431,0.9841,141.3416,1,,,
305,,,18.8512,2.251,141.6461,1,,,
306,,,18.952,3.2341,141.9658,1,,,
307,,,19.0592,4.2633,142.3979,1,,,
308,,,19.1923,5.3679,142.9609,1,,,
309,,,19.3423,6.4434,143.6128,1,,,
310,,,19.5343,7.4772,144.3774,1,,,
311,,,19.7473,8.5144,145.2656,1,,,
312,,,19.9742,9.517,146.2545,1,,,
313,,,20.2083,10.503,147.3111,1,,,
314,,,20.4351,11.3875,148.4252,1,,,
315,,,20.6724,12.2329,149.6044,1,,,
316,,,20.9185,13.0415,150.8039,1,,,
317,,,21.1805,13.8569,152.0506,1,,,
318,,,21.3455,14.4221,152.8931,1,,,
319,,,21.5176,14.9782,153.7444,1,,,
320,,,21.768,15.8212,154.9988,1,,,
321,,,21.9414,16.3995,155.8595,1,,,
322,,,22.1231,16.9744,156.7271,1,,,
323,,,22.2907,17.5654,157.5782,1,,,
324,,,22.4715,18.152,158.4268,1,,,
325,,,22.6508,18.7519,159.2698,1,,,
326,,,22.8292,19.3731,160.1153,1,,,
327,,,23.019,20.0121,160.9515,1,,,
328,,,23.207,20.6657,161.7698,1,,,
329,,,23.387,21.3149,162.5797,1,,,
330,,,23.5678,21.9825,163.381,1,,,
331,,,23.7597,22.6955,164.1774,1,,,
332,,,23.9338,23.4389,164.9788,1,,,
333,,,24.0714,24.1905,165.8136,1,,,
334,,,24.2239,24.9827,166.6391,1,,,
335,,,24.3484,25.7857,167.4571,1,,,
336,,,24.5092,26.6269,168.2732,1,,,
337,,,24.68,27.4866,169.0772,1,,,
338,,,24.8089,28.3566,169.8628,1,,,
339,,,24.9331,29.2581,170.6558,1,,,
340,,,25.0656,30.182,171.4441,1,,,
341,,,25.2309,31.1052,172.2172,1,,,
342,,,25.3782,32.0677,172.9806,1,,,
343,,,25.4526,33.0283,173.7418,1,,,
344,,,25.624,34.0056,174.4988,1,,,
345,,,25.813,34.9938,175.2593,1,,,
346,,,25.9559,36.0103,175.9984,1,,,
347,,,26.0533,37.0352,176.735,1,,,
348,,,26.1968,38.0741,177.4407,1,,,
349,,,26.3616,39.1337,178.1665,1,,,
350,,,26.4938,40.1732,178.8833,1,,,
351,,,26.6361,41.2319,179.5655,1,,,
352,,,26.7636,42.302,180.2318,1,,,
353,,,26.8957,43.3788,180.9026,1,,,
354,,,27.0316,44.4785,181.5692,1,,,
355,,,27.1814,45.5734,182.2467,1,,,
356,,,27.338,46.6896,182.8978,1,,,
357,,,27.4528,47.8084,183.5164,1,,,
358,,,27.5884,48.9233,184.1804,1,,,
359,,,27.732,50.0573,184.8714,1,,,
360,,,27.8676,51.2013,185.5333,1,,,
361,,,27.9911,52.3516,186.1729,1,,,
362,,,28.1414,53.4759,186.8112,1,,,
363,,,28.27,54.5727,187.4748,1,,,
364,,,28.4163,55.6772,188.1271,1,,,
365,,,28.5371,56.8386,188.782,1,,,
366,,,28.6617,57.9869,189.445,1,,,
367,,,28.8139,59.1069,190.113,1,,,
368,,,28.9738,60.2333,190.7661,1,,,
369,,,29.0806,61.3334,191.4078,1,,,
370,,,29.208,62.3961,192.0505,1,,,
371,,,29.3321,63.4707,192.7096,1,,,
372,,,29.4086,64.5528,193.3613,1,,,
373,,,29.5505,65.611,194.0026,1,,,
374,,,29.7269,66.6052,194.6505,1,,,
375,,,29.8422,67.6243,195.2707,1,,,
376,,,29.9268,68.6506,195.8943,1,,,
377,,,30.0511,69.6551,196.5235,1,,,
378,,,30.17,70.6386,197.1485,1,,,
379,,,30.2752,71.6321,197.7523,1,,,
380,,,30.3714,72.6243,198.3478,1,,,
381,,,30.4741,73.5801,198.9373,1,,,
382,,,30.5842,74.5409,199.5289,1,,,
383,,,30.6658,75.5098,200.1113,1,,,
384,,,30.7548,76.4776,200.6931,1,,,
385,,,30.8603,77.4353,201.2529,1,,,
386,,,30.9682,78.3925,201.8156,1,,,
387,,,31.0442,79.3081,202.3828,1,,,
388,,,31.1281,80.224,202.9286,1,,,
389,,,31.2125,81.0946,203.4508,1,,,
390,,,31.3363,82.353,204.2098,1,,,
391,,,31.4512,83.5182,204.9045,1,,,
392,,,31.5516,84.5939,205.5595,1,,,
393,,,31.6362,85.5492,206.1405,1,,,
394,,,31.727,86.4125,206.666,1,,,
395,,,31.8187,87.4188,207.2933,1,,,
396,,,31.9152,88.4407,207.9289,1,,,
397,,,32.0162,89.4198,208.5375,1,,,
398,,,32.0991,90.3845,209.1462,1,,,
399,,,32.1761,91.2993,209.7402,1,,,
400,,,32.2623,92.1915,210.3127,1,,,
401,,,32.3559,93.1963,210.9621,1,,,
402,,,32.4435,94.2511,211.6237,1,,,
403,,,32.5206,95.3909,212.3144,1,,,
404,,,32.5826,96.3236,212.813,1,,,
405,,,32.6535,97.3441,213.2984,1,,,
406,,,32.7073,98.4247,213.7397,1,,,
407,,,32.7371,99.568,214.136,1,,,
408,,,32.7949,100.7628,214.4582,1,,,
409,,,32.8001,101.9879,214.6934,1,,,
410,,,32.7802,103.271,214.8689,1,,,
411,,,32.749,104.5519,214.9194,1,,,
412,,,32.6854,105.8553,214.8782,1,,,
413,,,32.614,107.1583,214.6598,1,,,
414,,,32.492,108.456,214.3842,1,,,
415,,,32.4255,109.7524,213.9762,1,,,
416,,,32.2798,111.0022,213.4449,1,,,
417,,,32.1203,112.2085,212.8282,1,,,
418,,,31.9908,113.3572,212.1023,1,,,
419,,,31.9351,114.4111,211.2573,1,,,
420,,,31.8108,115.376,210.3143,1,,,
421,,,31.6957,116.281,209.2903,1,,,
422,,,31.5458,117.1236,208.1709,1,,,
423,,,31.4028,117.8585,206.9948,1,,,
424,,,31.2597,118.5497,205.7661,1,,,
425,,,31.0839,119.174,204.4553,1,,,
426,,,30.9044,119.7199,203.0961,1,,,
427,,,30.7083,120.2173,201.7084,1,,,
428,,,30.5699,120.4981,200.7036,1,,,
429,,,30.4132,120.7502,199.7011,1,,,
430,,,30.2747,120.9845,198.6907,1,,,
431,,,30.1071,121.1602,197.6988,1,,,
432,,,29.9615,121.3048,196.6484,1,,,
433,,,29.7982,121.4534,195.5773,1,,,
434,,,29.6481,121.558,194.512,1,,,
435,,,29.4988,121.6239,193.4479,1,,,
436,,,29.3122,121.6664,192.3737,1,,,
437,,,29.1428,121.7,191.309,1,,,
438,,,28.9747,121.7152,190.2129,1,,,
439,,,28.798,121.7256,189.1179,1,,,
440,,,28.6068,121.7399,188.018,1,,,
441,,,28.4444,121.7329,186.9465,1,,,
442,,,28.2688,121.7249,185.8922,1,,,
443,,,28.1104,121.7216,184.8304,1,,,
444,,,27.9391,121.7208,183.7914,1,,,
445,,,27.77,121.7212,182.7455,1,,,
446,,,27.6067,121.7186,181.7055,1,,,
447,,,27.4485,121.7099,180.6911,1,,,
448,,,27.2776,121.7133,179.6773,1,,,
449,,,27.1177,121.7181,178.6581,1,,,
450,,,26.8774,121.7167,177.1703,1,,,
451,,,26.6232,121.7246,175.7231,1,,,
452,,,26.4098,121.705,174.3398,1,,,
453,,,26.1834,121.6444,172.9677,1,,,
454,,,25.9703,121.5663,171.6172,1,,,
455,,,25.7344,121.5053,170.2747,1,,,
456,,,25.5135,121.4772,168.9756,1,,,
457,,,25.3095,121.4907,167.7172,1,,,
458,,,25.1005,121.5007,166.509,1,,,
459,,,24.9158,121.5471,165.3795,1,,,
460,,,24.7416,121.6337,164.3126,1,,,
461,,,24.5637,121.7587,163.295,1,,,
462,,,24.3854,121.9247,162.2882,1,,,
463,,,24.2227,122.1583,161.3058,1,,,
464,,,24.008,122.5437,160.0634,1,,,
465,,,23.7764,123.0121,158.8223,1,,,
466,,,23.5724,123.5605,157.731,1,,,
467,,,23.4219,124.2451,156.7512,1,,,
468,,,23.2502,124.9916,155.8795,1,,,
469,,,23.102,125.7962,155.1335,1,,,
470,,,23.013,126.6692,154.4916,1,,,
471,,,22.9263,127.5689,154.0045,1,,,
472,,,22.8445,128.7369,153.6365,1,,,
473,,,22.8489,129.8624,153.3456,1,,,
474,,,22.781,130.9113,153.3277,1,,,
475,,,22.7797,132.0,153.5545,1,,,
476,,,22.8269,133.0211,153.917,1,,,
477,,,22.9083,133.9858,154.4591,1,,,
478,,,23.0786,134.7971,155.2166,1,,,
479,,,23.2733,135.3799,156.0617,1,,,
480,,,23.4978,135.858,156.9909,1,,,
481,,,23.7412,136.1923,158.1325,1,,,
482,,,24.0367,136.3441,159.193,1,,,
483,,,24.308,136.4471,160.3458,1,,,
484,,,24.6037,136.4621,161.6526,1,,,
485,,,25.0187,136.4499,162.9448,1,,,
486,,,25.2956,136.4024,163.9547,1,,,
487,,,25.5409,136.3274,164.9899,1,,,
488,,,25.7427,136.2348,166.0751,1,,,
489,,,25.9799,136.1647,167.1185,1,,,
490,,,26.2321,136.0825,168.1605,1,,,
491,,,26.4698,135.9996,169.475,1,,,
492,,,26.7476,135.9406,170.7402,1,,,
493,,,26.9472,135.8806,172.0086,1,,,
494,,,27.2284,135.8565,173.263,1,,,
495,,,27.4359,135.8637,174.5455,1,,,
496,,,27.6642,135.9119,175.8353,1,,,
497,,,27.8743,136.0466,177.0711,1,,,
498,,,28.0694,136.2279,178.3089,1,,,
499,,,28.3059,136.5023,179.4995,1,,,
500,,,28.4947,136.9017,180.6904,1,,,
501,,,28.6208,137.3905,181.86,1,,,
502,,,28.829,137.9722,182.9162,1,,,
503,,,28.9861,138.6961,183.9495,1,,,
504,,,29.148,139.5303,184.841,1,,,
505,,,29.217,140.4683,185.6292,1,,,
506,,,29.3614,141.4743,186.2299,1,,,
507,,,29.4054,142.6164,186.7059,1,,,
508,,,29.4693,143.7528,186.9705,1,,,
509,,,29.4497,144.9447,187.0748,1,,,
510,,,29.3787,146.1228,186.9702,1,,,
511,,,29.3457,147.27,186.6443,1,,,
512,,,29.274,148.2802,186.1345,1,,,
513,,,29.1598,149.2394,185.4207,1,,,
514,,,28.99,150.0755,184.5157,1,,,
515,,,28.8488,150.7945,183.468,1,,,
516,,,28.6968,151.356,182.3188,1,,,
517,,,28.5101,151.8104,181.1241,1,,,
518,,,28.3205,152.1272,179.8634,1,,,
519,,,28.1156,152.3797,178.5521,1,,,
520,,,27.9106,152.5592,177.2334,1,,,
521,,,27.7238,152.6555,176.1906,1,,,
522,,,27.564,152.7325,175.1339,1,,,
523,,,27.3786,152.7825,174.085,1,,,
524,,,27.1952,152.7765,173.0141,1,,,
525,,,27.0067,152.7611,171.9516,1,,,
526,,,26.7869,152.7157,170.8934,1,,,
527,,,26.5304,152.6469,169.8357,1,,,
528,,,26.3333,152.565,168.7677,1,,,
529,,,26.1184,152.4509,167.7064,1,,,
530,,,25.9116,152.3428,166.6482,1,,,
531,,,25.6633,152.2221,165.6213,1,,,
532,,,25.3686,152.0484,164.3342,1,,,
533,,,25.0745,151.8829,163.1252,1,,,
534,,,24.798,151.7226,162.003,1,,,
535,,,24.546,151.5439,160.8872,1,,,
536,,,24.2997,151.327,159.8402,1,,,
537,,,23.9906,151.0602,158.7465,1,,,
538,,,23.6925,150.679,157.5724,1,,,
539,,,23.5028,150.1559,156.486,1,,,
540,,,23.3906,149.5744,155.403,1,,,
541,,,23.1092,148.7456,154.4327,1,,,
542,,,22.7445,147.7886,153.5746,1,,,
543,,,22.7019,146.881,152.6927,1,,,
544,,,22.5473,145.9595,152.2149,1,,,
545,,,22.4167,144.9976,151.7589,1,,,
546,,,22.3986,144.0264,151.3279,1,,,
547,,,22.3014,143.0203,150.9973,1,,,
548,,,22.2691,141.9955,150.7466,1,,,
549,,,22.218,140.9613,150.5204,1,,,
550,,,22.2163,139.9309,150.3271,1,,,
551,,,22.1493,138.8958,150.2061,1,,,
552,,,22.1421,137.8585,150.1111,1,,,
553,,,22.0948,136.8415,150.0149,1,,,
554,,,22.097,135.5769,149.9477,1,,,
555,,,22.0922,134.4358,149.9011,1,,,
556,,,22.0736,133.2832,149.8968,1,,,
557,,,22.0774,132.2251,149.8933,1,,,
558,,,22.095,131.086,149.9293,1,,,
559,,,22.1434,129.9432,150.0405,1,,,
560,,,22.2132,128.7232,150.2163,1,,,
561,,,22.2506,127.63,150.4438,1,,,
562,,,22.3675,126.437,150.7612,1,,,
563,,,22.5186,125.1897,151.1951,1,,,
564,,,22.6298,124.2646,151.7041,1,,,
565,,,22.7369,123.357,152.2663,1,,,
566,,,22.8591,122.4661,152.9401,1,,,
567,,,23.0142,121.6088,153.7239,1,,,
568,,,23.181,120.8234,154.5948,1,,,
569,,,23.3841,120.0996,155.5592,1,,,
570,,,23.5335,119.5006,156.678,1,,,
571,,,23.72,118.9889,157.8914,1,,,
572,,,23.9352,118.5492,159.1142,1,,,
573,,,24.1467,118.2416,160.4086,1,,,
574,,,24.3713,118.0356,161.7713,1,,,
