x,y,z,yaw,velocity,change_flag
-11.6638,-4.2103,-2.0600,-0.0998,0,0
-10.5990,-4.3525,-1.9188,-0.0536,4.9854,0
-9.5291,-4.4067,-1.7405,0.0160,7.6746,0
-8.3765,-4.3884,-1.5052,0.1023,9.1004,0
-7.2492,-4.2877,-1.3495,0.1826,10.5766,0
-6.0332,-4.1020,-1.1610,0.2665,11.6578,0
-4.7315,-3.7913,-0.9391,0.3357,12.3629,0
-3.7461,-3.5079,-0.7367,0.3661,12.3301,0
-2.7406,-3.2038,-0.5485,0.3798,12.8134,0
-1.6867,-2.8633,-0.3644,0.3783,13.3952,0
-0.6446,-2.5105,-0.1672,0.3639,13.3051,0
0.4473,-2.1754,0.0223,0.3445,13.8095,0
1.6173,-1.8465,0.1825,0.3157,14.8197,0
2.8556,-1.5340,0.3617,0.2803,15.6910,0
4.1334,-1.2382,0.5625,0.2414,15.9550,0
5.4932,-0.9873,0.8150,0.2025,17.1679,0
6.9243,-0.7772,1.0127,0.1653,17.2501,0
8.4027,-0.6163,1.2126,0.1306,18.3159,0
9.4320,-0.5347,1.3843,0.1113,18.8208,0
10.4776,-0.4554,1.5369,0.0960,18.9721,0
11.5418,-0.4016,1.6902,0.0847,19.1556,0
12.6044,-0.3788,1.8410,0.0744,19.0322,0
13.6838,-0.3593,1.9998,0.0644,19.8247,0
14.7940,-0.3289,2.1521,0.0570,20.1278,0
15.9041,-0.3127,2.3098,0.0525,19.9413,0
17.0348,-0.3156,2.4797,0.0482,20.4573,0
18.1702,-0.3155,2.6236,0.0433,20.5346,0
19.3132,-0.3270,2.7847,0.0402,20.5993,0
20.4608,-0.3401,2.9494,0.0382,20.8971,0
21.6310,-0.3537,3.1226,0.0365,21.2249,0
22.8104,-0.3611,3.2692,0.0348,21.2587,0
23.9766,-0.3908,3.4362,0.0333,21.0014,0
25.1432,-0.4144,3.5829,0.0305,21.1522,0
26.3420,-0.4376,3.7325,0.0281,21.6515,0
27.5441,-0.4710,3.8966,0.0262,21.5986,0
28.7350,-0.4975,4.0614,0.0250,21.5626,0
29.9563,-0.5391,4.2156,0.0252,22.2555,0
31.1618,-0.5772,4.3759,0.0256,21.7371,0
32.3709,-0.6124,4.5445,0.0271,22.1344,0
33.6413,-0.6482,4.7003,0.0294,22.9001,0
34.9339,-0.6615,4.8617,0.0325,23.2184,0
36.1956,-0.6942,5.0103,0.0359,22.5881,0
37.4793,-0.7071,5.1863,0.0390,23.1985,0
38.7979,-0.7085,5.3381,0.0412,23.7650,0
40.1400,-0.7203,5.4982,0.0433,24.2322,0
41.4587,-0.7228,5.6698,0.0447,23.5103,0
42.8214,-0.7289,5.8270,0.0452,24.7392,0
44.2223,-0.7207,6.0080,0.0453,25.3693,0
45.6266,-0.7285,6.1776,0.0467,24.8051,0
46.9552,-0.7234,6.3310,0.0475,23.7418,0
48.2576,-0.7153,6.4975,0.0467,23.5574,0
49.5667,-0.7192,6.6594,0.0467,23.6293,0
50.9257,-0.7148,6.8158,0.0466,24.5622,0
52.2813,-0.7252,6.9898,0.0468,24.3397,0
53.6031,-0.7315,7.1689,0.0460,23.4999,0
54.9243,-0.7232,7.3402,0.0453,23.7782,0
