x,y,z,yaw,velocity,change_flag
249.4371,133.7179,36.7170,-2.8763,0,0
248.3679,133.4524,36.5841,-2.7723,4.7252,0
247.3138,133.0772,36.4463,-2.6866,5.3415,0
246.4053,132.6530,36.3567,-2.6267,6.5722,0
245.4920,132.1734,36.2619,-2.5842,7.8331,0
244.4540,131.5728,36.1401,-2.5478,9.3770,0
243.5294,131.0096,36.0280,-2.5200,10.2308,0
242.5232,130.3732,35.9198,-2.4972,10.8337,0
241.4467,129.6380,35.7892,-2.4854,11.8824,0
240.6142,129.0748,35.6866,-2.4748,11.9173,0
239.7510,128.4569,35.5885,-2.4685,12.9461,0
238.8594,127.8078,35.4849,-2.4605,13.2682,0
237.9800,127.1799,35.3998,-2.4520,12.8183,0
237.1260,126.5333,35.2868,-2.4418,13.0533,0
236.2617,125.8951,35.1900,-2.4312,12.6642,0
235.4322,125.2481,35.1090,-2.4208,12.4889,0
234.4143,124.4271,34.9911,-2.4091,11.4851,0
233.4920,123.6943,34.8732,-2.3977,10.1228,0
232.6596,123.0124,34.7790,-2.3866,9.3797,0
231.7696,122.2545,34.6999,-2.3772,7.9989,0
230.9951,121.5935,34.6324,-2.3692,6.6173,0
230.2415,120.9312,34.5331,-2.3671,5.5385,0
229.3387,120.1559,34.4201,-2.3859,7.0555,0
228.4919,119.4435,34.3270,-2.4162,8.4808,0
227.5016,118.6668,34.2182,-2.4622,9.5651,0
226.6165,118.0513,34.1163,-2.5094,9.8685,0
225.6111,117.4381,33.9875,-2.5640,10.5019,0
224.5646,116.8422,33.8593,-2.6257,10.8943,0
223.4491,116.3239,33.7106,-2.6921,11.0443,0
222.2763,115.8272,33.5157,-2.7699,11.9633,0
221.3260,115.5155,33.3872,-2.8321,11.8757,0
220.3227,115.2542,33.2236,-2.9001,12.3755,0
219.2617,115.0429,33.0721,-2.9729,13.1276,0
218.2035,114.9557,32.8719,-3.0487,12.8836,0
217.0919,114.9283,32.6721,-3.1285,13.7801,0
215.9052,114.9938,32.5101,3.0734,14.7814,0
214.7085,115.1754,32.3193,2.9939,14.6127,0
213.4231,115.4969,32.1641,2.9241,15.8433,0
212.2471,115.8415,32.0376,2.8664,14.4169,0
210.9828,116.3138,31.8924,2.8120,17.4684,0
209.6947,116.8458,31.7443,2.7726,15.6508,0
208.5582,117.3758,31.6151,2.7541,15.2051,0
207.3863,117.9654,31.4718,2.7570,15.7826,0
206.1809,118.5029,31.3126,2.7729,15.9393,0
204.9954,119.0205,31.1654,2.8002,15.3658,0
203.8059,119.4910,31.0013,2.8388,15.0640,0
202.5881,119.9083,30.8545,2.8873,15.5412,0
201.3516,120.2708,30.6553,2.9386,15.4603,0
200.0828,120.5659,30.4939,2.9843,15.7820,0
198.7588,120.8295,30.2978,3.0283,16.1090,0
197.4373,121.0166,30.0843,3.0687,16.4052,0
196.0371,121.1583,29.8907,3.1030,17.0949,0
194.6274,121.2967,29.6937,3.1310,17.0803,0
193.1689,121.3765,29.4352,-3.1307,17.7641,0
191.7116,121.4323,29.2201,-3.1198,17.3407,0
190.2627,121.4793,28.9909,-3.1124,17.6129,0
188.7944,121.5063,28.7588,-3.1083,17.7409,0
187.3151,121.5391,28.5199,-3.1050,17.6602,0
185.8190,121.5584,28.2739,-3.1030,18.0703,0
184.7922,121.5681,28.1173,-3.1017,18.5706,0
183.7674,121.5776,27.9559,-3.1004,18.4914,0
182.7012,121.6000,27.7835,-3.0975,19.5445,0
181.6277,121.6033,27.6127,-3.0945,19.2297,0
180.5615,121.5949,27.4394,-3.0916,19.2184,0
179.4932,121.6069,27.2647,-3.0885,19.3596,0
178.4178,121.5961,27.0833,-3.0871,19.5906,0
177.3556,121.5971,26.9091,-3.0854,19.1352,0
176.3109,121.5996,26.7283,-3.0832,18.8754,0
175.2920,121.6060,26.5681,-3.0810,18.3237,0
174.2849,121.5977,26.4200,-3.0802,18.1682,0
172.7908,121.5794,26.1611,-3.0809,18.0848,0
171.3085,121.5658,25.9300,-3.0823,17.7527,0
169.8713,121.5404,25.6879,-3.0839,17.3685,0
168.4935,121.5436,25.4540,-3.0846,16.2761,0
167.1008,121.5364,25.2134,-3.0863,16.6751,0
165.7326,121.5280,24.9884,-3.0883,16.4724,0
164.4073,121.5304,24.7698,-3.0908,15.6107,0
163.1105,121.5260,24.5610,-3.0958,15.6923,0
161.8391,121.5314,24.3442,-3.1037,15.1206,0
160.5860,121.5704,24.0972,-3.1115,15.3184,0
159.3484,121.5767,23.9310,-3.1208,14.7915,0
158.1261,121.6322,23.6971,-3.1265,14.6208,0
156.9891,121.6631,23.4948,-3.1238,13.3339,0
155.9175,121.7057,23.3287,-3.1148,12.8909,0
154.9120,121.7342,23.1552,-3.0983,11.9598,0
153.6176,121.7053,22.9413,-3.0682,11.6281,0
152.3879,121.6690,22.7524,-3.0247,11.0173,0
151.2498,121.5549,22.5702,-2.9679,10.2371,0
150.2541,121.4078,22.3972,-2.9114,8.8675,0
149.1882,121.1996,22.2146,-2.8450,7.3757,0
148.1486,120.9104,22.0632,-2.7735,5.7522,0
149.0902,121.4040,22.2206,-2.6136,4.8653,0
150.0204,121.9807,22.3724,-2.4681,5.3982,0
150.8279,122.6146,22.4916,-2.3139,5.1307,0
151.5393,123.4656,22.5996,-2.1268,5.2331,0
152.0936,124.3903,22.6819,-1.9417,4.2321,0
152.4344,125.3664,22.7095,-1.7435,3.7125,0
152.5871,126.4287,22.7055,-1.5360,3.5317,0
152.5330,127.4480,22.6253,-1.3227,0.7702,0
152.6998,126.3938,22.6779,-1.3564,5.8234,0
152.9418,125.2073,22.7601,-1.3250,7.9782,0
153.1159,124.1843,22.8394,-1.2568,9.8615,0
153.4422,123.1184,22.9252,-1.1487,10.1559,0
153.8598,122.0152,23.0544,-1.0131,10.6995,0
154.5118,120.9832,23.1823,-0.8481,11.1749,0
155.3215,120.0580,23.3849,-0.6601,10.8982,0
156.3646,119.3476,23.5949,-0.4777,11.9395,0
157.3090,118.8507,23.7422,-0.3581,13.2305,0
158.3463,118.5169,23.8677,-0.2522,13.2365,0
159.4428,118.2209,24.0151,-0.1713,13.5974,0
160.5985,117.9424,24.1926,-0.1069,14.6424,0
161.8097,117.7650,24.4091,-0.0521,14.8192,0
163.0704,117.6720,24.6096,-0.0075,15.6572,0
164.4086,117.6236,24.8246,0.0275,16.3275,0
165.7711,117.6187,25.0521,0.0509,16.6259,0
167.1734,117.6433,25.2713,0.0644,17.0118,0
168.6402,117.6893,25.5140,0.0687,17.8478,0
170.1192,117.7164,25.7417,0.0698,17.8040,0
171.1341,117.7458,25.9117,0.0705,18.6888,0
172.1727,117.7749,26.0932,0.0713,18.8890,0
173.2160,117.8044,26.2743,0.0715,18.9270,0
174.2803,117.8393,26.4454,0.0714,19.4913,0
175.3717,117.8737,26.6179,0.0707,19.8292,0
176.4694,117.8915,26.7945,0.0695,19.7491,0
177.5481,117.9195,26.9593,0.0681,19.3948,0
178.6265,117.9461,27.1308,0.0661,19.2797,0
179.6964,117.9597,27.3126,0.0636,19.3140,0
180.7583,117.9674,27.4732,0.0613,19.0051,0
181.7987,117.9825,27.6409,0.0581,18.7949,0
182.8484,117.9912,27.8063,0.0539,19.1049,0
183.9029,117.9949,27.9696,0.0497,19.0417,0
184.9581,118.0006,28.1177,0.0433,18.8344,0
186.0074,117.9852,28.2801,0.0374,19.0941,0
187.0413,117.9756,28.4611,0.0276,18.5277,0
188.0661,117.9413,28.6244,0.0170,18.6662,0
189.1093,117.9064,28.7874,0.0052,18.8948,0
190.1380,117.8438,28.9417,-0.0073,18.4387,0
191.1482,117.7807,29.1070,-0.0217,18.4368,0
192.1741,117.7012,29.2687,-0.0391,18.3496,0
193.1846,117.6088,29.4072,-0.0588,18.1474,0
194.6417,117.4207,29.6432,-0.0930,17.4282,0
196.0217,117.1952,29.8502,-0.1280,16.5935,0
197.3203,116.9588,30.0522,-0.1609,15.3511,0
198.5056,116.6970,30.2440,-0.1931,14.3548,0
199.6142,116.4334,30.3995,-0.2222,13.4129,0
200.6043,116.1422,30.5407,-0.2482,11.9798,0
201.7542,115.7776,30.7215,-0.2783,10.0848,0
202.7355,115.4304,30.8630,-0.3041,8.7152,0
203.6948,115.0553,30.9872,-0.3298,6.5900,0
204.6913,114.6663,31.1407,-0.3575,4.1992,0
205.6989,114.2277,31.2698,-0.3859,6.0893,0
206.7626,113.7111,31.4011,-0.4106,7.9626,0
207.8638,113.1391,31.5453,-0.3966,9.7098,0
208.9474,112.6502,31.6706,-0.3571,10.9301,0
210.1626,112.1734,31.8490,-0.2974,12.6252,0
211.1864,111.8318,31.9627,-0.2375,13.4695,0
212.3120,111.5705,32.0810,-0.1732,13.7659,0
213.4973,111.3387,32.2939,-0.1040,14.8099,0
214.7057,111.1562,32.4307,-0.0310,14.4987,0
215.9335,111.1164,32.6249,0.0437,14.7660,0
217.1575,111.1478,32.8374,0.1192,14.6249,0
218.3879,111.2680,33.0509,0.1954,14.9410,0
219.6358,111.4862,33.2559,0.2731,15.4180,0
220.8351,111.7881,33.4828,0.3489,15.0842,0
222.0436,112.2024,33.6609,0.4224,15.3720,0
223.2035,112.6949,33.8378,0.4884,15.1881,0
224.3836,113.2655,33.9937,0.5463,15.8866,0
225.5051,113.9037,34.1412,0.5885,15.3123,0
226.6084,114.5844,34.2838,0.6241,15.6129,0
227.7304,115.3303,34.3992,0.6584,16.3649,0
228.8434,116.1256,34.5589,0.6865,16.3454,0
229.9327,116.9484,34.6862,0.7059,16.4254,0
231.0303,117.8180,34.7769,0.7152,16.8104,0
232.1302,118.6688,34.9277,0.7143,16.6319,0
233.2722,119.5753,35.0141,0.7089,17.4555,0
234.4474,120.4900,35.1487,0.7040,17.9478,0
235.2401,121.1039,35.2548,0.6996,18.1886,0
236.0503,121.7305,35.3313,0.6952,18.4315,0
236.8881,122.3701,35.4331,0.6907,19.0499,0
237.7606,123.0243,35.5290,0.6845,19.9704,0
238.6502,123.6860,35.6212,0.6774,19.7983,0
239.5658,124.3594,35.7197,0.6710,20.3794,0
240.5046,125.0353,35.8285,0.6639,20.9678,0
241.4822,125.7174,35.9365,0.6571,21.2285,0
242.4767,126.4150,36.0527,0.6484,21.7754,0
243.4920,127.1046,36.1458,0.6377,22.0734,0
244.5522,127.8072,36.2595,0.6258,22.8116,0
245.6222,128.5209,36.3722,0.6138,23.0608,0
246.6643,129.1699,36.4781,0.6020,21.7244,0
247.7190,129.8334,36.6012,0.5894,22.8068,0
248.8255,130.4851,36.7265,0.5774,22.8543,0
249.9276,131.1100,36.8296,0.5685,22.8191,0
251.0255,131.7388,36.9494,0.5620,22.8195,0
252.1349,132.3766,37.0627,0.5559,23.0699,0
253.2492,132.9918,37.1810,0.5471,22.8247,0
254.3486,133.5936,37.3010,0.5340,22.2629,0
255.4263,134.1756,37.4336,0.5195,21.9760,0
256.5323,134.7316,37.5505,0.5057,22.0350,0
257.6403,135.2694,37.6766,0.4941,22.0708,0
258.7864,135.8087,37.8024,0.4850,22.9558,0
259.9418,136.3495,37.9170,0.4790,22.8147,0
261.0857,136.9035,38.0498,0.4750,22.9673,0
262.2397,137.4322,38.1556,0.4716,22.6307,0
263.4282,137.9554,38.2982,0.4676,23.4604,0
264.6257,138.4935,38.4426,0.4636,23.5421,0
265.8103,139.0266,38.5902,0.4607,23.1682,0
266.9792,139.5401,38.7163,0.4584,22.9045,0
268.1712,140.0601,38.8371,0.4563,23.4708,0
