PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
303,0,0,58.7867,938.0446,116.6648,1,0,0,0
304,0,0,58.8727,939.2369,116.7039,1,0,0,0
305,0,0,58.9653,940.4118,116.741,1,0,0,0
306,0,0,59.062,941.5807,116.785,1,0,0,0
307,0,0,59.1596,942.7766,116.808,1,0,0,0
308,0,0,59.2613,943.9705,116.8379,1,0,0,0
309,0,0,59.3467,945.1124,116.8857,1,0,0,0
310,0,0,59.4372,946.2407,116.9248,1,0,0,0
311,0,0,59.5223,947.3677,116.9608,1,0,0,0
312,0,0,59.5972,948.4797,116.9899,1,0,0,0
313,0,0,59.6915,949.5742,117.0298,1,0,0,0
314,0,0,59.7775,950.6556,117.0763,1,0,0,0
384,0,0,58.6701,949.9265,113.4248,1,0,0,0
385,0,0,58.5595,948.6217,113.3719,1,0,0,0
386,0,0,58.4727,947.5136,113.3303,1,0,0,0
387,0,0,58.3718,946.33,113.2923,1,0,0,0
388,0,0,58.2733,945.0879,113.2437,1,0,0,0
389,0,0,58.1668,943.7521,113.1958,1,0,0,0
390,0,0,58.0436,942.3817,113.1601,1,0,0,0
391,0,0,57.934,940.9893,113.0986,1,0,0,0
392,0,0,57.8156,939.4852,113.0377,1,0,0,0
393,0,0,57.7371,938.4698,113.0121,1,0,0,0
394,0,0,57.6597,937.4272,112.9831,1,0,0,0
395,0,0,57.5741,936.3743,112.9472,1,0,0,0
396,0,0,57.4857,935.3177,112.9042,1,0,0,0
397,0,0,57.3851,934.2606,112.8589,1,0,0,0
398,0,0,57.3045,933.1968,112.8168,1,0,0,0
399,0,0,57.2237,932.1156,112.7663,1,0,0,0
400,0,0,57.1272,931.0155,112.7436,1,0,0,0
401,0,0,57.0446,929.9579,112.7055,1,0,0,0
402,0,0,56.9476,928.9123,112.6764,1,0,0,0
403,0,0,56.8835,927.8365,112.6231,1,0,0,0
404,0,0,56.7904,926.7464,112.5844,1,0,0,0
405,0,0,56.6842,925.6368,112.535,1,0,0,0
406,0,0,56.5581,924.5068,112.4912,1,0,0,0
407,0,0,56.4416,923.37,112.4542,1,0,0,0
408,0,0,56.3395,922.2276,112.4064,1,0,0,0
409,0,0,56.2336,921.0514,112.3511,1,0,0,0
410,0,0,56.1188,919.8926,112.3095,1,0,0,0
411,0,0,56.0241,918.7167,112.2603,1,0,0,0
412,0,0,55.9032,917.5526,112.2128,1,0,0,0
413,0,0,55.7822,916.3948,112.1527,1,0,0,0
414,0,0,55.682,915.2421,112.0984,1,0,0,0
415,0,0,55.5934,914.0981,112.0541,1,0,0,0
416,0,0,55.4842,912.9621,112.006,1,0,0,0
417,0,0,55.378,911.8287,111.9534,1,0,0,0
418,0,0,55.2895,910.6932,111.9027,1,0,0,0
419,0,0,55.1717,909.5345,111.8564,1,0,0,0
420,0,0,55.0642,908.3982,111.8082,1,0,0,0
421,0,0,54.9631,907.2732,111.7635,1,0,0,0
422,0,0,54.8655,906.1661,111.7211,1,0,0,0
423,0,0,54.7711,905.055,111.6826,1,0,0,0
424,0,0,54.6793,903.9602,111.6391,1,0,0,0
425,0,0,54.5781,902.8679,111.6004,1,0,0,0
426,0,0,54.491,901.7902,111.5555,1,0,0,0
427,0,0,54.3979,900.7222,111.5144,1,0,0,0
428,0,0,54.3043,899.6592,111.4771,1,0,0,0
429,0,0,54.214,898.6176,111.434,1,0,0,0
430,0,0,54.1079,897.5916,111.4104,1,0,0,0
431,0,0,54.0177,896.5546,111.3655,1,0,0,0
432,0,0,53.9417,895.5451,111.3326,1,0,0,0
433,0,0,53.8079,894.114,111.2844,1,0,0,0
434,0,0,53.6936,892.7632,111.2133,1,0,0,0
435,0,0,53.5761,891.4895,111.1729,1,0,0,0
436,0,0,53.4563,890.3319,111.125,1,0,0,0
437,0,0,53.3993,889.3013,111.0813,1,0,0,0
438,0,0,53.2815,888.11,111.0336,1,0,0,0
439,0,0,53.1692,886.9399,111.0044,1,0,0,0
440,0,0,53.0744,885.8799,110.9992,1,0,0,0
441,0,0,52.9683,884.8669,110.946,1,0,0,0
442,0,0,52.8066,883.7109,110.7686,1,0,0,0
443,0,0,52.6472,882.713,110.4983,1,0,0,0
444,0,0,52.4875,881.744,110.1397,1,0,0,0
445,0,0,52.2854,880.7938,109.6571,1,0,0,0
446,0,0,52.085,879.9299,109.1514,1,0,0,0
447,0,0,51.8301,879.0795,108.5384,1,0,0,0
448,0,0,51.5444,878.2184,107.8323,1,0,0,0
449,0,0,51.2504,877.5015,107.1192,1,0,0,0
450,0,0,50.9539,876.7364,106.1849,1,0,0,0
451,0,0,50.6653,876.204,105.2921,1,0,0,0
452,0,0,50.3288,875.7075,104.2117,1,0,0,0
453,0,0,49.9947,875.3439,103.1502,1,0,0,0
454,0,0,49.69,875.1359,102.0265,1,0,0,0
455,0,0,49.3884,875.002,100.9056,1,0,0,0
456,0,0,49.0613,874.924,99.7054,1,0,0,0
457,0,0,48.7387,874.9367,98.4748,1,0,0,0
458,0,0,48.3954,874.9666,97.2962,1,0,0,0
459,0,0,48.0781,875.0504,96.144,1,0,0,0
460,0,0,47.7721,875.1284,95.0515,1,0,0,0
461,0,0,47.4566,875.1775,94.0019,1,0,0,0
462,0,0,47.1753,875.2323,92.996,1,0,0,0
463,0,0,46.8904,875.3071,91.8691,1,0,0,0
464,0,0,46.6378,875.344,90.8373,1,0,0,0
465,0,0,46.3805,875.3978,89.8221,1,0,0,0
466,0,0,46.1092,875.4372,88.8076,1,0,0,0
467,0,0,45.8192,875.4828,87.7377,1,0,0,0
468,0,0,45.5416,875.5422,86.7314,1,0,0,0
469,0,0,45.2787,875.6035,85.6904,1,0,0,0
470,0,0,44.9888,875.6191,84.5442,1,0,0,0
471,0,0,44.6928,875.5786,83.4255,1,0,0,0
472,0,0,44.3835,875.3879,82.2575,1,0,0,0
473,0,0,44.1291,875.1108,81.2551,1,0,0,0
474,0,0,43.8825,874.6503,80.3029,1,0,0,0
475,0,0,43.6502,874.0232,79.4201,1,0,0,0
476,0,0,43.4499,873.2784,78.637,1,0,0,0
477,0,0,43.2494,872.3356,78.0606,1,0,0,0
478,0,0,43.1054,871.2806,77.6458,1,0,0,0
479,0,0,43.0214,870.1642,77.4333,1,0,0,0
480,0,0,42.9608,869.0032,77.4237,1,0,0,0
481,0,0,42.9649,867.796,77.6724,1,0,0,0
482,0,0,43.0168,866.6989,78.1888,1,0,0,0
483,0,0,43.1697,865.6935,78.8454,1,0,0,0
484,0,0,43.3737,864.8911,79.7699,1,0,0,0
485,0,0,43.5625,864.3991,80.6539,1,0,0,0
486,0,0,43.7838,863.989,81.5918,1,0,0,0
487,0,0,44.0847,863.6309,82.7912,1,0,0,0
488,0,0,44.3316,863.5133,83.84,1,0,0,0
489,0,0,44.5825,863.4218,84.8359,1,0,0,0
490,0,0,44.8632,863.3946,85.9767,1,0,0,0
491,0,0,45.148,863.3971,87.0377,1,0,0,0
492,0,0,45.415,863.3899,88.1045,1,0,0,0
493,0,0,45.7107,863.3762,89.2283,1,0,0,0
494,0,0,45.9667,863.3375,90.2491,1,0,0,0
495,0,0,46.2202,863.3289,91.2503,1,0,0,0
496,0,0,46.4914,863.314,92.3016,1,0,0,0
497,0,0,46.7825,863.3247,93.3954,1,0,0,0
498,0,0,47.051,863.368,94.4041,1,0,0,0
499,0,0,47.3293,863.4532,95.4074,1,0,0,0
500,0,0,47.6359,863.6534,96.543,1,0,0,0
501,0,0,47.999,863.9122,97.8122,1,0,0,0
502,0,0,48.2705,864.2024,98.7994,1,0,0,0
503,0,0,48.5847,864.5524,99.7849,1,0,0,0
504,0,0,48.9084,864.9845,100.8,1,0,0,0
505,0,0,49.2249,865.4612,101.8547,1,0,0,0
506,0,0,49.5286,866.0247,102.8964,1,0,0,0
507,0,0,49.849,866.6459,103.9124,1,0,0,0
508,0,0,50.141,867.365,104.9109,1,0,0,0
509,0,0,50.4997,868.1095,105.8565,1,0,0,0
510,0,0,50.7547,868.9432,106.8109,1,0,0,0
511,0,0,51.0672,869.8277,107.7097,1,0,0,0
512,0,0,51.3627,870.7645,108.5447,1,0,0,0
513,0,0,51.6276,871.7548,109.3538,1,0,0,0
514,0,0,51.8879,872.8168,110.1085,1,0,0,0
515,0,0,52.1307,873.9265,110.7847,1,0,0,0
516,0,0,52.3671,875.0814,111.4133,1,0,0,0
517,0,0,52.6027,876.2975,111.9748,1,0,0,0
518,0,0,52.835,877.5289,112.4933,1,0,0,0
519,0,0,53.03,878.798,112.8914,1,0,0,0
520,0,0,53.2338,880.1105,113.216,1,0,0,0
521,0,0,53.4137,881.468,113.4803,1,0,0,0
522,0,0,53.581,882.831,113.742,1,0,0,0
523,0,0,53.755,884.186,114.004,1,0,0,0
621,0,0,5.4943,50.2848,32.5207,1,0,0,0
622,0,0,5.597,51.4865,33.0759,1,0,0,0
623,0,0,5.6376,52.4142,33.513,1,0,0,0
624,0,0,5.7563,53.6064,34.0848,1,0,0,0
625,0,0,5.8419,54.5223,34.5513,1,0,0,0
626,0,0,5.8894,55.4795,35.0433,1,0,0,0
627,0,0,5.9648,56.4227,35.5481,1,0,0,0
628,0,0,6.0651,57.3927,36.0842,1,0,0,0
629,0,0,6.1788,58.3699,36.6274,1,0,0,0
630,0,0,6.279,59.3968,37.2018,1,0,0,0
631,0,0,6.3784,60.4234,37.7997,1,0,0,0
632,0,0,6.4893,61.4824,38.4351,1,0,0,0
633,0,0,6.6154,62.5644,39.0686,1,0,0,0
634,0,0,6.7452,63.6502,39.7502,1,0,0,0
635,0,0,6.8676,64.7805,40.4352,1,0,0,0
636,0,0,6.9995,65.9296,41.1489,1,0,0,0
637,0,0,7.1278,67.0758,41.8676,1,0,0,0
638,0,0,7.2642,68.2407,42.5873,1,0,0,0
639,0,0,7.4166,69.447,43.3285,1,0,0,0
640,0,0,7.5627,70.6562,44.0703,1,0,0,0
641,0,0,7.6994,71.898,44.8243,1,0,0,0
642,0,0,7.8312,73.1327,45.5653,1,0,0,0
643,0,0,7.9749,74.4115,46.3106,1,0,0,0
644,0,0,8.1214,75.7014,47.0423,1,0,0,0
645,0,0,8.1975,76.5837,47.5472,1,0,0,0
646,0,0,8.2743,77.488,48.0299,1,0,0,0
647,0,0,8.3604,78.4054,48.5056,1,0,0,0
648,0,0,8.4577,79.3276,48.9659,1,0,0,0
649,0,0,8.5308,80.25,49.4175,1,0,0,0
650,0,0,8.6018,81.2117,49.8523,1,0,0,0
651,0,0,8.6731,82.1787,50.2687,1,0,0,0
652,0,0,8.7508,83.1274,50.6743,1,0,0,0
653,0,0,8.8156,84.058,51.0542,1,0,0,0
654,0,0,8.8518,85.0214,51.4163,1,0,0,0
655,0,0,8.914,85.9932,51.7492,1,0,0,0
656,0,0,8.9849,86.9629,52.0837,1,0,0,0
657,0,0,9.0241,87.9321,52.4045,1,0,0,0
658,0,0,9.047,88.9097,52.6984,1,0,0,0
659,0,0,9.0902,89.8721,52.9804,1,0,0,0
660,0,0,9.1566,91.3062,53.4021,1,0,0,0
661,0,0,9.2061,92.757,53.8037,1,0,0,0
662,0,0,9.222,93.7394,54.0711,1,0,0,0
663,0,0,9.2479,94.7358,54.335,1,0,0,0
664,0,0,9.2816,95.7243,54.5872,1,0,0,0
665,0,0,9.3127,96.7029,54.8501,1,0,0,0
666,0,0,9.338,97.7089,55.1061,1,0,0,0
667,0,0,9.3668,98.6981,55.3483,1,0,0,0
668,0,0,9.3896,99.6757,55.5967,1,0,0,0
669,0,0,9.426,100.696,55.8274,1,0,0,0
670,0,0,9.4684,101.6941,56.0788,1,0,0,0
671,0,0,9.4869,102.7227,56.3246,1,0,0,0
672,0,0,9.4562,103.7828,56.5771,1,0,0,0
673,0,0,9.4944,104.8575,56.8271,1,0,0,0
674,0,0,9.5705,105.9416,57.074,1,0,0,0
675,0,0,9.6196,107.0463,57.3263,1,0,0,0
676,0,0,9.6134,108.164,57.5883,1,0,0,0
677,0,0,9.6177,109.2949,57.8621,1,0,0,0
678,0,0,9.6618,110.4339,58.1223,1,0,0,0
679,0,0,9.7064,111.5911,58.3827,1,0,0,0
680,0,0,9.7337,112.7481,58.6579,1,0,0,0
681,0,0,9.7852,113.9216,58.9189,1,0,0,0
682,0,0,9.8257,115.1054,59.1879,1,0,0,0
683,0,0,9.8558,116.2721,59.4579,1,0,0,0
684,0,0,9.8692,117.4608,59.7297,1,0,0,0
685,0,0,9.8926,118.6562,60.0167,1,0,0,0
686,0,0,9.9239,119.8809,60.2907,1,0,0,0
687,0,0,9.9665,121.1191,60.5851,1,0,0,0
688,0,0,10.0123,122.3924,60.8794,1,0,0,0
689,0,0,10.0431,123.655,61.1751,1,0,0,0
690,0,0,10.0594,124.9099,61.4874,1,0,0,0
691,0,0,10.0831,126.1844,61.8003,1,0,0,0
692,0,0,10.1087,127.4805,62.1141,1,0,0,0
693,0,0,10.1694,128.7719,62.4209,1,0,0,0
694,0,0,10.2343,130.0796,62.7247,1,0,0,0
695,0,0,10.2806,131.3804,63.0581,1,0,0,0
696,0,0,10.3244,132.7272,63.37,1,0,0,0
697,0,0,10.3574,134.097,63.7024,1,0,0,0
698,0,0,10.4005,135.4486,64.0334,1,0,0,0
699,0,0,10.4189,136.7862,64.3493,1,0,0,0
700,0,0,10.4636,138.1462,64.6716,1,0,0,0
701,0,0,10.5142,139.4885,64.9857,1,0,0,0
702,0,0,10.5515,140.8361,65.3008,1,0,0,0
703,0,0,10.5986,142.1913,65.6134,1,0,0,0
704,0,0,10.6429,143.565,65.9295,1,0,0,0
705,0,0,10.6852,144.9595,66.2649,1,0,0,0
706,0,0,10.7294,146.3342,66.5922,1,0,0,0
707,0,0,10.7627,147.6995,66.9156,1,0,0,0
708,0,0,10.8157,149.0434,67.2428,1,0,0,0
709,0,0,10.8545,150.3985,67.5657,1,0,0,0
710,0,0,10.8811,151.7597,67.882,1,0,0,0
711,0,0,10.9381,153.0977,68.2052,1,0,0,0
712,0,0,10.991,154.438,68.5348,1,0,0,0
713,0,0,11.0256,155.8026,68.8618,1,0,0,0
714,0,0,11.065,157.1435,69.1807,1,0,0,0
715,0,0,11.124,158.4844,69.4985,1,0,0,0
716,0,0,11.166,159.829,69.8217,1,0,0,0
717,0,0,11.1979,161.17,70.1481,1,0,0,0
718,0,0,11.2298,162.5041,70.4653,1,0,0,0
719,0,0,11.2862,163.838,70.7967,1,0,0,0
720,0,0,11.3223,165.1528,71.1036,1,0,0,0
721,0,0,11.3684,166.4939,71.4337,1,0,0,0
722,0,0,11.3943,167.8302,71.7521,1,0,0,0
723,0,0,11.4539,169.1567,72.0615,1,0,0,0
724,0,0,11.479,170.5027,72.3771,1,0,0,0
725,0,0,11.5014,171.8439,72.6918,1,0,0,0
726,0,0,11.549,173.1426,72.9911,1,0,0,0
727,0,0,11.6141,174.4539,73.2884,1,0,0,0
728,0,0,11.6447,175.7778,73.5807,1,0,0,0
729,0,0,11.6665,177.0891,73.8661,1,0,0,0
730,0,0,11.7149,178.389,74.1692,1,0,0,0
731,0,0,11.7648,179.6997,74.4392,1,0,0,0
732,0,0,11.7878,181.0166,74.7235,1,0,0,0
733,0,0,11.8172,182.3314,74.9777,1,0,0,0
734,0,0,11.8675,183.6121,75.2397,1,0,0,0
735,0,0,11.8937,184.9129,75.5035,1,0,0,0
736,0,0,11.9376,186.2084,75.7442,1,0,0,0
737,0,0,11.9572,187.5049,75.9869,1,0,0,0
738,0,0,11.9759,188.7969,76.2047,1,0,0,0
739,0,0,11.9889,190.0877,76.427,1,0,0,0
740,0,0,12.016,191.3985,76.6468,1,0,0,0
741,0,0,12.0341,192.7092,76.8463,1,0,0,0
742,0,0,12.0524,194.0057,77.033,1,0,0,0
743,0,0,12.0568,195.3137,77.2339,1,0,0,0
744,0,0,12.057,196.6245,77.4305,1,0,0,0
745,0,0,12.0691,197.9512,77.607,1,0,0,0
746,0,0,12.0759,199.2933,77.7431,1,0,0,0
747,0,0,12.0858,200.6281,77.9109,1,0,0,0
748,0,0,12.0847,202.0111,78.0743,1,0,0,0
749,0,0,12.0879,203.432,78.2347,1,0,0,0
750,0,0,12.0771,204.8482,78.4009,1,0,0,0
751,0,0,12.0612,206.2623,78.5458,1,0,0,0
752,0,0,12.0773,207.7077,78.6597,1,0,0,0
753,0,0,12.0479,209.1405,78.8125,1,0,0,0
754,0,0,12.0421,210.5691,78.9786,1,0,0,0
755,0,0,12.0676,212.0067,79.0919,1,0,0,0
756,0,0,12.047,213.4452,79.2111,1,0,0,0
757,0,0,12.0413,214.8643,79.3484,1,0,0,0
758,0,0,12.0459,216.2601,79.4639,1,0,0,0
759,0,0,12.0442,217.6786,79.5825,1,0,0,0
760,0,0,12.0336,219.1243,79.6896,1,0,0,0
761,0,0,12.021,220.517,79.79,1,0,0,0
762,0,0,12.0277,221.8843,79.9031,1,0,0,0
763,0,0,12.0145,223.2884,80.0076,1,0,0,0
764,0,0,12.0129,224.6641,80.1029,1,0,0,0
765,0,0,11.992,226.0494,80.1977,1,0,0,0
766,0,0,12.0023,227.4267,80.2756,1,0,0,0
767,0,0,11.9578,228.8156,80.3708,1,0,0,0
768,0,0,11.9606,230.2061,80.4637,1,0,0,0
769,0,0,11.9484,231.6139,80.5435,1,0,0,0
770,0,0,11.9269,233.0484,80.6211,1,0,0,0
771,0,0,11.9358,234.4977,80.6912,1,0,0,0
772,0,0,11.9277,235.9114,80.7869,1,0,0,0
773,0,0,11.9253,237.3252,80.8951,1,0,0,0
774,0,0,11.9289,238.752,80.9942,1,0,0,0
775,0,0,11.8872,240.1745,81.0893,1,0,0,0
776,0,0,11.8994,241.6001,81.1957,1,0,0,0
777,0,0,11.9166,243.0385,81.2955,1,0,0,0
778,0,0,11.8934,244.4833,81.404,1,0,0,0
779,0,0,11.8912,245.9229,81.508,1,0,0,0
780,0,0,11.8918,247.3549,81.6079,1,0,0,0
781,0,0,11.8824,248.7842,81.7233,1,0,0,0
782,0,0,11.8998,250.2131,81.8337,1,0,0,0
783,0,0,11.8834,251.6253,81.933,1,0,0,0
784,0,0,11.8881,253.04,82.0293,1,0,0,0
785,0,0,11.8994,254.4349,82.1291,1,0,0,0
786,0,0,11.8937,255.8384,82.2145,1,0,0,0
787,0,0,11.9007,257.222,82.3122,1,0,0,0
788,0,0,11.8998,258.5773,82.4097,1,0,0,0
789,0,0,11.8941,259.903,82.4976,1,0,0,0
790,0,0,11.9072,261.1976,82.556,1,0,0,0
791,0,0,11.9007,262.4421,82.635,1,0,0,0
792,0,0,11.9058,263.64,82.7035,1,0,0,0
793,0,0,11.905,264.7928,82.7716,1,0,0,0
794,0,0,11.905,265.9158,82.8347,1,0,0,0
795,0,0,11.9048,266.9976,82.8918,1,0,0,0
796,0,0,11.906,268.0316,82.9642,1,0,0,0
797,0,0,11.8937,269.0815,83.0303,1,0,0,0
798,0,0,11.8999,270.131,83.0716,1,0,0,0
799,0,0,11.9305,271.1529,83.1131,1,0,0,0
800,0,0,11.9099,272.2078,83.1873,1,0,0,0
801,0,0,11.9026,273.23,83.2256,1,0,0,0
802,0,0,12.0328,274.7123,83.2606,1,0,0,0
803,0,0,12.02,276.1581,83.3382,1,0,0,0
804,0,0,12.0407,277.6479,83.3986,1,0,0,0
805,0,0,12.0273,279.1157,83.4889,1,0,0,0
806,0,0,12.0912,280.618,83.5725,1,0,0,0
807,0,0,12.0571,281.6548,83.6352,1,0,0,0
808,0,0,11.9887,282.7174,83.6928,1,0,0,0
809,0,0,11.964,283.841,83.7666,1,0,0,0
810,0,0,11.9949,284.9728,83.8166,1,0,0,0
811,0,0,12.0118,286.1373,83.8852,1,0,0,0
812,0,0,12.05,287.3401,83.9461,1,0,0,0
813,0,0,12.0465,288.566,84.0153,1,0,0,0
814,0,0,12.0599,289.7972,84.1127,1,0,0,0
815,0,0,12.0756,291.0587,84.1755,1,0,0,0
816,0,0,12.0925,292.3783,84.2654,1,0,0,0
817,0,0,12.1176,293.6963,84.352,1,0,0,0
818,0,0,12.1337,294.9678,84.4283,1,0,0,0
819,0,0,12.1497,296.2423,84.5145,1,0,0,0
820,0,0,12.1415,297.5363,84.5986,1,0,0,0
821,0,0,12.1551,298.8813,84.697,1,0,0,0
822,0,0,12.1849,300.3322,84.8012,1,0,0,0
823,0,0,12.2021,301.8632,84.9001,1,0,0,0
824,0,0,12.2257,303.4183,84.997,1,0,0,0
825,0,0,12.2439,304.9392,85.0889,1,0,0,0
826,0,0,12.2734,306.3753,85.1663,1,0,0,0
827,0,0,12.3235,307.7914,85.2406,1,0,0,0
828,0,0,12.3718,309.2422,85.3349,1,0,0,0
829,0,0,12.4215,310.7397,85.4427,1,0,0,0
830,0,0,12.4809,312.2365,85.5473,1,0,0,0
831,0,0,12.5166,313.7292,85.6598,1,0,0,0
832,0,0,12.5782,315.2456,85.7589,1,0,0,0
833,0,0,12.6217,316.7851,85.8496,1,0,0,0
834,0,0,12.6721,318.312,85.9537,1,0,0,0
835,0,0,12.729,319.8227,86.049,1,0,0,0
836,0,0,12.7704,321.313,86.1425,1,0,0,0
837,0,0,12.8294,322.831,86.2423,1,0,0,0
838,0,0,12.8737,324.352,86.3305,1,0,0,0
839,0,0,12.9134,325.8772,86.4196,1,0,0,0
840,0,0,12.9794,327.3634,86.4977,1,0,0,0
841,0,0,13.0242,328.8617,86.5556,1,0,0,0
842,0,0,13.0831,330.3781,86.6207,1,0,0,0
843,0,0,13.1671,331.9097,86.6888,1,0,0,0
844,0,0,13.2132,333.4321,86.7736,1,0,0,0
845,0,0,13.2863,334.9644,86.8476,1,0,0,0
846,0,0,13.3558,336.4891,86.9141,1,0,0,0
847,0,0,13.4108,338.0474,86.9789,1,0,0,0
848,0,0,13.4983,339.5963,87.0449,1,0,0,0
849,0,0,13.5701,341.1461,87.115,1,0,0,0
850,0,0,13.6691,342.671,87.1781,1,0,0,0
851,0,0,13.7478,344.2141,87.2421,1,0,0,0
852,0,0,13.7977,345.7637,87.3366,1,0,0,0
853,0,0,13.8977,347.3165,87.3951,1,0,0,0
854,0,0,13.9796,348.8099,87.4356,1,0,0,0
855,0,0,14.0393,350.3391,87.4997,1,0,0,0
