x,y,z,yaw,velocity,change_flag
89.5402,467.3848,20.8378,-1.5370,25.5193,0
89.4955,465.9680,20.7517,-1.5365,25.2457,0
89.4497,464.5488,20.6592,-1.5368,25.6092,0
89.3893,463.1002,20.5696,-1.5363,25.8758,0
89.3516,461.6867,20.4471,-1.5363,25.1059,0
89.3197,460.3103,20.3170,-1.5368,24.5775,0
89.2657,458.8933,20.2299,-1.5360,25.4172,0
89.2226,457.4639,20.1470,-1.5360,25.6527,0
89.1759,456.0424,20.0434,-1.5362,25.6137,0
89.1529,454.6165,19.9336,-1.5368,25.3082,0
89.1052,453.2433,19.8324,-1.5364,24.5469,0
89.0606,451.8556,19.7505,-1.5378,25.0370,0
89.0235,450.4243,19.6467,-1.5386,25.6902,0
88.9811,448.9983,19.5285,-1.5395,25.4880,0
88.9414,447.5798,19.4111,-1.5403,25.5454,0
88.8921,446.1364,19.3235,-1.5410,25.8698,0
88.8371,444.7029,19.2273,-1.5417,25.6312,0
88.7911,443.2712,19.1248,-1.5429,25.6017,0
88.7390,441.8675,19.0321,-1.5439,24.9487,0
88.6821,440.4544,18.9236,-1.5447,25.6107,0
88.6388,439.0129,18.8167,-1.5449,25.6539,0
88.5713,437.5644,18.7125,-1.5457,25.9694,0
88.5222,436.1154,18.5966,-1.5469,25.8610,0
88.4569,434.6722,18.4916,-1.5484,25.9042,0
88.3983,433.2414,18.3825,-1.5491,25.4962,0
88.3392,431.8280,18.2788,-1.5508,25.3983,0
88.2870,430.3799,18.1716,-1.5525,26.1647,0
88.2143,428.9236,18.0763,-1.5535,26.0582,0
88.1425,427.4827,17.9748,-1.5540,25.6597,0
88.0785,426.0349,17.8662,-1.5539,26.2263,0
88.0073,424.5454,17.7730,-1.5537,26.5427,0
87.9360,423.0684,17.6905,-1.5543,26.4103,0
87.8823,421.6378,17.5971,-1.5553,25.1892,0
87.8366,420.2758,17.5072,-1.5561,24.3086,0
87.7589,418.9234,17.4218,-1.5559,24.3212,0
87.6934,417.5200,17.3171,-1.5562,25.2211,0
87.6237,416.0985,17.2186,-1.5564,25.3379,0
87.5622,414.7491,17.1163,-1.5544,23.7241,0
87.4915,413.4840,17.0498,-1.5534,22.4368,0
87.3985,412.2222,17.0037,-1.5542,22.7284,0
87.3639,410.9483,16.9288,-1.5566,22.7416,0
87.3212,409.7355,16.7833,-1.5585,21.4223,0
87.2485,408.5749,16.7053,-1.5580,20.6847,0
87.1910,407.4686,16.6352,-1.5575,19.6571,0
87.1443,406.3865,16.5887,-1.5581,19.2267,0
87.0877,405.3373,16.5152,-1.5585,18.6816,0
87.0424,404.2865,16.4204,-1.5585,18.9328,0
86.9746,403.2323,16.3621,-1.5591,18.9629,0
86.9076,402.1942,16.3923,-1.5618,18.1586,0
86.8106,400.6925,16.2625,-1.5664,18.3973,0
86.7919,399.6433,16.1037,-1.5657,19.0944,0
86.7988,398.5685,15.9724,-1.5634,19.3058,0
86.7398,397.5680,15.8865,-1.5610,17.5327,0
