x,y,z,yaw,velocity,change_flag
191.1556,9.2707,30.8250,0.3138,14.3964,0
192.3103,9.6105,31.0197,0.3407,14.4566,0
193.4267,9.9773,31.2208,0.3804,14.2700,0
194.6086,10.4235,31.3670,0.4345,15.5701,0
195.7558,10.9307,31.4698,0.4927,14.5947,0
196.8438,11.4807,31.6140,0.5553,14.7639,0
197.8874,12.0970,31.7538,0.6260,14.3509,0
198.8428,12.7671,31.9096,0.7071,13.9522,0
199.6824,13.4686,31.9862,0.7971,12.7830,0
200.4039,14.2123,32.0542,0.8993,12.1237,0
201.0634,15.0337,32.1271,1.0134,12.9393,0
201.6183,15.8934,32.1709,1.1296,11.8533,0
202.1653,17.0875,32.2230,1.2958,11.7035,0
202.5011,18.2890,32.2051,1.4727,10.8218,0
202.6381,19.4631,32.1479,1.6545,10.1486,0
202.5118,20.5983,32.0612,1.8262,9.7084,0
202.2180,21.6593,31.9820,1.9984,9.6238,0
201.7513,22.6394,31.8906,2.1744,10.0103,0
201.0712,23.5144,31.8417,2.3566,10.5368,0
200.3478,24.2104,31.6303,2.5387,9.0705,0
199.4588,24.8297,31.4470,2.7159,9.3975,0
198.5310,25.2157,31.2786,2.8899,9.4033,0
197.5456,25.4894,31.0259,3.0716,9.0576,0
196.4688,25.4857,30.9347,-3.0364,10.2826,0
195.2627,25.3735,30.6929,-2.8810,11.4115,0
194.0672,25.0695,30.4999,-2.7391,11.0536,0
192.8609,24.5308,30.4185,-2.6156,12.1122,0
191.9417,24.0260,30.2560,-2.5418,12.8023,0
191.0197,23.3731,30.2051,-2.4649,13.5701,0
190.1211,22.6466,30.0804,-2.3897,14.1064,0
189.1835,21.8646,29.9746,-2.3345,14.7208,0
188.2943,20.9985,29.8249,-2.2901,15.1105,0
187.4116,20.0442,29.6884,-2.2507,15.8124,0
186.5183,19.0465,29.5987,-2.2252,16.2367,0
185.6391,17.9886,29.4908,-2.2043,16.3283,0
184.7547,16.9161,29.4322,-2.1867,16.5873,0
183.8927,15.8210,29.3427,-2.1716,16.5587,0
183.0680,14.7340,29.2722,-2.1577,16.3775,0
182.2440,13.6528,29.2030,-2.1494,15.9336,0
181.4709,12.6054,29.1513,-2.1465,15.4734,0
180.6912,11.5406,29.0066,-2.1453,15.7021,0
179.9561,10.5089,28.9075,-2.1453,14.5677,0
179.2388,9.5444,28.9094,-2.1404,14.1565,0
178.5318,8.5744,28.8293,-2.1291,14.1824,0
177.8720,7.5969,28.7806,-2.1090,13.9184,0
177.2539,6.6614,28.7139,-2.0756,13.2702,0
176.6755,5.7318,28.6907,-2.0299,12.8884,0
176.1766,4.8322,28.6385,-1.9766,12.1051,0
175.6340,3.6894,28.6211,-1.9027,10.6612,0
175.2381,2.6929,28.5744,-1.8371,9.0668,0
174.9123,1.6196,28.6069,-1.7683,6.7928,0
174.6917,0.5935,28.5870,-1.7045,5.5416,0
174.5113,-0.4551,28.5981,-1.6378,3.0778,0
174.4026,-1.4877,28.6207,-1.5704,2.8027,0
174.3436,-2.5713,28.6327,-1.4903,6.5344,0
174.3966,-3.6776,28.6870,-1.3913,8.7351,0
174.5480,-4.6839,28.7448,-1.2947,9.5110,0
174.8410,-5.7701,28.8988,-1.1772,10.4010,0
175.3567,-6.9160,28.9659,-1.0472,12.1209,0
175.8424,-7.8210,29.1168,-0.9419,12.2384,0
176.4615,-8.6321,29.2970,-0.8296,12.6171,0
177.1949,-9.4376,29.4341,-0.7138,12.9570,0
178.0533,-10.1874,29.6683,-0.5931,14.2933,0
179.0544,-10.8698,29.9301,-0.4706,15.0166,0
180.0765,-11.4270,30.1840,-0.3626,14.2612,0
181.2265,-11.9167,30.3791,-0.2580,15.4369,0
182.5629,-12.2795,30.6389,-0.1565,16.9888,0
183.9476,-12.5105,30.9103,-0.0649,17.0226,0
185.3712,-12.6468,31.1634,0.0209,17.5630,0
186.8094,-12.6530,31.3912,0.0994,17.6349,0
188.2977,-12.5430,31.6690,0.1739,18.4869,0
189.3706,-12.4083,31.8609,0.2210,19.9836,0
190.4869,-12.1990,32.0404,0.2647,20.6530,0
191.5896,-11.9461,32.2393,0.3024,20.4481,0
192.6487,-11.6753,32.4197,0.3330,19.4505,0
193.6534,-11.3676,32.5745,0.3573,18.9928,0
194.6988,-11.0319,32.7312,0.3802,20.1551,0
195.7863,-10.6531,32.9097,0.4023,20.7787,0
196.8549,-10.2478,33.0657,0.4225,20.4873,0
197.9016,-9.8308,33.2178,0.4420,20.2851,0
198.9157,-9.4026,33.3816,0.4611,19.7616,0
199.9264,-8.9423,33.5292,0.4783,19.9375,0
200.9219,-8.4676,33.6738,0.4939,19.7508,0
201.8902,-7.9928,33.8302,0.5064,19.3338,0
202.8710,-7.4948,33.9689,0.5178,19.9705,0
203.8598,-6.9912,34.1048,0.5282,19.7808,0
204.8441,-6.4914,34.2623,0.5372,20.0744,0
205.8496,-5.9657,34.3952,0.5471,20.3363,0
206.8118,-5.4426,34.5329,0.5595,19.6115,0
207.7440,-4.9007,34.6647,0.5767,19.2699,0
208.6743,-4.3366,34.7943,0.5952,19.7068,0
209.5968,-3.7443,34.9265,0.6134,19.6452,0
210.4850,-3.1667,35.0364,0.6300,18.7701,0
211.3161,-2.5961,35.1571,0.6462,17.9556,0
212.1550,-2.0012,35.2621,0.6622,18.6138,0
212.9677,-1.4137,35.3683,0.6767,17.8020,0
214.1095,-0.5411,35.5284,0.6955,17.1086,0
215.1705,0.2868,35.6559,0.7091,15.7228,0
216.1550,1.0929,35.7526,0.7201,14.5863,0
217.0732,1.8366,35.8829,0.7295,13.9255,0
217.9274,2.5446,35.9762,0.7371,12.7284,0
218.9243,3.3840,36.0645,0.7473,11.5055,0
219.8084,4.1597,36.1934,0.7510,10.1489,0
220.5765,4.8187,36.2825,0.7558,8.3959,0
221.3678,5.4982,36.3562,0.7560,6.5154,0
222.1512,6.1716,36.4808,0.7430,6.3410,0
222.9767,6.8431,36.5985,0.7051,6.6779,0
223.8119,7.4479,36.6948,0.6562,8.2617,0
224.8052,8.1198,36.8449,0.5889,9.2298,0
225.7170,8.6517,36.9901,0.5233,9.9300,0
226.7396,9.1487,37.1457,0.4477,10.6561,0
227.9035,9.6124,37.3090,0.3667,11.6491,0
229.1410,10.0005,37.5243,0.2800,11.7755,0
230.4285,10.2690,37.7435,0.1869,12.2187,0
231.4629,10.4171,37.9129,0.1165,12.8029,0
232.5259,10.4858,38.1150,0.0450,12.9013,0
233.6495,10.4679,38.3318,-0.0280,14.0830,0
234.8238,10.3728,38.5362,-0.0987,14.1587,0
236.0154,10.2023,38.7729,-0.1686,14.6894,0
237.2453,9.9281,39.0325,-0.2407,15.2227,0
238.4348,9.5529,39.2977,-0.3090,15.6255,0
239.6332,9.0967,39.5486,-0.3756,15.7155,0
240.8407,8.5722,39.8222,-0.4347,15.8663,0
241.9845,7.9412,40.0989,-0.4835,15.7591,0
243.1629,7.2750,40.4062,-0.5242,16.7697,0
244.2584,6.5272,40.6705,-0.5566,16.0761,0
245.3231,5.7083,40.9363,-0.5759,16.1354,0
246.3622,4.9524,41.2103,-0.5793,15.5991,0
247.4477,4.1803,41.4677,-0.5810,16.4087,0
248.5467,3.3549,41.8075,-0.5794,16.8485,0
249.7118,2.5717,42.0824,-0.5732,17.2736,0
250.8398,1.7692,42.3852,-0.5646,16.7914,0
252.0288,0.9618,42.6938,-0.5540,17.4948,0
253.2062,0.1896,43.0283,-0.5438,17.0216,0
254.3849,-0.5936,43.3265,-0.5324,17.5599,0
255.5907,-1.3705,43.6510,-0.5188,17.4012,0
256.8255,-2.1168,43.9675,-0.5028,17.7182,0
257.9870,-2.8597,44.2630,-0.4902,17.2008,0
259.2070,-3.6133,44.5676,-0.4779,17.3149,0
260.4434,-4.2744,44.8592,-0.4632,17.3929,0
261.6659,-4.9720,45.1649,-0.4479,16.8802,0
262.9102,-5.6430,45.5506,-0.4325,17.4919,0
264.1577,-6.2437,45.8423,-0.4125,16.5782,0
